caenorhabditis_elegans_strain_n2 WBGene00004061
poecilia_formosa ENSPFOG00000012630
poecilia_mexicana ENSPMEG00000008198
poecilia_latipinna ENSPLAG00000001866
poecilia_reticulata ENSPREG00000012807
cyprinodon_variegatus ENSCVAG00000001887
oryzias_latipes_asm223467v1 ENSORLG00000020113
oryzias_latipes_asm223471v1 ENSORLG00020003330
oryzias_latipes_asm223469v1 ENSORLG00015017538
oryzias_melastigma ENSOMEG00000011346
takifugu_rubripes ENSTRUG00000025357
gasterosteus_aculeatus ENSGACG00000000263
takifugu_rubripes ENSTRUG00000008795
gambusia_affinis ENSGAFG00000000316
fundulus_heteroclitus ENSFHEG00000008554
amphiprion_ocellaris ENSAOCG00000015730
labrus_bergylta ENSLBEG00000021153
scophthalmus_maximus ENSSMAG00000012522
amphiprion_percula ENSAPEG00000023814
amphiprion_ocellaris ENSAOCG00000024522
acanthochromis_polyacanthus ENSAPOG00000003019
stegastes_partitus ENSSPAG00000005074
astatotilapia_calliptera ENSACLG00000013880
maylandia_zebra ENSMZEG00005026756
pundamilia_nyererei ENSPNYG00000020284
haplochromis_burtoni ENSHBUG00000020860
neolamprologus_brichardi ENSNBRG00000008264
oreochromis_niloticus ENSONIG00000000793
amphilophus_citrinellus ENSACIG00000004632
monopterus_albus ENSMALG00000014355
mola_mola ENSMMOG00000009857
tetraodon_nigroviridis ENSTNIG00000006189
seriola_dumerili ENSSDUG00000019696
seriola_lalandi_dorsalis ENSSLDG00000006205
mastacembelus_armatus ENSMAMG00000011668
anabas_testudineus ENSATEG00000019330
xiphophorus_couchianus ENSXCOG00000016441
xiphophorus_couchianus ENSXCOG00000016443
lepisosteus_oculatus ENSLOCG00000014676
petromyzon_marinus ENSPMAG00000009278
eptatretus_burgeri ENSEBUG00000016967
pygocentrus_nattereri ENSPNAG00000006889
astyanax_mexicanus ENSAMXG00000005445
ictalurus_punctatus ENSIPUG00000009556
danio_rerio ENSDARG00000099178
danio_rerio ENSDARG00000059409
fundulus_heteroclitus ENSFHEG00000008328
cyprinodon_variegatus ENSCVAG00000001438
xiphophorus_maculatus ENSXMAG00000005009
xiphophorus_couchianus ENSXCOG00000015123
gambusia_affinis ENSGAFG00000013120
poecilia_formosa ENSPFOG00000006544
poecilia_latipinna ENSPLAG00000012922
poecilia_mexicana ENSPMEG00000013081
poecilia_reticulata ENSPREG00000007569
kryptolebias_marmoratus ENSKMAG00000007990
periophthalmus_magnuspinnatus ENSPMGG00000012550
oryzias_latipes_asm223471v1 ENSORLG00020006610
oryzias_latipes_asm223469v1 ENSORLG00015003728
oryzias_latipes_asm223467v1 ENSORLG00000008635
oryzias_melastigma ENSOMEG00000015878
hippocampus_comes ENSHCOG00000013236
gasterosteus_aculeatus ENSGACG00000019034
labrus_bergylta ENSLBEG00000000047
seriola_lalandi_dorsalis ENSSLDG00000012149
seriola_dumerili ENSSDUG00000012258
amphiprion_percula ENSAPEG00000009450
amphiprion_ocellaris ENSAOCG00000008379
acanthochromis_polyacanthus ENSAPOG00000001731
stegastes_partitus ENSSPAG00000016823
takifugu_rubripes ENSTRUG00000006477
tetraodon_nigroviridis ENSTNIG00000010490
mola_mola ENSMMOG00000006340
haplochromis_burtoni ENSHBUG00000023195
pundamilia_nyererei ENSPNYG00000005406
astatotilapia_calliptera ENSACLG00000005856
maylandia_zebra ENSMZEG00005015888
neolamprologus_brichardi ENSNBRG00000022562
oreochromis_niloticus ENSONIG00000009846
amphilophus_citrinellus ENSACIG00000022864
fundulus_heteroclitus ENSFHEG00000003386
scophthalmus_maximus ENSSMAG00000018129
cynoglossus_semilaevis ENSCSEG00000012469
mastacembelus_armatus ENSMAMG00000004520
monopterus_albus ENSMALG00000007445
anabas_testudineus ENSATEG00000008297
periophthalmus_magnuspinnatus ENSPMGG00000010019
gadus_morhua ENSGMOG00000017928
esox_lucius ENSELUG00000001091
paramormyrops_kingsleyae ENSPKIG00000013475
scleropages_formosus ENSSFOG00015021374
scleropages_formosus ENSSFOG00015015804
lepisosteus_oculatus ENSLOCG00000016096
notechis_scutatus ENSNSUG00000019653
notechis_scutatus ENSNSUG00000019652
pogona_vitticeps ENSPVIG00000008352
anolis_carolinensis ENSACAG00000008119
salvator_merianae ENSSMRG00000000368
sphenodon_punctatus ENSSPUG00000018898
gopherus_agassizii ENSGAGG00000012838
chelonoidis_abingdonii ENSCABG00000016565
chrysemys_picta_bellii ENSCPBG00000010664
pelodiscus_sinensis ENSPSIG00000011483
cyanistes_caeruleus ENSCCEG00000017966
parus_major ENSPMJG00000008685
ficedula_albicollis ENSFALG00000010075
taeniopygia_guttata ENSTGUG00000015772
taeniopygia_guttata ENSTGUG00000003429
lonchura_striata_domestica ENSLSDG00000013717
serinus_canaria ENSSCAG00000004973
junco_hyemalis ENSJHYG00000012193
zonotrichia_albicollis ENSZALG00000005416
lepidothrix_coronata ENSLCOG00000008563
manacus_vitellinus ENSMVIG00005006432
melopsittacus_undulatus ENSMUNG00000016080
calidris_pugnax ENSCPUG00000013767
calidris_pygmaea ENSCPGG00000004174
anser_brachyrhynchus ENSABRG00000023119
anas_platyrhynchos_platyrhynchos ENSAPLG00000013822
gallus_gallus ENSGALG00000042554
meleagris_gallopavo ENSMGAG00000007227
coturnix_japonica ENSCJPG00005007316
numida_meleagris ENSNMEG00000006954
apteryx_haastii ENSAHAG00000019267
apteryx_owenii ENSAOWG00000001707
apteryx_rowi ENSARWG00000011194
apteryx_rowi ENSARWG00000016319
dromaius_novaehollandiae ENSDNVG00000016445
nothoprocta_perdicaria ENSNPEG00000016094
crocodylus_porosus ENSCPRG00005013520
ursus_americanus ENSUAMG00000027168
ursus_maritimus ENSUMAG00000024150
ailuropoda_melanoleuca ENSAMEG00000005438
ailuropoda_melanoleuca ENSAMEG00000013019
neovison_vison ENSNVIG00000012639
mustela_putorius_furo ENSMPUG00000000232
canis_lupus_dingo ENSCAFG00020019872
canis_lupus_familiaris ENSCAFG00000010022
vulpes_vulpes ENSVVUG00000016394
panthera_pardus ENSPPRG00000000223
panthera_tigris_altaica ENSPTIG00000012386
felis_catus ENSFCAG00000026569
equus_asinus_asinus ENSEASG00005004448
equus_caballus ENSECAG00000029674
pteropus_vampyrus ENSPVAG00000002272
myotis_lucifugus ENSMLUG00000002903
vicugna_pacos ENSVPAG00000009171
sus_scrofa ENSSSCG00000000781
capra_hircus ENSCHIG00000004597
ovis_aries ENSOARG00000020006
bos_taurus ENSBTAG00000038043
bos_mutus ENSBMUG00000007818
bison_bison_bison ENSBBBG00000014543
tursiops_truncatus ENSTTRG00000012835
sorex_araneus ENSSARG00000010028
octodon_degus ENSODEG00000017459
cavia_aperea ENSCAPG00000009269
oryctolagus_cuniculus ENSOCUG00000016168
ochotona_princeps ENSOPRG00000014011
loxodonta_africana ENSLAFG00000003511
procavia_capensis ENSPCAG00000000510
echinops_telfairi ENSETEG00000011207
dasypus_novemcinctus ENSDNOG00000049146
choloepus_hoffmanni ENSCHOG00000003173
castor_canadensis ENSCCNG00000004718
pan_troglodytes ENSPTRG00000004825
pan_paniscus ENSPPAG00000030612
gorilla_gorilla ENSGGOG00000009463
homo_sapiens ENSG00000173208
pongo_abelii ENSPPYG00000004413
nomascus_leucogenys ENSNLEG00000017963
macaca_mulatta ENSMMUG00000014007
macaca_fascicularis ENSMFAG00000002050
macaca_nemestrina ENSMNEG00000034605
chlorocebus_sabaeus ENSCSAG00000007296
papio_anubis ENSPANG00000015335
cercocebus_atys ENSCATG00000038206
theropithecus_gelada ENSTGEG00000021591
mandrillus_leucophaeus ENSMLEG00000037195
piliocolobus_tephrosceles ENSPTEG00000020424
colobus_angolensis_palliatus ENSCANG00000031074
rhinopithecus_roxellana ENSRROG00000043830
rhinopithecus_bieti ENSRBIG00000032674
cebus_capucinus_imitator ENSCCAG00000024864
saimiri_boliviensis_boliviensis ENSSBOG00000033236
callithrix_jacchus ENSCJAG00000017942
aotus_nancymaae ENSANAG00000022592
carlito_syrichta ENSTSYG00000000694
prolemur_simus ENSPSMG00000009693
microcebus_murinus ENSMICG00000033054
propithecus_coquereli ENSPCOG00000021406
otolemur_garnettii ENSOGAG00000025324
mus_spicilegus ENSMSIG00000016583
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055782
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021078
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020182
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020186
rattus_norvegicus ENSRNOG00000015538
meriones_unguiculatus ENSMUGG00000016460
cricetulus_griseus_crigri-picr ENSCGRG00015025367
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022101
cricetulus_griseus_crigri_1.0 ENSCGRG00000017652
mesocricetus_auratus ENSMAUG00000012545
microtus_ochrogaster ENSMOCG00000021556
peromyscus_maniculatus_bairdii ENSPEMG00000023925
nannospalax_galili ENSNGAG00000023010
jaculus_jaculus ENSJJAG00000006865
castor_canadensis ENSCCNG00000021862
dipodomys_ordii ENSDORG00000003158
cavia_porcellus ENSCPOG00000010205
chinchilla_lanigera ENSCLAG00000000619
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013344
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012569
fukomys_damarensis ENSFDAG00000004890
ictidomys_tridecemlineatus ENSSTOG00000012764
urocitellus_parryii ENSUPAG00010018433
spermophilus_dauricus ENSSDAG00000001958
marmota_marmota_marmota ENSMMMG00000022441
tupaia_belangeri ENSTBEG00000005569
equus_caballus ENSECAG00000027797
equus_caballus ENSECAG00000020862
notamacropus_eugenii ENSMEUG00000007564
sarcophilus_harrisii ENSSHAG00000000622
phascolarctos_cinereus ENSPCIG00000029254
sarcophilus_harrisii ENSSHAG00000014754
monodelphis_domestica ENSMODG00000018538
ornithorhynchus_anatinus ENSOANG00000014508
latimeria_chalumnae ENSLACG00000005052
ciona_savignyi ENSCSAVG00000002539
ciona_intestinalis ENSCING00000007200
colobus_angolensis_palliatus ENSCANG00000039024
colobus_angolensis_palliatus ENSCANG00000037290
apteryx_owenii ENSAOWG00000002730
apteryx_haastii ENSAHAG00000005448
apteryx_rowi ENSARWG00000014964
dromaius_novaehollandiae ENSDNVG00000007618
nothoprocta_perdicaria ENSNPEG00000004426
anas_platyrhynchos_platyrhynchos ENSAPLG00000009113
anser_brachyrhynchus ENSABRG00000000778
gallus_gallus ENSGALG00000005647
meleagris_gallopavo ENSMGAG00000007488
coturnix_japonica ENSCJPG00005000760
numida_meleagris ENSNMEG00000018183
calidris_pygmaea ENSCPGG00000001724
calidris_pugnax ENSCPUG00000003798
melopsittacus_undulatus ENSMUNG00000011519
lepidothrix_coronata ENSLCOG00000005273
manacus_vitellinus ENSMVIG00005002528
lonchura_striata_domestica ENSLSDG00000010947
taeniopygia_guttata ENSTGUG00000005659
serinus_canaria ENSSCAG00000012606
junco_hyemalis ENSJHYG00000000808
zonotrichia_albicollis ENSZALG00000007363
ficedula_albicollis ENSFALG00000002342
cyanistes_caeruleus ENSCCEG00000001685
parus_major ENSPMJG00000019361
crocodylus_porosus ENSCPRG00005014903
chelonoidis_abingdonii ENSCABG00000014045
gopherus_agassizii ENSGAGG00000018336
chrysemys_picta_bellii ENSCPBG00000017384
pelodiscus_sinensis ENSPSIG00000007500
pogona_vitticeps ENSPVIG00000021291
anolis_carolinensis ENSACAG00000004947
notechis_scutatus ENSNSUG00000007546
salvator_merianae ENSSMRG00000017805
sphenodon_punctatus ENSSPUG00000002055
phascolarctos_cinereus ENSPCIG00000005905
notamacropus_eugenii ENSMEUG00000006826
sarcophilus_harrisii ENSSHAG00000007114
monodelphis_domestica ENSMODG00000004497
neovison_vison ENSNVIG00000018976
mustela_putorius_furo ENSMPUG00000003362
ursus_maritimus ENSUMAG00000009085
ursus_americanus ENSUAMG00000021922
ailuropoda_melanoleuca ENSAMEG00000009364
canis_lupus_dingo ENSCAFG00020011849
canis_lupus_familiaris ENSCAFG00000020112
vulpes_vulpes ENSVVUG00000021847
panthera_pardus ENSPPRG00000006341
panthera_tigris_altaica ENSPTIG00000006742
felis_catus ENSFCAG00000012766
myotis_lucifugus ENSMLUG00000000203
equus_caballus ENSECAG00000023731
equus_asinus_asinus ENSEASG00005015685
ovis_aries ENSOARG00000017266
capra_hircus ENSCHIG00000023422
bos_mutus ENSBMUG00000026290
bos_taurus ENSBTAG00000009698
bison_bison_bison ENSBBBG00000021258
tursiops_truncatus ENSTTRG00000008048
vicugna_pacos ENSVPAG00000012590
sorex_araneus ENSSARG00000011050
loxodonta_africana ENSLAFG00000003729
procavia_capensis ENSPCAG00000003868
dasypus_novemcinctus ENSDNOG00000009642
pteropus_vampyrus ENSPVAG00000017192
erinaceus_europaeus ENSEEUG00000004156
cebus_capucinus_imitator ENSCCAG00000026275
saimiri_boliviensis_boliviensis ENSSBOG00000034744
callithrix_jacchus ENSCJAG00000018054
homo_sapiens ENSG00000117528
gorilla_gorilla ENSGGOG00000009815
pan_paniscus ENSPPAG00000039827
pan_troglodytes ENSPTRG00000000976
nomascus_leucogenys ENSNLEG00000011044
macaca_nemestrina ENSMNEG00000032671
macaca_fascicularis ENSMFAG00000044222
mandrillus_leucophaeus ENSMLEG00000021786
papio_anubis ENSPANG00000008108
theropithecus_gelada ENSTGEG00000024534
cercocebus_atys ENSCATG00000036231
chlorocebus_sabaeus ENSCSAG00000001484
rhinopithecus_bieti ENSRBIG00000036006
colobus_angolensis_palliatus ENSCANG00000002951
rhinopithecus_roxellana ENSRROG00000040711
piliocolobus_tephrosceles ENSPTEG00000026771
piliocolobus_tephrosceles ENSPTEG00000032261
pongo_abelii ENSPPYG00000001140
macaca_mulatta ENSMMUG00000014013
aotus_nancymaae ENSANAG00000025685
carlito_syrichta ENSTSYG00000014307
propithecus_coquereli ENSPCOG00000028862
prolemur_simus ENSPSMG00000013980
microcebus_murinus ENSMICG00000008904
otolemur_garnettii ENSOGAG00000009581
tupaia_belangeri ENSTBEG00000013161
nannospalax_galili ENSNGAG00000008942
jaculus_jaculus ENSJJAG00000012890
dipodomys_ordii ENSDORG00000003729
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011272
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009521
fukomys_damarensis ENSFDAG00000007605
chinchilla_lanigera ENSCLAG00000007070
octodon_degus ENSODEG00000007534
cavia_porcellus ENSCPOG00000002087
cavia_aperea ENSCAPG00000006698
ictidomys_tridecemlineatus ENSSTOG00000004520
urocitellus_parryii ENSUPAG00010023334
marmota_marmota_marmota ENSMMMG00000023991
spermophilus_dauricus ENSSDAG00000006889
oryctolagus_cuniculus ENSOCUG00000004820
ochotona_princeps ENSOPRG00000004758
choloepus_hoffmanni ENSCHOG00000004101
mus_spicilegus ENSMSIG00000017120
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026540
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028127
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025589
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027035
rattus_norvegicus ENSRNOG00000011929
meriones_unguiculatus ENSMUGG00000019492
cricetulus_griseus_crigri-picr ENSCGRG00015001335
cricetulus_griseus_crigri_1.0 ENSCGRG00000002572
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022285
mesocricetus_auratus ENSMAUG00000013960
peromyscus_maniculatus_bairdii ENSPEMG00000009790
microtus_ochrogaster ENSMOCG00000011724
castor_canadensis ENSCCNG00000022909
sus_scrofa ENSSSCG00000028620
echinops_telfairi ENSETEG00000019428
ornithorhynchus_anatinus ENSOANG00000011392
xenopus_tropicalis ENSXETG00000008218
latimeria_chalumnae ENSLACG00000004708
takifugu_rubripes ENSTRUG00000001611
xiphophorus_couchianus ENSXCOG00000001059
pygocentrus_nattereri ENSPNAG00000011590
astyanax_mexicanus ENSAMXG00000042683
ictalurus_punctatus ENSIPUG00000016198
danio_rerio ENSDARG00000002947
scleropages_formosus ENSSFOG00015007602
paramormyrops_kingsleyae ENSPKIG00000015100
pygocentrus_nattereri ENSPNAG00000022338
astyanax_mexicanus ENSAMXG00000038385
ictalurus_punctatus ENSIPUG00000011349
danio_rerio ENSDARG00000104085
tetraodon_nigroviridis ENSTNIG00000005282
hippocampus_comes ENSHCOG00000006057
poecilia_mexicana ENSPMEG00000008231
cyprinodon_variegatus ENSCVAG00000012663
xiphophorus_maculatus ENSXMAG00000015201
xiphophorus_couchianus ENSXCOG00000000664
poecilia_latipinna ENSPLAG00000017442
poecilia_formosa ENSPFOG00000008917
poecilia_reticulata ENSPREG00000005454
poecilia_mexicana ENSPMEG00000016958
gambusia_affinis ENSGAFG00000001120
fundulus_heteroclitus ENSFHEG00000020063
gasterosteus_aculeatus ENSGACG00000000078
labrus_bergylta ENSLBEG00000025647
seriola_lalandi_dorsalis ENSSLDG00000012984
seriola_dumerili ENSSDUG00000022733
scophthalmus_maximus ENSSMAG00000005053
mastacembelus_armatus ENSMAMG00000021956
monopterus_albus ENSMALG00000001939
anabas_testudineus ENSATEG00000017325
amphiprion_percula ENSAPEG00000010846
amphiprion_ocellaris ENSAOCG00000015106
acanthochromis_polyacanthus ENSAPOG00000007972
stegastes_partitus ENSSPAG00000008839
kryptolebias_marmoratus ENSKMAG00000022059
astatotilapia_calliptera ENSACLG00000006073
pundamilia_nyererei ENSPNYG00000009031
haplochromis_burtoni ENSHBUG00000008185
maylandia_zebra ENSMZEG00005014643
oreochromis_niloticus ENSONIG00000009673
neolamprologus_brichardi ENSNBRG00000015297
amphilophus_citrinellus ENSACIG00000022677
cynoglossus_semilaevis ENSCSEG00000009258
mola_mola ENSMMOG00000005800
oryzias_latipes_asm223467v1 ENSORLG00000003998
oryzias_latipes_asm223469v1 ENSORLG00015006454
oryzias_melastigma ENSOMEG00000001199
periophthalmus_magnuspinnatus ENSPMGG00000007505
gadus_morhua ENSGMOG00000015172
esox_lucius ENSELUG00000002416
paramormyrops_kingsleyae ENSPKIG00000008743
scleropages_formosus ENSSFOG00015009071
lepisosteus_oculatus ENSLOCG00000008096
eptatretus_burgeri ENSEBUG00000002093
ciona_intestinalis ENSCING00000000204
drosophila_melanogaster FBgn0031069
caenorhabditis_elegans_strain_n2 WBGene00004059
caenorhabditis_elegans_strain_n2 WBGene00004058
saccharomyces_cerevisiae_strain_s288c YPL147W
marmota_marmota_marmota ENSMMMG00000010296
saccharomyces_cerevisiae_strain_s288c YKL188C
petromyzon_marinus ENSPMAG00000002073
eptatretus_burgeri ENSEBUG00000005807
lepisosteus_oculatus ENSLOCG00000010890
xenopus_tropicalis ENSXETG00000027291
choloepus_hoffmanni ENSCHOG00000002433
echinops_telfairi ENSETEG00000000872
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018391
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019040
fukomys_damarensis ENSFDAG00000020788
cavia_porcellus ENSCPOG00000004776
cavia_aperea ENSCAPG00000003454
chinchilla_lanigera ENSCLAG00000006557
octodon_degus ENSODEG00000015190
urocitellus_parryii ENSUPAG00010014503
ictidomys_tridecemlineatus ENSSTOG00000009827
spermophilus_dauricus ENSSDAG00000019413
marmota_marmota_marmota ENSMMMG00000016264
castor_canadensis ENSCCNG00000001870
dipodomys_ordii ENSDORG00000010912
microtus_ochrogaster ENSMOCG00000022046
peromyscus_maniculatus_bairdii ENSPEMG00000021386
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022187
cricetulus_griseus_crigri-picr ENSCGRG00015000152
cricetulus_griseus_crigri_1.0 ENSCGRG00000018320
mesocricetus_auratus ENSMAUG00000011789
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018792
mus_spicilegus ENSMSIG00000003952
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021240
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017947
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029706
rattus_norvegicus ENSRNOG00000011964
meriones_unguiculatus ENSMUGG00000014836
nannospalax_galili ENSNGAG00000017662
jaculus_jaculus ENSJJAG00000014302
oryctolagus_cuniculus ENSOCUG00000003484
ochotona_princeps ENSOPRG00000004659
tupaia_belangeri ENSTBEG00000009457
pan_troglodytes ENSPTRG00000006533
pan_paniscus ENSPPAG00000041355
homo_sapiens ENSG00000119688
gorilla_gorilla ENSGGOG00000002587
pongo_abelii ENSPPYG00000005983
nomascus_leucogenys ENSNLEG00000016217
macaca_fascicularis ENSMFAG00000031273
macaca_nemestrina ENSMNEG00000039159
papio_anubis ENSPANG00000007033
cercocebus_atys ENSCATG00000044007
macaca_mulatta ENSMMUG00000004041
mandrillus_leucophaeus ENSMLEG00000041560
theropithecus_gelada ENSTGEG00000024037
chlorocebus_sabaeus ENSCSAG00000012543
colobus_angolensis_palliatus ENSCANG00000028861
piliocolobus_tephrosceles ENSPTEG00000027636
rhinopithecus_roxellana ENSRROG00000036607
rhinopithecus_bieti ENSRBIG00000031434
cebus_capucinus_imitator ENSCCAG00000032477
cebus_capucinus_imitator ENSCCAG00000035133
callithrix_jacchus ENSCJAG00000020446
saimiri_boliviensis_boliviensis ENSSBOG00000033353
aotus_nancymaae ENSANAG00000021187
aotus_nancymaae ENSANAG00000029038
aotus_nancymaae ENSANAG00000035834
aotus_nancymaae ENSANAG00000024092
aotus_nancymaae ENSANAG00000022365
carlito_syrichta ENSTSYG00000000004
propithecus_coquereli ENSPCOG00000013720
microcebus_murinus ENSMICG00000008482
prolemur_simus ENSPSMG00000017808
otolemur_garnettii ENSOGAG00000013557
myotis_lucifugus ENSMLUG00000004541
pteropus_vampyrus ENSPVAG00000000648
equus_asinus_asinus ENSEASG00005011677
equus_caballus ENSECAG00000000282
ursus_maritimus ENSUMAG00000008856
ursus_americanus ENSUAMG00000011780
ailuropoda_melanoleuca ENSAMEG00000018272
mustela_putorius_furo ENSMPUG00000009467
neovison_vison ENSNVIG00000016067
canis_lupus_dingo ENSCAFG00020003619
canis_lupus_dingo ENSCAFG00020003625
canis_lupus_familiaris ENSCAFG00000016923
vulpes_vulpes ENSVVUG00000005058
panthera_pardus ENSPPRG00000014193
panthera_tigris_altaica ENSPTIG00000016181
felis_catus ENSFCAG00000006206
bos_taurus ENSBTAG00000014633
bos_mutus ENSBMUG00000007298
bison_bison_bison ENSBBBG00000003123
ovis_aries ENSOARG00000001030
capra_hircus ENSCHIG00000017269
tursiops_truncatus ENSTTRG00000006447
sus_scrofa ENSSSCG00000038231
vicugna_pacos ENSVPAG00000000811
erinaceus_europaeus ENSEEUG00000006235
sorex_araneus ENSSARG00000010100
loxodonta_africana ENSLAFG00000002865
procavia_capensis ENSPCAG00000008149
dasypus_novemcinctus ENSDNOG00000008122
