geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00390000006939,3,66.67,0.895,0.129,0.895,0.895,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189747,3,100.0,0.351,0.537,0.351,0.351,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000007899,6,83.33,0.441,0.559,0.441,0.441,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000012174,3,33.33,0.368,0.585,0.507,0.368,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000067998,3,100.0,0.415,0.585,0.585,0.415,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112044,3,100.0,0.552,0.146,0.552,0.552,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163331,3,100.0,0.594,0.594,0.594,0.594,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00650000094838,3,100.0,0.475,0.505,0.475,0.475,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162240,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189571,4,100.0,0.483,0.474,0.425,0.483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147031,6,100.0,0.262,0.741,0.262,0.262,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00400000024636,3,66.67,0.489,0.476,0.489,0.489,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170201,3,100.0,0.464,0.528,0.464,0.464,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180431,3,100.0,0.527,0.527,0.527,0.527,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000341,3,66.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000063255,4,75.0,0.22,0.481,;0,00007;,0.22,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40.0,0.494,0.518,;0,00000007;,0.494,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009065,3,100.0,0.496,0.579,0.496,0.496,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135889,3,100.0,0.428,0.572,0.428,0.428,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162400,4,75.0,0.457,0.457,9E-44,0.457,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005351,3,66.67,0.512,0.512,0.512,0.465,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148442,5,100.0,0.493,0.507,0.493,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161207,3,100.0,0.492,0.389,0.492,0.492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170669,3,100.0,0.592,0.492,0.592,0.592,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100.0,0.009,0.136,0.009,0.009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178763,3,100.0,0.275,0.275,0.275,0.275,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013790,6,50.0,0.924,0.924,0.08,0.924,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169068,4,100.0,0.494,0.452,0.494,0.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000174354,6,83.33,0.493,0.507,0.493,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159162,3,100.0,0.316,0.579,0.316,0.316,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157494,3,33.33,0.849,0.284,0.183,0.849,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146971,5,100.0,0.549,0.251,0.549,0.549,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000180297,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100.0,0.106,0.895,0.106,0.106,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000017892,4,100.0,0.42,0.42,0.42,0.42,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147291,9,100.0,0.198,0.771,0.198,0.198,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00550000075099,3,100.0,0.419,0.492,0.419,0.419,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170744,3,100.0,0.51,0.49,0.51,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000009061,4,75.0,0.99,0.012,0.99,0.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00900000143765,8,100.0,0.035,0.968,0.035,0.035,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170234,3,33.33,0.458,0.458,0.666,0.3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000017499,3,100.0,0.5,0.473,0.507,0.5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000157113,3,0.0,0.008,0.992,0.008,0.008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162653,4,50.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170173,3,66.67,0.457,0.482,0.457,0.457,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000175355,4,100.0,0.577,0.424,0.577,0.577,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162243,4,100.0,0.381,0.381,0.381,0.381,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003308,6,50.0,0.529,0.46,0.529,0.529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000167355,6,100.0,0.547,0.548,0.01,0.547,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157965,3,66.67,0.374,0.444,0.374,0.374,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169673,3,33.33,0.514,0.48,0.514,0.514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169936,3,100.0,0.463,0.608,0.463,0.463,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154261,4,100.0,0.51,0.541,0.51,0.51,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000172558,3,66.67,0.442,0.5,0.442,0.442,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178227,3,100.0,4E-30,0.614,4E-30,4E-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000174093,3,100.0,0.679,0.679,0.679,0.679,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136094,4,100.0,0.104,0.769,0.104,0.104,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146899,10,90.0,0.841,6E-13,0.106,0.407,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165810,3,33.33,0.517,0.357,0.517,0.517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000181606,3,100.0,0.556,0.471,0.556,0.556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170036,3,66.67,0.561,0.526,0.526,0.561,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,101,102,97,102,,,,,,,,,,,
,,,,,,,;90,1785714286;,;91,0714285714;,;86,6071428571;,;91,0714285714;,,,,,,,,,,,
