geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00940000178701,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164143,5,80.0,0.536,0.464,;0,0000003;,0.536,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157143,4,100.0,0.507,0.404,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170500,3,100.0,0.576,0.576,0.576,0.576,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157688,5,100.0,0.484,0.516,0.484,0.484,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169476,4,100.0,0.353,0.368,0.353,0.353,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170797,3,33.33,0.718,0.718,0.718,0.501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016954,4,100.0,0.773,0.511,0.773,0.773,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147857,5,100.0,0.521,0.457,0.521,0.521,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162765,3,66.67,0.705,0.705,0.705,0.705,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168087,5,60.0,0.502,0.498,5E-97,0.502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000015236,3,100.0,0.286,0.093,0.286,0.286,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000011354,4,100.0,0.944,0.084,0.944,0.944,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157446,3,100.0,0.486,0.486,0.486,0.486,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155823,3,33.33,0.998,0.003,;0,000003;,0.998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176972,11,100.0,0.08,0.92,0.08,0.08,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147007,6,100.0,0.82,0.454,0.82,0.82,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156952,4,50.0,0.505,0.505,0.004,0.505,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164615,4,75.0,0.997,0.997,0.997,0.997,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157680,8,62.5,0.257,0.824,;0,00004;,0.232,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178799,3,100.0,0.292,0.495,0.292,0.292,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154389,4,75.0,0.811,0.811,0.811,0.811,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165231,5,100.0,0.552,0.768,0.552,0.552,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147763,5,100.0,0.933,0.161,0.933,0.933,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00900000143393,17,-10.0,0.839,0.056,0.839,0.22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001511,3,66.67,0.002,0.0003,0.0003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162164,9,100.0,0.525,0.476,0.525,0.525,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000068397,5,60.0,0.021,0.989,0.03,0.021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161331,3,100.0,0.514,0.501,0.514,0.514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159007,6,100.0,0.214,0.8,0.214,0.214,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155347,7,42.86,0.992,0.008,2E-29,0.992,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156265,4,50.0,0.392,0.39,0.611,0.392,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000171070,6,66.67,0.116,0.117,0.117,0.115,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164045,5,0.0,0.361,0.758,0.357,0.361,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000190054,4,100.0,0.703,0.703,0.703,0.703,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154925,3,100.0,0.469,0.426,0.469,0.469,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000175733,4,100.0,0.482,0.511,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00440000034259,3,100.0,0.483,0.493,0.483,0.483,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158809,6,100.0,0.0,3E-63,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148595,6,100.0,0.436,0.478,0.436,0.436,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147324,7,100.0,0.266,0.831,0.266,0.266,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147430,6,100.0,0.0,0.032,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177095,18,100.0,0.061,0.07,0.001,0.965,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154633,3,66.67,0.699,0.301,0.699,0.699,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013322,25,100.0,0.69,0.405,0.008,0.008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158387,17,70.59,0.044,0.002,2E-22,0.956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000172611,3,-10.0,0.476,0.44,0.476,0.476,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157685,4,75.0,0.443,0.508,0.443,0.443,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000004456,9,77.78,0.957,0.035,0.957,0.035,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177259,7,100.0,0.556,0.028,0.545,0.556,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170176,5,100.0,0.55,0.472,0.55,0.55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00490000043356,3,100.0,0.235,0.874,0.235,0.235,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159695,5,100.0,0.868,0.868,0.868,0.868,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000173382,3,100.0,0.472,0.472,0.472,0.472,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147770,4,100.0,0.575,0.241,0.575,0.575,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165897,3,33.33,0.391,0.798,0.014,0.391,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148590,5,100.0,0.506,0.502,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162567,3,100.0,0.374,0.687,0.374,0.374,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000063632,4,50.0,0.493,0.427,0.482,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170905,5,80.0,0.53,0.47,0.53,0.53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161156,5,100.0,0.577,0.504,0.577,0.577,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177078,3,100.0,0.342,0.512,0.342,0.342,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177118,5,100.0,0.314,0.483,0.314,0.314,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000179368,3,100.0,0.746,0.226,0.746,0.746,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178591,4,75.0,;0,0000006;,0.998,0.002,;0,0000006;,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143818,9,100.0,0.52,0.48,0.52,0.52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178526,13,100.0,0.478,0.507,0.484,0.0001,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161638,6,66.67,0.52,0.649,0.392,0.52,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001153,3,66.67,0.496,0.521,0.521,0.521,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,100.0,0.228,0.773,0.228,0.228,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159374,6,83.33,0.756,0.528,0.001,0.756,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159363,4,50.0,0.368,0.486,0.368,0.368,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148174,3,100.0,0.478,0.522,0.478,0.478,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000003680,5,100.0,0.638,0.599,0.638,0.638,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159800,11,63.64,0.498,0.502,;0,000009;,0.498,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006303,6,33.33,0.991,0.991,0.991,0.991,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155594,15,40.0,0.105,0.895,4E-52,0.105,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157751,3,100.0,0.482,0.46,0.482,0.482,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165381,5,80.0,0.529,0.478,0.529,0.529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158046,15,66.67,0.242,0.758,0.0001,0.242,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177470,3,100.0,0.454,0.546,0.454,0.454,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000158467,3,100.0,;0,000002;,0.3,;0,000002;,;0,000002;,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000049510,10,100.0,0.08,0.121,0.909,0.08,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000155754,4,100.0,0.594,0.406,0.594,0.594,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159362,4,25.0,0.553,0.448,2E-12,0.553,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162882,12,83.33,0.488,0.518,;0,000003;,0.488,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000016644,4,75.0,0.895,3E-38,0.895,0.895,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148592,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160474,17,94.12,0.0,2E-55,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155651,4,100.0,;0,00009;,0.487,;0,00009;,;0,00009;,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006227,8,87.5,0.867,0.133,0.867,0.867,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161971,4,100.0,0.414,0.596,0.414,0.414,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157964,4,50.0,0.933,0.116,0.933,0.933,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000005708,6,83.33,0.684,0.234,0.603,0.684,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000190642,3,66.67,0.46,0.46,0.46,0.46,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163356,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000015038,9,100.0,0.159,0.157,0.843,0.159,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00910000147087,10,100.0,0.309,0.691,0.309,0.309,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155727,10,60.0,0.445,0.555,4E-86,0.445,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148088,6,100.0,0.478,0.979,0.478,0.478,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014105,3,66.67,0.541,0.541,0.541,0.541,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165652,9,100.0,0.215,0.784,0.215,0.215,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00730000111086,4,75.0,0.991,0.991,0.991,0.991,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162075,15,100.0,0.994,0.009,0.002,0.994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169686,3,66.67,0.492,0.099,0.492,0.492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148642,3,100.0,0.187,0.813,0.187,0.187,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156549,8,87.5,0.002,0.534,0.492,0.492,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,94.12,0.976,0.011,0.976,0.976,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001810,4,75.0,0.996,0.996,0.996,0.996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000065266,6,66.67,0.841,0.841,0.24,0.841,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157195,4,75.0,0.065,0.065,0.933,0.933,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147247,13,100.0,0.01,0.97,0.031,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146651,4,100.0,0.547,0.499,0.547,0.547,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147528,7,100.0,0.089,0.672,0.232,0.089,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000176300,3,100.0,0.279,0.074,0.512,0.279,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000169173,6,100.0,0.549,0.475,0.549,0.549,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000292,5,80.0,0.615,0.385,0.615,0.615,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157491,4,100.0,0.877,0.034,0.877,0.877,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000002204,3,66.67,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178375,3,100.0,0.718,0.538,0.417,0.718,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183038,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160160,5,100.0,0.564,0.66,0.564,0.564,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000048991,3,33.33,0.981,0.019,0.981,0.981,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000166868,4,100.0,0.542,0.459,0.542,0.542,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169832,8,62.5,0.526,0.537,0.004,0.526,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00920000149145,14,85.71,0.666,0.553,0.204,0.666,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000065031,15,80.0,0.101,0.898,9E-40,0.101,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155474,14,66.67,0.832,0.17,;0,00004;,1E-63,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00530000063770,9,33.33,0.037,0.963,8E-37,0.037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,66.67,0.398,0.662,0.398,0.398,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014270,3,66.67,0.508,0.519,0.508,0.508,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168285,3,66.67,0.465,0.276,0.574,0.465,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00900000142807,6,100.0,0.11,0.923,0.11,0.11,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170207,3,66.67,0.49,0.49,0.46,0.49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007772,6,100.0,0.436,0.564,0.436,0.436,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000017410,10,100.0,0.342,0.693,0.342,0.342,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000190976,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161807,13,46.15,0.831,0.45,;0,000000001;,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155070,10,70.0,0.72,0.487,;0,000005;,0.136,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169631,8,62.5,6E-24,0.005,6E-65,0.0001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178817,3,100.0,0.304,4E-22,0.304,0.304,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112478,3,66.67,0.451,0.477,0.451,0.451,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000164130,3,100.0,0.568,0.568,0.568,0.568,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163116,7,100.0,0.978,0.214,0.978,0.015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007235,18,94.44,0.835,0.226,0.241,0.835,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006370,7,85.71,0.576,0.62,0.576,0.576,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00930000152993,3,100.0,0.456,0.511,0.456,0.456,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000008796,11,81.82,0.528,0.473,;0,0000005;,0.528,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148469,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170465,3,66.67,0.377,0.053,0.377,0.377,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,57.14,0.032,0.428,0.034,0.752,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183533,9,100.0,0.576,0.653,0.576,0.576,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154634,7,85.71,0.009,0.994,0.009,0.009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000064411,3,100.0,0.709,0.414,0.709,0.709,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177556,5,100.0,0.508,0.523,0.508,0.508,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147352,6,100.0,0.7,0.427,0.7,0.7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016298,4,100.0,0.484,0.484,0.484,0.484,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161809,8,100.0,0.026,0.975,0.026,0.026,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000160763,4,75.0,0.437,0.523,0.437,0.437,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000164262,4,100.0,0.525,0.482,0.525,0.525,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158220,9,88.89,0.153,0.852,0.0001,0.153,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178658,3,100.0,0.47,0.496,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157071,5,80.0,0.66,0.415,0.003,0.66,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000166937,10,70.0,0.171,0.829,0.171,0.171,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000186428,4,100.0,0.465,0.48,0.525,0.465,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017668,4,100.0,0.538,0.464,0.538,0.538,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148173,3,100.0,0.512,0.512,0.512,0.512,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158156,3,66.67,0.5,0.435,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,52.63,;0,000001;,;0,000002;,;0,000000006;,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165675,5,60.0,;0,00009;,0.551,0.0003,0.459,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000164149,28,85.71,1.0,2E-160,;0,000003;,;0,0000001;,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.901,0.122,0.901,0.901,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170385,3,100.0,0.492,0.483,0.492,0.492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183203,15,33.33,0.936,0.064,2E-84,0.936,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154628,3,66.67,0.566,0.533,0.566,0.566,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013249,4,25.0,0.0001,0.0002,;0,00008;,;0,00008;,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168619,4,50.0,0.486,0.514,0.486,0.486,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155890,5,100.0,0.513,0.487,0.513,0.513,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00920000150635,4,75.0,0.689,0.611,0.689,0.689,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001660,4,100.0,0.001,0.987,0.001,0.001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169019,4,100.0,0.258,0.258,0.258,0.258,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
