geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00940000176972,11,100.0,0.087,0.913,0.087,0.087,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147007,6,100.0,0.654,0.362,0.654,0.654,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000004040,8,25.0,0.029,0.029,0.029,0.975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156952,4,50.0,0.995,0.995,0.005,0.995,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164615,4,75.0,0.519,0.519,0.519,0.519,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157680,8,62.5,0.239,0.761,;0,000004;,0.239,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178799,3,100.0,0.28,0.502,0.28,0.28,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009443,4,100.0,0.81,0.81,0.81,0.81,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156299,4,50.0,0.234,0.766,0.234,0.234,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000165231,5,100.0,0.542,0.787,0.542,0.542,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147763,5,100.0,0.854,0.076,0.854,0.854,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00900000143393,17,-10.0,0.945,0.002,0.088,0.122,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00520000055567,3,66.67,0.501,0.501,0.501,0.501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165418,4,75.0,0.147,0.857,0.147,0.147,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001511,3,66.67,0.003,9E-13,9E-13,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162164,9,100.0,0.522,0.478,0.522,0.522,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000068397,5,80.0,0.017,0.983,0.017,0.017,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161331,3,100.0,0.523,0.49,0.523,0.523,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159007,6,100.0,0.195,0.805,0.195,0.195,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155347,7,42.86,0.993,0.007,;0,000004;,0.993,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156265,4,50.0,0.393,0.393,0.609,0.393,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00960000190054,4,100.0,0.702,0.702,0.702,0.702,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158220,9,88.89,0.149,0.855,;0,00008;,0.149,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000175733,4,100.0,0.477,0.506,0.477,0.477,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000189352,3,100.0,0.931,0.033,0.931,0.931,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158809,6,100.0,0.0,4E-10,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147324,7,100.0,0.213,0.799,0.213,0.213,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147430,6,100.0,0.0,0.03,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154355,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177095,18,100.0,0.933,0.077,0.0003,0.933,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154633,3,100.0,0.7,0.3,0.7,0.7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013322,25,100.0,0.718,0.372,0.008,0.008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158387,17,88.24,8E-46,7E-49,1E-11,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000172611,3,-10.0,0.481,0.439,0.481,0.481,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157685,4,75.0,0.236,0.507,0.236,0.236,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177259,7,100.0,0.651,0.04,0.634,0.651,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170176,5,100.0,0.547,0.476,0.547,0.547,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00490000043356,3,100.0,0.213,0.882,0.213,0.213,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159695,5,100.0,0.236,0.236,0.236,0.236,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000173382,3,100.0,0.464,0.464,0.464,0.464,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147770,4,100.0,0.587,0.256,0.587,0.587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165897,3,33.33,0.413,0.794,0.03,0.413,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148590,5,100.0,0.509,0.498,0.509,0.509,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162567,3,100.0,0.353,0.709,0.353,0.353,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170905,5,80.0,0.526,0.474,0.526,0.526,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161156,5,100.0,0.571,0.503,0.571,0.571,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177078,3,100.0,0.486,0.487,0.486,0.486,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177118,5,100.0,0.333,0.471,0.333,0.333,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178591,4,75.0,0.0002,0.998,0.003,0.0002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143818,9,100.0,0.529,0.471,0.529,0.529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178526,13,100.0,0.481,0.505,0.484,0.0001,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161638,6,66.67,0.498,0.65,0.31,0.498,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001153,3,66.67,0.483,0.502,0.502,0.502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,71.43,0.237,0.767,0.237,0.237,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000067893,3,100.0,0.474,0.498,0.474,0.474,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000159374,6,83.33,0.526,0.516,0.001,0.526,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159363,4,50.0,0.45,0.55,0.45,0.45,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148174,3,100.0,0.48,0.52,0.48,0.48,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169684,4,50.0,0.463,0.46,0.463,0.463,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159800,11,54.55,0.515,0.485,;0,00000002;,0.515,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006303,6,33.33,0.991,0.991,0.088,0.991,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157751,3,100.0,0.484,0.469,0.484,0.484,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165381,5,80.0,0.546,0.459,0.546,0.546,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148008,4,100.0,0.859,0.093,0.859,0.859,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158046,15,66.67,0.315,0.761,0.258,0.315,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000177470,3,100.0,0.457,0.543,0.457,0.457,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163384,5,100.0,0.456,0.421,0.576,0.456,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000158467,3,100.0,0.0002,0.311,0.0002,0.0002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000049510,10,100.0,0.092,0.131,0.912,0.092,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00960000191110,3,100.0,0.446,0.187,0.446,0.446,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155754,4,100.0,0.6,0.4,0.6,0.6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158578,3,100.0,0.515,0.3,0.515,0.515,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159362,4,0.0,0.567,0.455,0.567,0.567,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162882,12,66.67,0.044,0.526,;0,00003;,0.726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016644,4,75.0,0.495,9E-42,0.495,0.495,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177807,3,100.0,0.002,0.462,0.002,0.002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000160474,17,100.0,0.0,6E-44,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006227,8,87.5,0.0003,0.132,0.0003,0.883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161971,4,100.0,0.44,0.577,0.44,0.44,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157964,4,0.0,0.086,4E-30,0.914,0.914,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000190642,3,66.67,0.506,0.506,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000163356,3,100.0,0.938,0.938,0.938,0.938,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000185758,6,83.33,0.014,0.573,0.562,0.014,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147087,10,100.0,0.309,0.691,0.309,0.309,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155727,10,30.0,0.449,0.551,1E-11,0.449,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148088,6,100.0,0.295,0.996,0.295,0.295,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147856,4,100.0,0.885,0.885,0.885,0.885,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165652,9,100.0,0.247,0.839,0.247,0.247,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00730000111086,4,75.0,0.992,0.992,0.992,0.992,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162075,15,100.0,0.148,0.01,0.001,0.896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169686,3,66.67,0.495,0.134,0.495,0.495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165449,3,100.0,0.294,0.328,0.294,0.294,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00660000097029,5,100.0,0.476,0.459,0.476,0.476,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148642,3,100.0,0.194,0.806,0.194,0.194,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156549,8,87.5,0.002,0.522,0.505,0.505,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,88.24,0.43,0.024,0.721,0.43,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000001810,4,75.0,0.994,0.994,0.994,0.994,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000065266,6,66.67,0.855,0.855,0.211,0.855,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157195,4,75.0,0.059,0.059,0.94,0.94,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147247,13,100.0,0.01,0.968,0.033,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168794,4,75.0,0.514,0.603,0.475,0.475,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147528,7,100.0,0.132,0.883,0.384,0.132,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000176300,3,100.0,0.282,0.073,0.515,0.282,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000169479,5,60.0,0.551,0.137,0.551,0.551,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176370,3,100.0,0.473,0.506,0.473,0.473,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157491,4,100.0,0.885,0.029,0.885,0.885,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000002204,3,66.67,0.519,0.519,0.519,0.519,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178375,3,100.0,0.729,0.531,0.422,0.729,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183038,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000160160,5,100.0,0.588,0.641,0.588,0.588,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00510000048991,3,33.33,0.976,0.024,0.976,0.976,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000166868,4,100.0,0.524,0.478,0.524,0.524,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169832,8,87.5,0.53,0.53,0.009,0.53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00920000149145,14,71.43,0.564,0.436,2E-38,0.564,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178785,3,100.0,0.503,0.497,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,100.0,0.394,0.667,0.394,0.394,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000168285,3,66.67,0.514,0.337,0.576,0.514,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00440000039469,4,25.0,0.462,0.768,0.093,0.462,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170207,3,66.67,0.477,0.477,0.454,0.477,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007772,6,100.0,0.443,0.557,0.443,0.443,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000017410,10,100.0,0.369,0.735,0.369,0.369,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000173120,5,100.0,0.488,0.512,0.488,0.488,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000190976,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161807,13,46.15,0.825,0.454,2E-77,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169631,8,87.5,;0,0000004;,;0,000009;,;0,0000004;,;0,00006;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157815,8,75.0,0.439,0.561,0.0003,0.439,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178817,3,100.0,0.303,0.0002,0.303,0.303,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000112478,3,66.67,0.435,0.482,0.435,0.435,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163116,7,100.0,0.986,0.375,0.986,0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000006370,7,71.43,0.506,0.504,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00930000152993,3,100.0,0.472,0.518,0.472,0.472,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000008796,11,81.82,0.528,0.473,;0,0000005;,0.528,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170465,3,66.67,0.411,0.058,0.411,0.411,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,71.43,0.042,0.424,0.046,0.693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183533,9,100.0,0.528,0.542,0.528,0.528,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000064411,3,100.0,0.729,0.388,0.729,0.729,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177556,5,100.0,0.493,0.537,0.493,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147352,6,100.0,0.551,0.49,0.551,0.551,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161809,8,100.0,0.021,0.979,0.021,0.021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000160763,4,100.0,0.409,0.522,0.409,0.409,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000163480,6,100.0,0.412,0.588,0.412,0.412,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161666,4,100.0,0.834,0.151,0.834,0.834,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164262,4,100.0,0.509,0.503,0.509,0.509,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178658,3,100.0,0.507,0.53,0.507,0.507,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157071,5,80.0,0.647,0.424,0.005,0.647,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000166937,10,90.0,0.175,0.825,0.175,0.175,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000186428,4,100.0,0.486,0.48,0.506,0.486,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160099,4,100.0,0.918,0.918,0.918,0.918,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017668,4,100.0,0.51,0.471,0.51,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148173,3,100.0,0.503,0.503,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158156,3,100.0,0.503,0.453,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,78.95,0.203,6E-39,0.203,0.797,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165675,5,80.0,0.444,0.554,0.0002,0.46,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000164149,28,85.71,;0,0000004;,2E-56,1E-36,4E-64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003833,6,100.0,0.621,0.691,0.621,0.621,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000006939,3,66.67,0.898,0.123,0.898,0.898,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170385,3,100.0,0.502,0.462,0.502,0.502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00960000189747,3,100.0,0.348,0.548,0.348,0.348,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154628,3,66.67,0.546,0.332,0.546,0.546,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013249,4,25.0,;0,00002;,;0,00002;,;0,00005;,;0,00005;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168619,4,50.0,0.484,0.516,0.484,0.484,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00920000150635,4,75.0,0.577,0.549,0.577,0.577,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000001660,4,100.0,0.003,0.959,0.003,0.003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169019,4,100.0,0.962,0.962,0.962,0.962,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162525,4,75.0,0.008,0.01,0.008,0.008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155758,3,100.0,0.474,0.521,0.474,0.474,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00690000103118,14,100.0,0.074,0.926,0.074,0.074,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
