geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00940000154261,4,100.0,0.368,0.482,0.368,0.368,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000172558,3,66.67,0.5,0.527,0.5,0.5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178227,3,100.0,;0,000001;,0.583,;0,000001;,;0,000001;,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000174093,3,100.0,0.679,0.679,0.679,0.679,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000136094,4,100.0,0.108,0.738,0.108,0.108,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146899,10,80.0,0.979,;0,00005;,0.046,0.013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165810,3,66.67,0.516,0.381,0.516,0.516,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000181606,3,100.0,0.554,0.483,0.554,0.554,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170036,3,100.0,0.459,0.519,0.519,0.459,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,104,102,99,104,,,,,,,,,,,
,,,,,,,;91,2280701754;,;89,4736842105;,;86,8421052632;,;91,2280701754;,,,,,,,,,,,
