eptatretus_burgeri ENSEBUG00000009009
astyanax_mexicanus ENSAMXG00000043327
pygocentrus_nattereri ENSPNAG00000011683
ictalurus_punctatus ENSIPUG00000015340
danio_rerio ENSDARG00000103889
scleropages_formosus ENSSFOG00015012393
paramormyrops_kingsleyae ENSPKIG00000008054
ciona_savignyi ENSCSAVG00000007585
ciona_intestinalis ENSCING00000007187
piliocolobus_tephrosceles ENSPTEG00000009946
drosophila_melanogaster FBgn0032168
