petromyzon_marinus ENSPMAG00000003980
parus_major ENSPMJG00000019904
cyanistes_caeruleus ENSCCEG00000008651
ficedula_albicollis ENSFALG00000013537
manacus_vitellinus ENSMVIG00005013610
lepidothrix_coronata ENSLCOG00000014557
calidris_pygmaea ENSCPGG00000008922
calidris_pugnax ENSCPUG00000015900
melopsittacus_undulatus ENSMUNG00000002159
anser_brachyrhynchus ENSABRG00000019304
anas_platyrhynchos_platyrhynchos ENSAPLG00000009923
gallus_gallus ENSGALG00000012067
coturnix_japonica ENSCJPG00005021039
numida_meleagris ENSNMEG00000023154
apteryx_haastii ENSAHAG00000019045
apteryx_owenii ENSAOWG00000004512
apteryx_rowi ENSARWG00000017654
dromaius_novaehollandiae ENSDNVG00000016516
nothoprocta_perdicaria ENSNPEG00000012385
crocodylus_porosus ENSCPRG00005002968
chrysemys_picta_bellii ENSCPBG00000013904
chelonoidis_abingdonii ENSCABG00000007389
cebus_capucinus ENSCCAG00000029405
saimiri_boliviensis_boliviensis ENSSBOG00000029316
callithrix_jacchus ENSCJAG00000000772
aotus_nancymaae ENSANAG00000024694
pan_troglodytes ENSPTRG00000015801
pan_paniscus ENSPPAG00000040705
homo_sapiens ENSG00000185621
pongo_abelii ENSPPYG00000014460
nomascus_leucogenys ENSNLEG00000015638
papio_anubis ENSPANG00000025303
theropithecus_gelada ENSTGEG00000027500
macaca_mulatta ENSMMUG00000000051
macaca_nemestrina ENSMNEG00000029832
macaca_fascicularis ENSMFAG00000031579
cercocebus_atys ENSCATG00000039980
mandrillus_leucophaeus ENSMLEG00000041764
chlorocebus_sabaeus ENSCSAG00000008428
colobus_angolensis_palliatus ENSCANG00000041431
piliocolobus_tephrosceles ENSPTEG00000027260
rhinopithecus_roxellana ENSRROG00000028339
rhinopithecus_bieti ENSRBIG00000029233
carlito_syrichta ENSTSYG00000010970
prolemur_simus ENSPSMG00000006581
microcebus_murinus ENSMICG00000049402
propithecus_coquereli ENSPCOG00000022523
castor_canadensis ENSCCNG00000002673
castor_canadensis ENSCCNG00000002020
dipodomys_ordii ENSDORG00000001583
microtus_ochrogaster ENSMOCG00000009918
peromyscus_maniculatus_bairdii ENSPEMG00000008034
cricetulus_griseus_crigri-picr ENSCGRG00015021003
cricetulus_griseus_crigri ENSCGRG00000014792
cricetulus_griseus_chok1gshd ENSCGRG00001009959
mesocricetus_auratus ENSMAUG00000021495
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021582
mus_spicilegus ENSMSIG00000011200
mus_musculus ENSMUSG00000022802
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020686
mus_pahari MGP_PahariEiJ_G0016389
rattus_norvegicus ENSRNOG00000001781
meriones_unguiculatus ENSMUGG00000017742
nannospalax_galili ENSNGAG00000020463
jaculus_jaculus ENSJJAG00000019098
ictidomys_tridecemlineatus ENSSTOG00000027702
urocitellus_parryii ENSUPAG00010021673
spermophilus_dauricus ENSSDAG00000003106
marmota_marmota_marmota ENSMMMG00000008588
octodon_degus ENSODEG00000013287
chinchilla_lanigera ENSCLAG00000011520
cavia_porcellus ENSCPOG00000015448
cavia_aperea ENSCAPG00000005540
heterocephalus_glaber_male ENSHGLG00100018611
heterocephalus_glaber_female ENSHGLG00000014676
fukomys_damarensis ENSFDAG00000016180
oryctolagus_cuniculus ENSOCUG00000001233
ochotona_princeps ENSOPRG00000003771
ursus_maritimus ENSUMAG00000003480
ursus_americanus ENSUAMG00000021872
ailuropoda_melanoleuca ENSAMEG00000004187
mustela_putorius_furo ENSMPUG00000004130
neovison_vison ENSNVIG00000012494
canis_lupus_familiaris ENSCAFG00000012715
canis_lupus_dingo ENSCAFG00020003363
vulpes_vulpes ENSVVUG00000007417
panthera_tigris_altaica ENSPTIG00000017766
panthera_pardus ENSPPRG00000023158
felis_catus ENSFCAG00000026594
equus_caballus ENSECAG00000012354
equus_asinus_asinus ENSEASG00005006823
bos_mutus ENSBMUG00000025277
bos_taurus ENSBTAG00000044172
bison_bison_bison ENSBBBG00000011186
ovis_aries ENSOARG00000020253
capra_hircus ENSCHIG00000017400
tursiops_truncatus ENSTTRG00000016293
sus_scrofa ENSSSCG00000011857
vicugna_pacos ENSVPAG00000003861
myotis_lucifugus ENSMLUG00000010788
pteropus_vampyrus ENSPVAG00000016449
tupaia_belangeri ENSTBEG00000016847
erinaceus_europaeus ENSEEUG00000005696
procavia_capensis ENSPCAG00000000353
sorex_araneus ENSSARG00000014327
choloepus_hoffmanni ENSCHOG00000009459
dasypus_novemcinctus ENSDNOG00000045591
loxodonta_africana ENSLAFG00000007857
echinops_telfairi ENSETEG00000008478
phascolarctos_cinereus ENSPCIG00000018730
notamacropus_eugenii ENSMEUG00000004696
sarcophilus_harrisii ENSSHAG00000002543
monodelphis_domestica ENSMODG00000018387
drosophila_melanogaster FBgn0086359
caenorhabditis_elegans_strain_n2 WBGene00012796
