apteryx_haastii ENSAHAG00000015472
pygocentrus_nattereri ENSPNAG00000013366
pygocentrus_nattereri ENSPNAG00000013395
astyanax_mexicanus ENSAMXG00000020409
ictalurus_punctatus ENSIPUG00000023696
danio_rerio ENSDARG00000005894
paramormyrops_kingsleyae ENSPKIG00000020536
scleropages_formosus ENSSFOG00015011357
paramormyrops_kingsleyae ENSPKIG00000006468
lepisosteus_oculatus ENSLOCG00000001714
eptatretus_burgeri ENSEBUG00000004655
