pygocentrus_nattereri ENSPNAG00000006495
otolemur_garnettii ENSOGAG00000011410
castor_canadensis ENSCCNG00000024014
dipodomys_ordii ENSDORG00000005509
mus_spicilegus ENSMSIG00000012586
mus_musculus ENSMUSG00000014850
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019651
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018767
mus_pahari MGP_PahariEiJ_G0015846
rattus_norvegicus ENSRNOG00000013673
meriones_unguiculatus ENSMUGG00000011152
cricetulus_griseus_chok1gshd ENSCGRG00001012207
cricetulus_griseus_crigri-picr ENSCGRG00015013725
cricetulus_griseus_crigri ENSCGRG00000003116
mesocricetus_auratus ENSMAUG00000021619
microtus_ochrogaster ENSMOCG00000018492
peromyscus_maniculatus_bairdii ENSPEMG00000000200
nannospalax_galili ENSNGAG00000014298
jaculus_jaculus ENSJJAG00000021941
oryctolagus_cuniculus ENSOCUG00000016921
ochotona_princeps ENSOPRG00000006751
chinchilla_lanigera ENSCLAG00000006074
octodon_degus ENSODEG00000004134
cavia_porcellus ENSCPOG00000011122
cavia_aperea ENSCAPG00000016437
heterocephalus_glaber_male ENSHGLG00100001646
heterocephalus_glaber_male ENSHGLG00100012395
heterocephalus_glaber_female ENSHGLG00000004412
fukomys_damarensis ENSFDAG00000002527
urocitellus_parryii ENSUPAG00010006689
spermophilus_dauricus ENSSDAG00000011741
ictidomys_tridecemlineatus ENSSTOG00000025220
marmota_marmota_marmota ENSMMMG00000007726
castor_canadensis ENSCCNG00000024314
tupaia_belangeri ENSTBEG00000007001
pteropus_vampyrus ENSPVAG00000008907
myotis_lucifugus ENSMLUG00000001865
ursus_maritimus ENSUMAG00000002941
ursus_americanus ENSUAMG00000006377
ailuropoda_melanoleuca ENSAMEG00000015754
neovison_vison ENSNVIG00000000962
mustela_putorius_furo ENSMPUG00000008661
canis_lupus_familiaris ENSCAFG00000008788
canis_lupus_dingo ENSCAFG00020000422
vulpes_vulpes ENSVVUG00000024903
panthera_tigris_altaica ENSPTIG00000000043
panthera_pardus ENSPPRG00000018081
felis_catus ENSFCAG00000005686
equus_caballus ENSECAG00000009962
equus_asinus_asinus ENSEASG00005002611
ovis_aries ENSOARG00000014867
capra_hircus ENSCHIG00000026585
bos_mutus ENSBMUG00000002868
bos_taurus ENSBTAG00000007684
bison_bison_bison ENSBBBG00000002773
tursiops_truncatus ENSTTRG00000016443
sus_scrofa ENSSSCG00000014126
vicugna_pacos ENSVPAG00000009414
sorex_araneus ENSSARG00000007426
erinaceus_europaeus ENSEEUG00000011580
choloepus_hoffmanni ENSCHOG00000011992
dasypus_novemcinctus ENSDNOG00000005942
loxodonta_africana ENSLAFG00000029236
loxodonta_africana ENSLAFG00000015797
procavia_capensis ENSPCAG00000004639
echinops_telfairi ENSETEG00000017145
ornithorhynchus_anatinus ENSOANG00000001605
ornithorhynchus_anatinus ENSOANG00000030259
xenopus_tropicalis ENSXETG00000022941
latimeria_chalumnae ENSLACG00000003521
eptatretus_burgeri ENSEBUG00000016727
eptatretus_burgeri ENSEBUG00000004542
petromyzon_marinus ENSPMAG00000001973
marmota_marmota_marmota ENSMMMG00000007490
saccharomyces_cerevisiae YCR092C
