anas_platyrhynchos_platyrhynchos ENSAPLG00000005211
acanthochromis_polyacanthus ENSAPOG00000014775
stegastes_partitus ENSSPAG00000015495
anabas_testudineus ENSATEG00000021545
labrus_bergylta ENSLBEG00000020179
gasterosteus_aculeatus ENSGACG00000017005
mola_mola ENSMMOG00000008193
periophthalmus_magnuspinnatus ENSPMGG00000011523
hippocampus_comes ENSHCOG00000001928
gadus_morhua ENSGMOG00000009857
esox_lucius ENSELUG00000020838
scleropages_formosus ENSSFOG00015015309
lepisosteus_oculatus ENSLOCG00000005166
pelodiscus_sinensis ENSPSIG00000016952
chelonoidis_abingdonii ENSCABG00000010945
apteryx_owenii ENSAOWG00000010792
apteryx_haastii ENSAHAG00000012448
apteryx_rowi ENSARWG00000008934
dromaius_novaehollandiae ENSDNVG00000017230
nothoprocta_perdicaria ENSNPEG00000002403
gallus_gallus ENSGALG00000033386
coturnix_japonica ENSCJPG00005013033
anser_brachyrhynchus ENSABRG00000022135
calidris_pugnax ENSCPUG00000003595
crocodylus_porosus ENSCPRG00005012130
sphenodon_punctatus ENSSPUG00000009704
notechis_scutatus ENSNSUG00000004398
latimeria_chalumnae ENSLACG00000012450
eptatretus_burgeri ENSEBUG00000003710
