scleropages_formosus ENSSFOG00015020398
melopsittacus_undulatus ENSMUNG00000008522
calidris_pygmaea ENSCPGG00000006584
calidris_pugnax ENSCPUG00000010595
apteryx_rowi ENSARWG00000017404
apteryx_haastii ENSAHAG00000014372
apteryx_owenii ENSAOWG00000016487
dromaius_novaehollandiae ENSDNVG00000012792
nothoprocta_perdicaria ENSNPEG00000014625
anolis_carolinensis ENSACAG00000004525
pogona_vitticeps ENSPVIG00000017852
notechis_scutatus ENSNSUG00000017894
salvator_merianae ENSSMRG00000008840
notamacropus_eugenii ENSMEUG00000016369
phascolarctos_cinereus ENSPCIG00000000675
sarcophilus_harrisii ENSSHAG00000017965
monodelphis_domestica ENSMODG00000004778
erinaceus_europaeus ENSEEUG00000006751
sorex_araneus ENSSARG00000004384
ursus_maritimus ENSUMAG00000005032
ursus_americanus ENSUAMG00000005759
ailuropoda_melanoleuca ENSAMEG00000002314
mustela_putorius ENSMPUG00000000022
neovison_vison ENSNVIG00000024891
panthera_pardus ENSPPRG00000012373
panthera_tigris ENSPTIG00000019403
felis_catus ENSFCAG00000005701
canis_lupus ENSCAFG00000028791
canis_lupus ENSCAFG00020020910
vulpes_vulpes ENSVVUG00000030136
bos_taurus ENSBTAG00000016432
equus_asinus ENSEASG00005017673
equus_caballus ENSECAG00000020584
capra_hircus ENSCHIG00000008939
ovis_aries ENSOARG00000001684
bos_mutus ENSBMUG00000016583
bison_bison ENSBBBG00000001365
tursiops_truncatus ENSTTRG00000014915
sus_scrofa ENSSSCG00000018055
myotis_lucifugus ENSMLUG00000003576
cercocebus_atys ENSCATG00000036791
chlorocebus_sabaeus ENSCSAG00000008429
theropithecus_gelada ENSTGEG00000004710
papio_anubis ENSPANG00000023691
macaca_nemestrina ENSMNEG00000029046
macaca_fascicularis ENSMFAG00000045924
macaca_mulatta ENSMMUG00000006495
mandrillus_leucophaeus ENSMLEG00000028645
piliocolobus_tephrosceles ENSPTEG00000028906
colobus_angolensis ENSCANG00000033471
rhinopithecus_roxellana ENSRROG00000027400
rhinopithecus_bieti ENSRBIG00000033264
homo_sapiens ENSG00000133027
gorilla_gorilla ENSGGOG00000006888
pan_paniscus ENSPPAG00000002104
pan_troglodytes ENSPTRG00000008832
pongo_abelii ENSPPYG00000008033
nomascus_leucogenys ENSNLEG00000013580
cebus_capucinus ENSCCAG00000029440
saimiri_boliviensis ENSSBOG00000003338
callithrix_jacchus ENSCJAG00000008932
aotus_nancymaae ENSANAG00000023141
carlito_syrichta ENSTSYG00000001683
prolemur_simus ENSPSMG00000011564
propithecus_coquereli ENSPCOG00000026302
microcebus_murinus ENSMICG00000035060
otolemur_garnettii ENSOGAG00000031288
ictidomys_tridecemlineatus ENSSTOG00000004800
urocitellus_parryii ENSUPAG00010014628
spermophilus_dauricus ENSSDAG00000022973
marmota_marmota ENSMMMG00000008383
cavia_porcellus ENSCPOG00000036699
cavia_aperea ENSCAPG00000010206
chinchilla_lanigera ENSCLAG00000000348
octodon_degus ENSODEG00000008920
heterocephalus_glaber ENSHGLG00100003502
heterocephalus_glaber ENSHGLG00000004818
fukomys_damarensis ENSFDAG00000005117
castor_canadensis ENSCCNG00000006358
dipodomys_ordii ENSDORG00000015700
mus_spicilegus ENSMSIG00000020123
mus_musculus ENSMUSG00000000301
mus_spretus MGP_SPRETEiJ_G0017284
mus_caroli MGP_CAROLIEiJ_G0016449
mus_pahari MGP_PahariEiJ_G0017579
rattus_norvegicus ENSRNOG00000054423
meriones_unguiculatus ENSMUGG00000009424
cricetulus_griseus ENSCGRG00001024059
cricetulus_griseus ENSCGRG00015017578
cricetulus_griseus ENSCGRG00000003668
mesocricetus_auratus ENSMAUG00000020085
peromyscus_maniculatus ENSPEMG00000010202
microtus_ochrogaster ENSMOCG00000020968
nannospalax_galili ENSNGAG00000006686
jaculus_jaculus ENSJJAG00000020863
ochotona_princeps ENSOPRG00000008679
oryctolagus_cuniculus ENSOCUG00000022137
loxodonta_africana ENSLAFG00000005172
procavia_capensis ENSPCAG00000006030
echinops_telfairi ENSETEG00000020115
dasypus_novemcinctus ENSDNOG00000037074
ornithorhynchus_anatinus ENSOANG00000001259
xenopus_tropicalis ENSXETG00000005734
latimeria_chalumnae ENSLACG00000004412
saccharomyces_cerevisiae YJR073C
