geneTreeID ,  nbLeaves  ,  NbSharedLeaves , AU_TreeBest , au_nj  , AU_Ensembl , TreeBestPassTest , NJPassTest , orthoGroupPassTest , EnsemblTreePassTest, TreeBestBetter , NJBetter  , orthoGroupBetter , EnsemblBetter , REC_TreeBest  ,  REC_NJ  ,  REC_Ensembl  , Treebest_REC_is_best  ,  NJ_REC_is_better  ,  ortho_REC_is_best  , Ensembl_REC_is_best 
ENSGT00940000156370,6,"83,33","0,768","0,234","0,234",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000161512,6,100,"0,813",3E-37,"0,187",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167505,5,100,"0,589","0,576","0,491",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000008744,16,"81,25","0,372",2E-40,"0,628",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000156549,8,"87,5","0,226","0,0003","0,789",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000006227,8,"87,5","0,028","0,0002","0,972",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000153472,9,100,"0,962","0,033","0,101",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000158027,8,"87,5","0,492","0,007","0,604",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00910000147528,7,100,"0,692","0,153","0,533",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100,"0,424","0,724","0,121",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,"71,43","0,566","0,002","0,482",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000159007,6,100,"0,783","0,319","0,153",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000007890,6,"83,33","0,49","0,481","0,487",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000158046,15,80,"0,606","0,00008","0,4",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000162075,15,100,"0,898","0,00007","0,102",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160970,4,50,"0,45","0,487","0,519",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000174692,11,"90,91","0,547","0,054","0,571",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000171677,5,60,"0,504","0,001","0,527",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000166658,16,"56,25","0,122",2E-70,"0,878",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00910000146899,10,90,"0,581","0,001","0,425",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178224,4,100,"0,497","0,461","0,495",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000157459,19,"89,47","0,924","0,0000005","0,076",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000010512,10,90,"0,042",4E-48,"0,958",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00900000143393,17,100,"0,806","0,000009","0,202",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000159129,8,"87,5","0,0002",1,"0,0002",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000155347,7,"28,57","0,757","0,097","0,466",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167924,8,100,"0,66","0,119","0,697",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00720000108834,11,"63,64","0,481","0,263","0,67",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000164532,14,"71,43",1,2E-39,5E-85,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00690000103118,14,100,"0,743",2E-21,"0,258",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,"78,95","0,969","0,031",1E-20,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000163213,12,75,"0,487","0,000006","0,513",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00950000183312,11,100,"0,735",5E-10,"0,265",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178277,4,100,"0,496","0,447","0,516",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000169756,3,"66,67","0,472","0,495","0,491",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00390000003337,10,80,"0,881","0,0005","0,129",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,100,"0,497","0,475","0,485",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000161450,15,80,"0,453","0,0003","0,553",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000160474,17,100,"0,374","0,001","0,634",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178375,3,100,"0,536","0,462","0,505",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178042,9,"77,78","0,459","0,00006","0,542",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00960000186606,7,"57,14","0,109","0,761","0,413",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000163885,13,"76,92","0,276","0,000001","0,724",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000166522,9,"44,44","0,511","0,001","0,514",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00530000063255,4,75,"0,45","0,491","0,509",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000177785,5,100,"0,216","0,671","0,56",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100,"0,514","0,478","0,46",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00910000146517,7,100,"0,039","0,039","0,961",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178325,6,100,"0,688","0,021","0,493",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000008931,10,80,"0,342","0,00001","0,664",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000016470,11,"63,64","0,59",2E-70,"0,41",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167355,6,"83,33","0,058","0,058","0,944",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000159656,7,"85,71","0,665","0,513","0,054",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,"88,24","0,499","0,0001","0,505",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000155474,14,"64,29","0,002","0,018","0,987",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178658,3,100,"0,501","0,455","0,493",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168285,3,"66,67","0,483","0,48","0,495",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00640000091497,4,75,"0,503","0,486","0,467",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000003246,4,75,"0,487","0,503","0,468",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,"71,43","0,892","0,034","0,19",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000176078,13,100,"0,389","0,0001","0,615",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000163053,9,"55,56","0,742","0,001","0,284",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167593,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012605,10,60,"0,524","0,003","0,564",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000167230,5,40,"0,563","0,021","0,592",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00950000183132,25,96,1,1E-10,"0,0001",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100,"0,127","0,0002","0,879",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00530000063787,10,90,"0,585","0,3","0,573",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
,,"82,0221052632","0,51856","0,2007234684","0,4402179474",87,41,88,83,45,10,55,38,,,,,,,
,,"15,3875900277","0,2103983158","0,2322248127","0,2189128222","91,5789473684","43,1578947368","92,6315789474","87,3684210526","47,3684210526","10,5263157895","57,8947368421",40,,,,,,,
