geneTreeID ,  nbLeaves  ,  NbSharedLeaves , AU_TreeBest , au_nj  , AU_Ensembl , TreeBestPassTest , NJPassTest , orthoGroupPassTest , EnsemblTreePassTest, TreeBestBetter , NJBetter  , orthoGroupBetter , EnsemblBetter , REC_TreeBest  ,  REC_NJ  ,  REC_Ensembl  , Treebest_REC_is_best  ,  NJ_REC_is_better  ,  ortho_REC_is_best  , Ensembl_REC_is_best 
ENSGT00910000146899,10,80,1,2E-57,2E-47,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178224,4,100,"0,511","0,453","0,487",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000157459,19,"89,47","0,914","0,000007","0,086",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000010512,10,90,"0,051","0,002","0,963",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00900000143393,17,100,"0,812",6E-51,"0,188",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000159129,8,"87,5",3E-16,1,"0,000000004",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000155347,7,"28,57","0,835","0,422","0,028",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167924,8,100,"0,583","0,301","0,583",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
ENSGT00720000108834,11,"81,82","0,437","0,000004","0,564",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000164532,14,"92,86","0,002","0,0000002","0,998",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00690000103118,14,100,"0,749",3E-67,"0,251",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,"78,95","0,688","0,312","0,00005",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000163213,12,"91,67","0,509",5E-50,"0,491",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183312,11,100,"0,727","0,000005","0,283",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178277,4,100,"0,47","0,467","0,519",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000169756,3,"66,67","0,51","0,494","0,447",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000003337,10,70,"0,864","0,001","0,154",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,"66,67","0,468","0,504","0,489",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000161450,15,"66,67","0,626","0,024","0,45",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160474,17,100,"0,367",1E-36,"0,633",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178375,3,100,"0,515","0,478","0,495",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178042,9,"66,67","0,964","0,03","0,066",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00960000186606,7,"57,14","0,156","0,104","0,901",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000163885,13,"69,23","0,995",7E-63,"0,005",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000166522,9,"44,44","0,514","0,046","0,758",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00530000063255,4,100,"0,472","0,479","0,507",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000177785,5,100,"0,203","0,676","0,569",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100,"0,512","0,481","0,455",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00910000146517,7,100,"0,038","0,038","0,962",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178325,6,100,"0,59","0,307","0,576",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167576,6,"66,67","0,39","0,219","0,776",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000008931,10,90,"0,44","0,428","0,581",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000016470,11,"63,64","0,625","0,00009","0,381",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000159656,7,"85,71","0,964","0,019","0,082",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,"94,12","0,494","0,0001","0,506",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000155474,14,"85,71","0,013","0,001","0,993",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178658,3,100,"0,506","0,458","0,487",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168285,3,"66,67","0,47","0,483","0,503",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00640000091497,4,50,"0,494","0,487","0,476",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000003246,4,75,"0,474","0,495","0,488",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,"57,14","0,411","0,73","0,14",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000176078,13,100,"0,626","0,001","0,402",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000163053,9,"55,56","0,156","0,861","0,207",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000167593,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012605,10,60,"0,548","0,003","0,505",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40,"0,478","0,481","0,499",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00950000183132,25,92,"0,94","0,103","0,019",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100,"0,13","0,00006","0,877",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00530000063787,10,90,"0,551","0,003","0,501",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
,,"81,4155670103","0,5322680412","0,2154929206","0,4476943299",90,49,91,82,50,12,61,36,,,,,,,
,,"17,3595281114","0,2158091189","0,2231706411","0,2317389733","92,7835051546","50,5154639175","93,8144329897","84,5360824742","51,5463917526","12,3711340206","62,8865979381","37,1134020619",,,,,,,
