geneTreeID 	  nbLeaves  	  NbSharedLeaves 	 AU_TreeBest 	 au_nj  	 AU_Ensembl 	 TreeBestPassTest 	 NJPassTest 	 orthoGroupPassTest 	 EnsemblTreePassTest	 TreeBestBetter 	 NJBetter  	 orthoGroupBetter 	 EnsemblBetter 	 REC_TreeBest  	  REC_NJ  	  REC_Ensembl  	 Treebest_REC_is_best  	  NJ_REC_is_better  	  ortho_REC_is_best  	 Ensembl_REC_is_best 
ENSGT00910000148173	3	100.0	0.484	0.516	0.484	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000158156	3	66.67	0.474	0.503	0.483	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000165675	5	80.0	0.578	0.006	0.503	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178799	3	100.0	0.511	0.451	0.499	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000170385	3	100.0	0.499	0.487	0.473	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000169832	8	62.5	0.532	0.009	0.573	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000160978	3	100.0	0.02	0.491	0.529	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000169019	4	100.0	0.544	0.456	0.544	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00910000147974	7	100.0	0.622	0.016	0.531	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158220	9	100.0	0.013	0.001	0.993	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000144335	11	100.0	0.223	4e-08	0.777	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000158362	4	75.0	0.081	0.565	0.663	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000182863	6	50.0	0.927	0.106	0.033	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000183203	15	46.67	0.955	4e-06	0.045	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178120	5	100.0	0.466	0.515	0.477	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000010017	13	76.92	0.178	7e-54	0.822	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000003628	9	77.78	0.019	0.005	0.988	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00510000048991	3	66.67	0.482	0.457	0.644	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00400000024336	3	100.0	0.528	0.472	0.528	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00510000048509	3	66.67	0.118	0.495	0.55	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000166277	4	100.0	0.476	0.506	0.477	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000001810	4	75.0	0.976	0.008	0.976	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00420000029792	3	100.0	0.457	0.506	0.494	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00960000189321	3	100.0	0.45	0.489	0.524	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000156370	6	100.0	0.598	0.222	0.619	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000172014	3	100.0	0.469	0.464	0.52	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000161512	6	100.0	0.845	0.173	0.235	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00530000069601	3	100.0	0.483	0.498	0.496	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000167505	5	80.0	0.496	0.661	0.503	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000008744	16	68.75	0.36	0.001	0.64	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000156549	8	100.0	0.11	0.0003	0.899	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000164208	4	100.0	0.589	0.126	0.644	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000006227	8	75.0	0.648	0.007	0.455	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00860000135889	3	100.0	0.391	0.391	0.609	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000153472	9	100.0	0.958	0.091	0.121	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158027	8	62.5	0.349	0.67	0.345	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00510000049503	6	100.0	0.613	0.007	0.475	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000147528	7	100.0	0.684	0.161	0.538	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000005412	3	66.67	0.488	0.51	0.438	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000155167	7	85.71	0.598	0.017	0.545	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000185451	3	100.0	0.486	0.483	0.492	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000185306	4	100.0	0.475	0.525	0.475	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000155807	6	100.0	0.359	0.006	0.734	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000183776	4	100.0	0.716	0.118	0.626	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000183248	6	100.0	0.77	0.15	0.42	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000172611	3	100.0	0.467	0.533	0.467	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000157805	7	71.43	0.542	0.0003	0.487	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000161903	3	66.67	0.462	0.538	0.462	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000159007	6	100.0	0.675	0.582	0.161	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00740000117107	3	66.67	0.476	0.524	0.476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000018351	6	100.0	0.534	0.01	0.551	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000156453	3	33.33	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00940000169009	3	100.0	0.481	0.476	0.5	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000007890	6	83.33	0.504	0.454	0.497	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000014476	8	62.5	0.631	0.125	0.655	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000161331	3	100.0	0.498	0.447	0.521	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000147183	5	100.0	0.493	4e-57	0.507	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000177245	3	100.0	0.482	0.489	0.488	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000164058	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00940000158046	15	80.0	0.501	0.002	0.501	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000162075	15	100.0	0.984	8e-06	0.016	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160970	4	75.0	0.504	0.491	0.461	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160730	5	20.0	0.483	0.515	0.457	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000174692	11	100.0	0.501	0.322	0.622	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000171677	5	80.0	0.397	0.526	0.548	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000163940	3	100.0	0.586	0.409	0.586	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000166658	16	75.0	0.396	0.013	0.672	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000146899	10	80.0	1.0	1e-57	0.0002	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000171073	4	100.0	0.509	0.491	0.509	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000178224	4	100.0	0.486	0.489	0.485	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000157459	19	84.21	0.925	1e-07	0.075	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155862	8	62.5	0.481	0.501	0.476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000013286	9	33.33	0.684	0.079	0.616	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000010512	10	80.0	0.053	0.003	0.969	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00930000152750	3	33.33	0.495	0.502	0.457	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00900000143393	17	100.0	0.814	5e-06	0.186	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178817	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00940000157071	5	40.0	0.047	0.953	0.048	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000159129	8	87.5	3e-05	1.0	5e-10	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000161652	6	100.0	0.494	0.521	0.45	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000163480	6	100.0	0.484	6e-05	0.516	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000154628	3	100.0	0.457	0.461	0.535	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000170905	5	80.0	0.512	3e-46	0.488	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000013662	9	100.0	0.505	0.0002	0.503	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160763	4	100.0	0.483	0.495	0.479	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000163329	3	100.0	0.654	0.437	0.214	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000186428	4	100.0	0.634	0.021	0.515	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000003308	6	33.33	0.697	0.32	0.325	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000157176	6	83.33	0.582	0.019	0.64	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000157707	8	62.5	0.6	0.033	0.556	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155347	7	28.57	0.67	0.096	0.492	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000168457	4	75.0	0.997	0.003	0.997	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000159126	4	75.0	0.48	0.52	0.48	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00880000138575	5	100.0	0.49	0.487	0.481	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000167924	8	100.0	0.481	0.478	0.498	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000164615	4	100.0	0.488	0.512	0.488	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00720000108834	11	63.64	0.416	0.0004	0.597	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000164532	14	71.43	1.0	2e-05	8e-58	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178764	5	100.0	0.626	0.041	0.567	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000166439	3	100.0	0.378	0.62	0.445	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000169068	4	100.0	0.497	0.465	0.494	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00690000103118	14	100.0	0.752	2e-49	0.248	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000146522	5	100.0	0.6	0.231	0.656	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000154956	19	78.95	0.283	0.718	0.002	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000163213	12	91.67	0.518	1e-50	0.482	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000183312	11	100.0	0.725	7e-63	0.275	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178277	4	100.0	0.477	0.476	0.506	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000169756	3	66.67	0.507	0.481	0.465	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000163331	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00390000003337	10	60.0	0.625	0.613	0.129	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000159800	11	54.55	0.514	2e-05	0.486	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000156022	3	66.67	0.469	0.513	0.477	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000161450	15	40.0	0.777	0.001	0.243	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160474	17	94.12	0.225	0.013	0.811	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178375	3	100.0	0.563	0.469	0.488	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178042	9	55.56	0.804	2e-07	0.196	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00960000186606	7	57.14	0.135	0.207	0.864	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00920000150635	4	75.0	0.602	0.162	0.738	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000159651	3	33.33	0.483	0.506	0.465	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000163885	13	69.23	0.623	0.0001	0.377	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000170036	3	66.67	0.462	0.516	0.482	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000166522	9	33.33	0.454	0.509	0.498	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000016298	4	100.0	0.499	0.5	0.499	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00910000147055	6	100.0	0.409	1e-05	0.591	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00530000063255	4	75.0	0.46	0.492	0.503	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00510000051622	3	100.0	0.472	0.528	0.472	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000177785	5	100.0	0.206	0.684	0.557	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000162816	3	100.0	0.415	0.415	0.585	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000177296	3	100.0	0.502	0.489	0.462	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000177143	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00910000146517	7	100.0	0.036	0.036	0.964	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000147156	8	100.0	0.516	0.007	0.586	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178325	6	100.0	0.636	0.028	0.519	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000162542	4	100.0	0.497	2e-05	0.503	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000167576	6	50.0	0.263	0.164	0.848	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000008931	10	80.0	0.516	0.137	0.643	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00700000106116	4	100.0	0.614	0.129	0.648	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000016470	11	63.64	0.602	7e-05	0.405	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000167355	6	66.67	0.067	0.591	0.63	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000014792	7	85.71	0.502	0.462	0.491	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000175713	11	100.0	0.514	0.004	0.545	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000002871	6	100.0	0.529	0.471	0.529	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000178526	13	100.0	0.018	0.036	0.984	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000159656	7	85.71	0.955	0.052	0.091	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00860000135092	17	88.24	0.507	0.0001	0.494	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000162197	3	100.0	0.496	0.487	0.475	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158467	3	100.0	0.67	0.481	0.345	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155474	14	85.71	2e-10	0.009	0.991	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178658	3	100.0	0.519	0.464	0.469	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000168285	3	100.0	0.481	0.46	0.512	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000180465	3	100.0	0.481	0.519	0.481	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00930000152993	3	100.0	0.507	0.432	0.502	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00640000091497	4	75.0	0.48	0.504	0.472	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000003246	4	75.0	0.502	0.493	0.46	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00960000189633	5	100.0	0.521	0.002	0.549	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00530000067998	3	66.67	0.488	0.49	0.481	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000156489	7	71.43	0.982	0.02	0.02	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000176078	13	100.0	0.375	8e-05	0.629	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000163053	9	55.56	0.127	0.885	0.185	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000158754	7	85.71	0.511	0.045	0.489	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000161737	4	100.0	0.329	0.676	0.33	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000178467	4	100.0	0.498	0.502	0.498	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000167593	8	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00390000012605	10	80.0	0.511	0.001	0.528	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000167230	5	40.0	0.533	0.005	0.516	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000157815	8	62.5	0.498	1e-07	0.502	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000183132	25	96.0	0.995	1e-06	0.017	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158642	3	33.33	0.496	0.477	0.485	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000157624	4	100.0	0.476	0.486	0.496	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000168688	7	100.0	0.12	0.0004	0.886	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00960000192520	3	100.0	0.508	0.475	0.474	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000181606	3	100.0	0.488	0.494	0.476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00530000063787	10	100.0	0.168	0.837	0.167	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000157050	9	100.0	0.626	0.058	0.619	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160546	4	100.0	0.535	0.49	0.449	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00930000151070	5	60.0	0.738	0.06	0.515	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000162992	4	100.0	0.455	0.514	0.488	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000177899	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00390000014331	3	100.0	0.458	0.49	0.503	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000006370	7	100.0	0.637	0.072	0.564	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000147567	3	100.0	0.502	0.502	0.498	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
ENSGT00390000004541	6	100.0	0.493	0.489	0.482	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
