geneTreeID ,  nbLeaves  ,  NbSharedLeaves , AU_TreeBest , au_nj  , AU_Ensembl , TreeBestPassTest , NJPassTest , orthoGroupPassTest , EnsemblTreePassTest, TreeBestBetter , NJBetter  , orthoGroupBetter , EnsemblBetter , REC_TreeBest  ,  REC_NJ  ,  REC_Ensembl  , Treebest_REC_is_best  ,  NJ_REC_is_better  ,  ortho_REC_is_best  , Ensembl_REC_is_best 
ENSGT00940000178120,5,100,"0,488","0,477","0,494",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000010017,13,"84,62","0,148","0,001","0,852",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000003628,9,"88,89","0,022","0,004","0,989",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00510000048991,3,"66,67","0,48","0,442","0,672",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00420000029792,3,"66,67","0,51","0,467","0,48",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000156370,6,100,"0,593","0,216","0,63",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000172014,3,100,"0,72","0,471","0,511",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000161512,6,100,"0,651","0,483","0,149",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167505,5,100,"0,494","0,46","0,499",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000008744,16,100,"0,965",2E-12,"0,035",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000156549,8,"87,5","0,239","0,002","0,796",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000006227,8,"87,5","0,031","0,00005","0,969",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000153472,9,"88,89","0,957","0,031","0,043",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000158027,8,75,"0,485",3E-68,"0,515",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00910000147528,7,100,"0,662","0,16","0,559",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183248,6,100,"0,677","0,406","0,343",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000157805,7,100,"0,547","0,012","0,539",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000159007,6,100,"0,82","0,311","0,162",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000007890,6,"83,33","0,503","0,48","0,476",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000158046,15,"66,67","0,416","0,00001","0,584",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000162075,15,100,"0,988","0,0001","0,012",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160970,4,50,"0,485","0,482","0,491",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000174692,11,100,"0,273","0,719","0,369",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000171677,5,40,"0,492","0,472","0,493",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000166658,16,"62,5","0,904","0,00006","0,096",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00910000146899,10,80,"0,964","0,008","0,055",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178224,4,100,"0,476","0,473","0,508",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000157459,19,"94,74","0,925",1E-48,"0,075",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00390000010512,10,100,"0,093","0,0000002","0,907",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00900000143393,17,100,"0,257",3E-13,"0,743",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000159129,8,100,"0,001",1,"0,000008",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
ENSGT00390000003308,6,"33,33","0,723","0,0002","0,291",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000155347,7,"28,57","0,612","0,566","0,218",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167924,8,100,"0,646","0,084","0,63",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00720000108834,11,"81,82","0,537","0,00002","0,463",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000164532,14,"85,71","0,003","0,00006","0,997",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00690000103118,14,100,"0,749",5E-62,"0,251",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,"78,95","0,158","0,842",5E-10,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000163213,12,100,"0,544","0,00002","0,456",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183312,11,100,"0,726","0,0003","0,276",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178277,4,100,"0,51","0,43","0,521",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000169756,3,"66,67","0,491","0,468","0,496",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000003337,10,60,"0,865",8E-10,"0,135",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000156022,3,100,"0,49","0,488","0,482",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000161450,15,60,"0,51","0,00001","0,49",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000160474,17,"94,12","0,217","0,00000005","0,783",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178375,3,100,"0,443","0,525","0,476",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000178042,9,"88,89","0,295","0,721","0,354",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00960000186606,7,"57,14","0,149","0,097","0,908",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000163885,13,"69,23","0,676",1E-48,"0,324",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000166522,9,"44,44","0,609","0,018","0,613",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00530000063255,4,100,"0,466","0,482","0,51",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000177785,5,100,"0,187","0,688","0,456",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000177296,3,100,"0,494","0,492","0,474",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00910000146517,7,100,"0,038","0,038","0,962",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178325,6,100,"0,077","0,935","0,079",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00390000008931,10,90,"0,447","0,399","0,603",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00390000016470,11,"63,64","0,596","0,000002","0,405",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178526,13,100,"0,014","0,0002","0,986",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000159656,7,100,"0,522","0,001","0,498",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00860000135092,17,"94,12","0,499",1E-42,"0,501",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000155474,14,"78,57","0,42","0,001","0,597",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00940000178658,3,100,"0,707","0,494","0,502",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168285,3,"66,67","0,473","0,485","0,499",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00640000091497,4,50,"0,491","0,508","0,447",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00390000003246,4,75,"0,482","0,495","0,481",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000156489,7,"57,14","0,996","0,000003","0,005",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000176078,13,100,"0,802","0,00003","0,2",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000163053,9,"55,56","0,151","0,861","0,21",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
ENSGT00940000167593,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000012605,10,60,"0,551","0,002","0,501",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000167230,5,40,"0,504",9E-43,"0,496",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
ENSGT00950000183132,25,96,"0,994","0,001","0,016",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100,"0,139","0,001","0,867",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ENSGT00530000063787,10,100,"0,538","0,005","0,511",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
,,"82,1053","0,518","0,2232207327","0,43265008",92,46,93,87,49,13,62,37,,,,,,,
,,"18,373628","0,21326","0,2524078285","0,2217469024",92,46,93,87,49,13,62,37,,,,,,,
