geneTreeID 	  nbLeaves  	  NbSharedLeaves 	 AU_TreeBest 	 au_nj  	 AU_Ensembl 	 TreeBestPassTest 	 NJPassTest 	 orthoGroupPassTest 	 EnsemblTreePassTest	 TreeBestBetter 	 NJBetter  	 orthoGroupBetter 	 EnsemblBetter 	 REC_TreeBest  	  REC_NJ  	  REC_Ensembl  	 Treebest_REC_is_best  	  NJ_REC_is_better  	  ortho_REC_is_best  	 Ensembl_REC_is_best 
ENSGT00940000178799	3	100.0	0.484	0.472	0.502	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000170385	3	100.0	0.492	0.492	0.476	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
ENSGT00940000169832	8	87.5	0.515	0.002	0.529	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000160978	3	100.0	0.036	0.036	0.964	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000169019	4	100.0	0.524	0.476	0.524	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00910000147974	7	100.0	0.618	0.015	0.544	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158220	9	88.89	0.019	0.005	0.993	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000144335	11	100.0	0.222	1e-07	0.778	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000158362	4	75.0	0.07	0.519	0.721	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000182863	6	50.0	0.919	0.115	0.041	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000183203	15	40.0	0.422	1e-09	0.579	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178120	5	100.0	0.491	0.463	0.499	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000010017	13	76.92	0.151	2e-06	0.85	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00510000048991	3	66.67	0.496	0.42	0.659	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00400000024336	3	100.0	0.553	0.447	0.553	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00510000048509	3	66.67	0.337	0.524	0.556	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000166277	4	75.0	0.508	0.495	0.46	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000001810	4	75.0	0.978	0.008	0.978	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00420000029792	3	33.33	0.476	0.512	0.465	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00960000189321	3	100.0	0.451	0.485	0.526	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000156370	6	100.0	0.572	0.211	0.655	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000172014	3	100.0	0.485	0.464	0.503	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000161512	6	100.0	0.828	0.181	0.257	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00530000069601	3	66.67	0.466	0.494	0.494	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
ENSGT00940000167505	5	100.0	0.495	0.673	0.494	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000008744	16	87.5	0.216	6e-64	0.784	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178791	3	100.0	0.635	0.369	0.254	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000156549	8	100.0	0.105	0.0004	0.906	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000164208	4	100.0	0.586	0.13	0.642	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000006227	8	100.0	0.028	1e-40	0.972	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00860000135889	3	100.0	0.381	0.381	0.619	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000153472	9	88.89	0.951	0.035	0.049	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158027	8	75.0	0.615	0.036	0.581	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00510000049503	6	83.33	0.6	0.005	0.494	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000147528	7	100.0	0.686	0.146	0.556	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000005412	3	0.0	0.49	0.483	0.485	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155167	7	100.0	0.488	5e-14	0.514	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000185451	3	100.0	0.467	0.503	0.484	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00950000185306	4	100.0	0.481	0.519	0.481	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000155807	6	100.0	0.381	0.055	0.787	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000183776	4	100.0	0.483	0.48	0.496	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00950000183248	6	100.0	0.656	0.424	0.338	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000172611	3	100.0	0.472	0.528	0.472	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000157805	7	100.0	0.668	0.164	0.648	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000161903	3	66.67	0.455	0.545	0.455	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000159007	6	100.0	0.814	0.307	0.172	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00740000117107	3	66.67	0.473	0.527	0.473	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000018351	6	100.0	0.561	0.05	0.652	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000156453	3	66.67	0.0	0.0	0.032	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000169009	3	100.0	0.476	0.485	0.499	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000007890	6	83.33	0.502	0.474	0.48	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000014476	8	100.0	0.573	0.016	0.566	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000161331	3	100.0	0.502	0.448	0.515	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000147183	5	100.0	0.488	8e-07	0.512	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000177245	3	100.0	0.493	0.497	0.463	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000164058	3	66.67	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00940000158046	15	80.0	0.524	8e-07	0.476	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000162075	15	100.0	0.985	4e-05	0.015	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160970	4	75.0	0.503	0.513	0.425	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000160730	5	40.0	0.496	0.498	0.466	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000174692	11	100.0	0.456	0.391	0.599	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000171677	5	60.0	0.491	0.437	0.518	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000163940	3	100.0	0.586	0.408	0.586	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000166658	16	37.5	0.414	2e-85	0.586	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000146899	10	80.0	1.0	2e-57	2e-47	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000171073	4	100.0	0.492	0.508	0.492	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000178224	4	100.0	0.511	0.453	0.487	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000157459	19	89.47	0.914	7e-06	0.086	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155862	8	62.5	0.497	0.497	0.472	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
ENSGT00390000013286	9	55.56	0.55	0.017	0.584	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000010512	10	90.0	0.051	0.002	0.963	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00930000152750	3	33.33	0.52	0.46	0.474	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00900000143393	17	100.0	0.812	6e-51	0.188	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178817	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00940000157071	5	60.0	0.532	0.129	0.845	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000159129	8	87.5	3e-16	1.0	4e-09	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000161652	6	100.0	0.505	0.509	0.45	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000163480	6	100.0	0.498	2e-94	0.502	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000154628	3	66.67	0.479	0.466	0.51	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000170905	5	100.0	0.517	4e-08	0.483	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000013662	9	100.0	0.499	3e-05	0.509	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000160763	4	100.0	0.458	0.511	0.485	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000163329	3	100.0	0.799	0.309	0.178	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000186428	4	100.0	0.641	0.021	0.51	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000003308	6	100.0	0.468	0.285	0.652	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000157176	6	83.33	0.601	0.019	0.624	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000157707	8	37.5	0.509	1e-07	0.491	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155347	7	28.57	0.835	0.422	0.028	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000168457	4	75.0	0.997	0.003	0.997	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000159126	4	25.0	0.162	0.838	0.162	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00880000138575	5	100.0	0.506	0.458	0.487	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000167924	8	100.0	0.583	0.301	0.583	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000164615	4	100.0	0.785	0.215	0.785	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00720000108834	11	81.82	0.437	4e-06	0.564	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000164532	14	92.86	0.002	2e-07	0.998	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178764	5	100.0	0.618	0.044	0.572	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000166439	3	100.0	0.386	0.625	0.433	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000169068	4	100.0	0.505	0.485	0.469	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00690000103118	14	100.0	0.749	3e-67	0.251	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000146522	5	100.0	0.464	0.538	0.446	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000154956	19	78.95	0.688	0.312	5e-05	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000163213	12	91.67	0.509	5e-50	0.491	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000183312	11	100.0	0.727	5e-06	0.283	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178277	4	100.0	0.47	0.467	0.519	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000169756	3	66.67	0.51	0.494	0.447	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000163331	3	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00390000003337	10	70.0	0.864	0.001	0.154	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000159800	11	63.64	0.5	3e-55	0.5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000156022	3	66.67	0.468	0.504	0.489	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000161450	15	66.67	0.626	0.024	0.45	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160474	17	100.0	0.367	1e-36	0.633	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178375	3	100.0	0.515	0.478	0.495	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178042	9	66.67	0.964	0.03	0.066	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00960000186606	7	57.14	0.156	0.104	0.901	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00920000150635	4	75.0	0.624	0.158	0.721	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000159651	3	33.33	0.474	0.479	0.506	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000163885	13	69.23	0.995	7e-63	0.005	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000170036	3	100.0	0.47	0.494	0.494	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
ENSGT00940000166522	9	44.44	0.514	0.046	0.758	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000016298	4	100.0	0.495	0.505	0.495	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00910000147055	6	100.0	0.586	0.038	0.742	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00530000063255	4	100.0	0.472	0.479	0.507	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00510000051622	3	100.0	0.468	0.532	0.468	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000177785	5	100.0	0.203	0.676	0.569	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000162816	3	100.0	0.407	0.407	0.593	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000177296	3	100.0	0.512	0.481	0.455	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000146517	7	100.0	0.038	0.038	0.962	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00910000147156	8	100.0	0.493	0.475	0.489	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000178325	6	100.0	0.59	0.307	0.576	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000162542	4	100.0	0.506	1e-68	0.494	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000167576	6	66.67	0.39	0.219	0.776	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000008931	10	90.0	0.44	0.428	0.581	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00700000106116	4	75.0	1e-75	1.0	1e-75	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000016470	11	63.64	0.625	9e-05	0.381	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000167355	6	83.33	0.601	0.105	0.622	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000014792	7	85.71	0.491	0.48	0.487	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000175713	11	100.0	0.607	0.151	0.614	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000002871	6	100.0	0.508	0.492	0.508	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000178526	13	100.0	0.518	0.424	0.527	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000159656	7	85.71	0.964	0.019	0.082	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00860000135092	17	94.12	0.494	0.0001	0.506	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000162197	3	100.0	0.467	0.485	0.505	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000158467	3	100.0	0.67	0.473	0.354	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000155474	14	85.71	0.013	0.001	0.993	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000178658	3	100.0	0.506	0.458	0.487	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000168285	3	66.67	0.47	0.483	0.503	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000180465	3	100.0	0.5	0.5	0.5	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSGT00930000152993	3	100.0	0.497	0.427	0.517	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00640000091497	4	50.0	0.494	0.487	0.476	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00390000003246	4	75.0	0.474	0.495	0.488	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00960000189633	5	100.0	0.503	0.003	0.565	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00530000067998	3	66.67	0.498	0.498	0.501	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000156489	7	57.14	0.411	0.73	0.14	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000176078	13	100.0	0.626	0.001	0.402	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000163053	9	55.56	0.156	0.861	0.207	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000158754	7	71.43	0.482	8e-35	0.518	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000161737	4	75.0	0.436	0.568	0.436	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000178467	4	100.0	0.507	0.493	0.507	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00940000167593	8	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGT00390000012605	10	60.0	0.548	0.003	0.505	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000167230	5	40.0	0.478	0.481	0.499	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000157815	8	87.5	0.513	0.001	0.487	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00950000183132	25	92.0	0.94	0.103	0.019	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000158642	3	0.0	0.501	0.501	0.499	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
ENSGT00940000157624	4	100.0	0.493	0.485	0.48	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000168688	7	100.0	0.13	6e-05	0.877	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00960000192520	3	100.0	0.517	0.455	0.488	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000181606	3	100.0	0.493	0.492	0.473	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00530000063787	10	90.0	0.551	0.003	0.501	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000157050	9	100.0	0.535	4e-07	0.465	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00940000160546	4	100.0	0.54	2e-09	0.462	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00930000151070	5	100.0	0.523	0.023	0.615	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00940000162992	4	100.0	0.482	0.506	0.474	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00940000177899	3	100.0	0.532	0.468	0.532	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0
ENSGT00390000014331	3	100.0	0.487	0.512	0.432	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSGT00390000006370	7	85.71	0.59	0.321	0.556	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
ENSGT00910000147567	3	100.0	0.49	0.49	0.51	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSGT00390000004541	6	100.0	0.493	0.477	0.489	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
