loxodonta_africana ENSLAFG00000010721
dasypus_novemcinctus ENSDNOG00000045650
marmota_marmota_marmota ENSMMMG00000020271
phascolarctos_cinereus ENSPCIG00000029222
notamacropus_eugenii ENSMEUG00000009590
sarcophilus_harrisii ENSSHAG00000008116
monodelphis_domestica ENSMODG00000013902
ornithorhynchus_anatinus ENSOANG00000008109
panthera_tigris_altaica ENSPTIG00000000734
chelonoidis_abingdonii ENSCABG00000023045
gopherus_agassizii ENSGAGG00000004183
chrysemys_picta_bellii ENSCPBG00000022802
pelodiscus_sinensis ENSPSIG00000011371
anser_brachyrhynchus ENSABRG00000009972
anas_platyrhynchos_platyrhynchos ENSAPLG00000019651
gallus_gallus ENSGALG00000047421
apteryx_rowi ENSARWG00000013395
crocodylus_porosus ENSCPRG00005007750
pogona_vitticeps ENSPVIG00000024895
anolis_carolinensis ENSACAG00000010085
notechis_scutatus ENSNSUG00000016058
salvator_merianae ENSSMRG00000011679
sphenodon_punctatus ENSSPUG00000011218
latimeria_chalumnae ENSLACG00000004825
takifugu_rubripes ENSTRUG00000017358
tetraodon_nigroviridis ENSTNIG00000019088
hippocampus_comes ENSHCOG00000009741
periophthalmus_magnuspinnatus ENSPMGG00000016905
stegastes_partitus ENSSPAG00000020776
stegastes_partitus ENSSPAG00000006590
amphiprion_ocellaris ENSAOCG00000016317
amphiprion_percula ENSAPEG00000018125
acanthochromis_polyacanthus ENSAPOG00000015808
kryptolebias_marmoratus ENSKMAG00000021533
astatotilapia_calliptera ENSACLG00000021364
maylandia_zebra ENSMZEG00005006688
pundamilia_nyererei ENSPNYG00000013888
haplochromis_burtoni ENSHBUG00000011234
neolamprologus_brichardi ENSNBRG00000009787
oreochromis_niloticus ENSONIG00000007262
amphilophus_citrinellus ENSACIG00000019678
seriola_dumerili ENSSDUG00000011880
seriola_lalandi_dorsalis ENSSLDG00000013732
scophthalmus_maximus ENSSMAG00000006856
cynoglossus_semilaevis ENSCSEG00000003701
mastacembelus_armatus ENSMAMG00000024082
monopterus_albus ENSMALG00000004497
anabas_testudineus ENSATEG00000024426
labrus_bergylta ENSLBEG00000006474
mola_mola ENSMMOG00000006750
fundulus_heteroclitus ENSFHEG00000016137
cyprinodon_variegatus ENSCVAG00000004430
poecilia_formosa ENSPFOG00000018873
poecilia_mexicana ENSPMEG00000022440
poecilia_latipinna ENSPLAG00000005618
poecilia_reticulata ENSPREG00000013702
gambusia_affinis ENSGAFG00000000114
xiphophorus_maculatus ENSXMAG00000008849
oryzias_latipes ENSORLG00020019251
oryzias_latipes ENSORLG00000006033
oryzias_latipes_asm223469v1 ENSORLG00015003754
oryzias_melastigma ENSOMEG00000017052
gasterosteus_aculeatus ENSGACG00000005864
gadus_morhua ENSGMOG00000015986
esox_lucius ENSELUG00000022244
astyanax_mexicanus ENSAMXG00000016577
astyanax_mexicanus ENSAMXG00000042387
pygocentrus_nattereri ENSPNAG00000004790
ictalurus_punctatus ENSIPUG00000007211
danio_rerio ENSDARG00000039914
scleropages_formosus ENSSFOG00015018906
paramormyrops_kingsleyae ENSPKIG00000020468
lepisosteus_oculatus ENSLOCG00000003537
eptatretus_burgeri ENSEBUG00000010165
eptatretus_burgeri ENSEBUG00000015498
