ciona_intestinalis ENSCING00000020364
oryzias_latipes ENSORLG00000013717
oryzias_latipes ENSORLG00020001702
oryzias_melastigma ENSOMEG00000001552
cynoglossus_semilaevis ENSCSEG00000008302
gadus_morhua ENSGMOG00000007704
esox_lucius ENSELUG00000002858
danio_rerio ENSDARG00000105098
paramormyrops_kingsleyae ENSPKIG00000005128
scleropages_formosus ENSSFOG00015020716
lepisosteus_oculatus ENSLOCG00000004566
ictalurus_punctatus ENSIPUG00000012312
astyanax_mexicanus ENSAMXG00000030883
cynoglossus_semilaevis ENSCSEG00000007627
hippocampus_comes ENSHCOG00000006391
pygocentrus_nattereri ENSPNAG00000004694
anas_platyrhynchos_platyrhynchos ENSAPLG00000019813
eptatretus_burgeri ENSEBUG00000001431
eptatretus_burgeri ENSEBUG00000016640
petromyzon_marinus ENSPMAG00000004898
petromyzon_marinus ENSPMAG00000000215
petromyzon_marinus ENSPMAG00000009492
petromyzon_marinus ENSPMAG00000002388
eptatretus_burgeri ENSEBUG00000005671
drosophila_melanogaster FBgn0028926
saccharomyces_cerevisiae YDR397C
