scleropages_formosus ENSSFOG00015006720
stegastes_partitus ENSSPAG00000014944
pundamilia_nyererei ENSPNYG00000007798
astatotilapia_calliptera ENSACLG00000027512
haplochromis_burtoni ENSHBUG00000020828
maylandia_zebra ENSMZEG00005004532
oreochromis_niloticus ENSONIG00000012072
neolamprologus_brichardi ENSNBRG00000013424
amphilophus_citrinellus ENSACIG00000019472
seriola_dumerili ENSSDUG00000011549
seriola_lalandi_dorsalis ENSSLDG00000005441
monopterus_albus ENSMALG00000010012
anabas_testudineus ENSATEG00000001385
mastacembelus_armatus ENSMAMG00000005619
mola_mola ENSMMOG00000007145
hippocampus_comes ENSHCOG00000009780
cynoglossus_semilaevis ENSCSEG00000009365
periophthalmus_magnuspinnatus ENSPMGG00000007089
gadus_morhua ENSGMOG00000001835
hippocampus_comes ENSHCOG00000011438
esox_lucius ENSELUG00000009373
esox_lucius ENSELUG00000020706
pygocentrus_nattereri ENSPNAG00000012974
astyanax_mexicanus ENSAMXG00000012810
ictalurus_punctatus ENSIPUG00000022090
danio_rerio ENSDARG00000070730
lepisosteus_oculatus ENSLOCG00000008325
phascolarctos_cinereus ENSPCIG00000019209
notamacropus_eugenii ENSMEUG00000007550
sarcophilus_harrisii ENSSHAG00000005102
monodelphis_domestica ENSMODG00000000840
loxodonta_africana ENSLAFG00000002547
echinops_telfairi ENSETEG00000014501
pan_troglodytes ENSPTRG00000006832
pan_paniscus ENSPPAG00000037305
homo_sapiens ENSG00000186297
gorilla_gorilla ENSGGOG00000036809
pongo_abelii ENSPPYG00000006276
nomascus_leucogenys ENSNLEG00000032139
colobus_angolensis_palliatus ENSCANG00000042149
piliocolobus_tephrosceles ENSPTEG00000039299
rhinopithecus_roxellana ENSRROG00000031246
rhinopithecus_bieti ENSRBIG00000030679
macaca_fascicularis ENSMFAG00000000781
macaca_mulatta ENSMMUG00000023554
macaca_nemestrina ENSMNEG00000002796
mandrillus_leucophaeus ENSMLEG00000031703
papio_anubis ENSPANG00000020148
theropithecus_gelada ENSTGEG00000020895
cercocebus_atys ENSCATG00000036066
chlorocebus_sabaeus ENSCSAG00000006450
cebus_capucinus ENSCCAG00000030745
saimiri_boliviensis_boliviensis ENSSBOG00000022560
callithrix_jacchus ENSCJAG00000001665
aotus_nancymaae ENSANAG00000031355
carlito_syrichta ENSTSYG00000025420
microcebus_murinus ENSMICG00000000032
prolemur_simus ENSPSMG00000005407
propithecus_coquereli ENSPCOG00000028781
otolemur_garnettii ENSOGAG00000000699
oryctolagus_cuniculus ENSOCUG00000012905
ochotona_princeps ENSOPRG00000016372
mus_spicilegus ENSMSIG00000015812
mus_musculus ENSMUSG00000055078
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030913
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029810
mus_pahari MGP_PahariEiJ_G0013035
rattus_norvegicus ENSRNOG00000010803
meriones_unguiculatus ENSMUGG00000009948
cricetulus_griseus_crigri-picr ENSCGRG00015026577
cricetulus_griseus_chok1gshd ENSCGRG00001016341
cricetulus_griseus_crigri ENSCGRG00000010461
mesocricetus_auratus ENSMAUG00000019162
microtus_ochrogaster ENSMOCG00000001448
peromyscus_maniculatus_bairdii ENSPEMG00000019839
nannospalax_galili ENSNGAG00000017019
jaculus_jaculus ENSJJAG00000012566
jaculus_jaculus ENSJJAG00000021765
castor_canadensis ENSCCNG00000008422
ictidomys_tridecemlineatus ENSSTOG00000014502
urocitellus_parryii ENSUPAG00010011734
spermophilus_dauricus ENSSDAG00000010831
marmota_marmota_marmota ENSMMMG00000023104
cavia_aperea ENSCAPG00000009960
cavia_porcellus ENSCPOG00000004165
octodon_degus ENSODEG00000003968
chinchilla_lanigera ENSCLAG00000003390
heterocephalus_glaber_female ENSHGLG00000000116
heterocephalus_glaber_male ENSHGLG00100018833
heterocephalus_glaber_male ENSHGLG00100001727
heterocephalus_glaber_female ENSHGLG00000006339
heterocephalus_glaber_female ENSHGLG00000010634
heterocephalus_glaber_female ENSHGLG00000011294
heterocephalus_glaber_male ENSHGLG00100002554
fukomys_damarensis ENSFDAG00000012663
pteropus_vampyrus ENSPVAG00000007789
sorex_araneus ENSSARG00000013058
dipodomys_ordii ENSDORG00000027530
equus_caballus ENSECAG00000005559
equus_asinus_asinus ENSEASG00005019875
erinaceus_europaeus ENSEEUG00000011807
ursus_maritimus ENSUMAG00000025617
ursus_americanus ENSUAMG00000012490
ailuropoda_melanoleuca ENSAMEG00000005642
mustela_putorius_furo ENSMPUG00000000646
neovison_vison ENSNVIG00000016299
canis_lupus_familiaris ENSCAFG00000010035
canis_lupus_dingo ENSCAFG00020024190
vulpes_vulpes ENSVVUG00000008787
panthera_tigris_altaica ENSPTIG00000009576
panthera_pardus ENSPPRG00000019563
felis_catus ENSFCAG00000011946
capra_hircus ENSCHIG00000023746
ovis_aries ENSOARG00000009302
bos_taurus ENSBTAG00000003392
bos_mutus ENSBMUG00000026366
bison_bison_bison ENSBBBG00000009693
tursiops_truncatus ENSTTRG00000010821
sus_scrofa ENSSSCG00000004827
ursus_americanus ENSUAMG00000000858
bos_mutus ENSBMUG00000025198
choloepus_hoffmanni ENSCHOG00000004323
dasypus_novemcinctus ENSDNOG00000000466
ornithorhynchus_anatinus ENSOANG00000009524
pogona_vitticeps ENSPVIG00000000124
anolis_carolinensis ENSACAG00000011363
notechis_scutatus ENSNSUG00000004656
salvator_merianae ENSSMRG00000022118
sphenodon_punctatus ENSSPUG00000008088
apteryx_rowi ENSARWG00000017020
apteryx_rowi ENSARWG00000014416
apteryx_owenii ENSAOWG00000016275
apteryx_haastii ENSAHAG00000016556
nothoprocta_perdicaria ENSNPEG00000004550
dromaius_novaehollandiae ENSDNVG00000017881
manacus_vitellinus ENSMVIG00005018097
lepidothrix_coronata ENSLCOG00000015259
taeniopygia_guttata ENSTGUG00000010368
lonchura_striata_domestica ENSLSDG00000015436
serinus_canaria ENSSCAG00000016681
zonotrichia_albicollis ENSZALG00000009408
junco_hyemalis ENSJHYG00000018230
cyanistes_caeruleus ENSCCEG00000020657
parus_major ENSPMJG00000015254
ficedula_albicollis ENSFALG00000004030
calidris_pygmaea ENSCPGG00000016024
calidris_pugnax ENSCPUG00000005868
melopsittacus_undulatus ENSMUNG00000000439
anser_brachyrhynchus ENSABRG00000013815
anas_platyrhynchos_platyrhynchos ENSAPLG00000015626
gallus_gallus ENSGALG00000016744
coturnix_japonica ENSCJPG00005019690
meleagris_gallopavo ENSMGAG00000014768
numida_meleagris ENSNMEG00000016240
crocodylus_porosus ENSCPRG00005011145
gopherus_agassizii ENSGAGG00000017488
chelonoidis_abingdonii ENSCABG00000019369
chrysemys_picta_bellii ENSCPBG00000010331
pelodiscus_sinensis ENSPSIG00000009725
xenopus_tropicalis ENSXETG00000027302
latimeria_chalumnae ENSLACG00000003302
myotis_lucifugus ENSMLUG00000026171
petromyzon_marinus ENSPMAG00000007514
eptatretus_burgeri ENSEBUG00000012934
eptatretus_burgeri ENSEBUG00000014148
