pygocentrus_nattereri ENSPNAG00000021343
mus_spicilegus ENSMSIG00000012678
mus_musculus ENSMUSG00000042699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014709
mus_pahari MGP_PahariEiJ_G0027945
rattus_norvegicus ENSRNOG00000002735
meriones_unguiculatus ENSMUGG00000003372
peromyscus_maniculatus_bairdii ENSPEMG00000001238
microtus_ochrogaster ENSMOCG00000019404
cricetulus_griseus_crigri ENSCGRG00000011336
cricetulus_griseus_crigri-picr ENSCGRG00015017074
cricetulus_griseus_chok1gshd ENSCGRG00001015796
mesocricetus_auratus ENSMAUG00000020414
nannospalax_galili ENSNGAG00000013847
jaculus_jaculus ENSJJAG00000003249
cavia_porcellus ENSCPOG00000040669
cavia_aperea ENSCAPG00000015604
octodon_degus ENSODEG00000012659
chinchilla_lanigera ENSCLAG00000010684
heterocephalus_glaber_female ENSHGLG00000005769
heterocephalus_glaber_male ENSHGLG00100015628
fukomys_damarensis ENSFDAG00000011454
marmota_marmota_marmota ENSMMMG00000015198
spermophilus_dauricus ENSSDAG00000024879
urocitellus_parryii ENSUPAG00010005390
ictidomys_tridecemlineatus ENSSTOG00000016288
tupaia_belangeri ENSTBEG00000014052
erinaceus_europaeus ENSEEUG00000004824
sorex_araneus ENSSARG00000003931
pan_troglodytes ENSPTRG00000001759
pan_paniscus ENSPPAG00000030190
homo_sapiens ENSG00000135829
gorilla_gorilla ENSGGOG00000013533
pongo_abelii ENSPPYG00000000431
nomascus_leucogenys ENSNLEG00000018013
papio_anubis ENSPANG00000012826
chlorocebus_sabaeus ENSCSAG00000012549
theropithecus_gelada ENSTGEG00000026224
cercocebus_atys ENSCATG00000027871
mandrillus_leucophaeus ENSMLEG00000039925
macaca_fascicularis ENSMFAG00000041152
macaca_mulatta ENSMMUG00000005635
macaca_nemestrina ENSMNEG00000041195
rhinopithecus_roxellana ENSRROG00000044740
rhinopithecus_bieti ENSRBIG00000041202
piliocolobus_tephrosceles ENSPTEG00000002908
colobus_angolensis_palliatus ENSCANG00000032888
cebus_capucinus ENSCCAG00000022597
saimiri_boliviensis_boliviensis ENSSBOG00000026174
callithrix_jacchus ENSCJAG00000004821
aotus_nancymaae ENSANAG00000030279
pan_paniscus ENSPPAG00000042251
pan_troglodytes ENSPTRG00000049775
gorilla_gorilla ENSGGOG00000040887
carlito_syrichta ENSTSYG00000007970
propithecus_coquereli ENSPCOG00000018029
prolemur_simus ENSPSMG00000002197
microcebus_murinus ENSMICG00000008285
otolemur_garnettii ENSOGAG00000002620
oryctolagus_cuniculus ENSOCUG00000014651
ochotona_princeps ENSOPRG00000016111
equus_asinus_asinus ENSEASG00005006589
equus_caballus ENSECAG00000011933
myotis_lucifugus ENSMLUG00000011163
ursus_maritimus ENSUMAG00000016482
ursus_americanus ENSUAMG00000012201
ailuropoda_melanoleuca ENSAMEG00000002233
neovison_vison ENSNVIG00000014902
mustela_putorius_furo ENSMPUG00000011544
canis_lupus_familiaris ENSCAFG00000013205
canis_lupus_dingo ENSCAFG00020014886
vulpes_vulpes ENSVVUG00000008915
panthera_pardus ENSPPRG00000005890
panthera_tigris_altaica ENSPTIG00000021059
felis_catus ENSFCAG00000019306
bos_mutus ENSBMUG00000026927
bos_taurus ENSBTAG00000019821
bison_bison_bison ENSBBBG00000022215
ovis_aries ENSOARG00000019089
capra_hircus ENSCHIG00000018643
sus_scrofa ENSSSCG00000026806
tursiops_truncatus ENSTTRG00000007665
vicugna_pacos ENSVPAG00000008097
pteropus_vampyrus ENSPVAG00000000836
choloepus_hoffmanni ENSCHOG00000012736
dasypus_novemcinctus ENSDNOG00000004038
loxodonta_africana ENSLAFG00000022058
procavia_capensis ENSPCAG00000011042
echinops_telfairi ENSETEG00000009729
ornithorhynchus_anatinus ENSOANG00000000989
ornithorhynchus_anatinus ENSOANG00000028315
astyanax_mexicanus ENSAMXG00000032080
taeniopygia_guttata ENSTGUG00000015677
xenopus_tropicalis ENSXETG00000012515
ciona_savignyi ENSCSAVG00000007036
eptatretus_burgeri ENSEBUG00000015945
ciona_savignyi ENSCSAVG00000001493
ciona_intestinalis ENSCING00000007792
ciona_intestinalis ENSCING00000018086
drosophila_melanogaster FBgn0002774
caenorhabditis_elegans_strain_n2 WBGene00004355
