caenorhabditis_elegans_strain_n2 WBGene00022019
gadus_morhua ENSGMOG00000011154
esox_lucius ENSELUG00000005015
pygocentrus_nattereri ENSPNAG00000021318
astyanax_mexicanus ENSAMXG00000013714
ictalurus_punctatus ENSIPUG00000015945
danio_rerio ENSDARG00000041402
paramormyrops_kingsleyae ENSPKIG00000014248
scleropages_formosus ENSSFOG00015007976
lepisosteus_oculatus ENSLOCG00000010387
oryzias_melastigma ENSOMEG00000018604
eptatretus_burgeri ENSEBUG00000006140
ciona_intestinalis ENSCING00000010189
saccharomyces_cerevisiae YGL122C
