ciona_savignyi ENSCSAVG00000003919
rattus_norvegicus ENSRNOG00000018194
peromyscus_maniculatus_bairdii ENSPEMG00000006254
nannospalax_galili ENSNGAG00000014562
jaculus_jaculus ENSJJAG00000018643
castor_canadensis ENSCCNG00000022701
pan_troglodytes ENSPTRG00000000349
pan_paniscus ENSPPAG00000043918
gorilla_gorilla ENSGGOG00000005209
homo_sapiens ENSG00000133226
pongo_abelii ENSPPYG00000001716
nomascus_leucogenys ENSNLEG00000008966
rhinopithecus_roxellana ENSRROG00000035151
rhinopithecus_bieti ENSRBIG00000035461
piliocolobus_tephrosceles ENSPTEG00000015260
colobus_angolensis_palliatus ENSCANG00000028271
macaca_fascicularis ENSMFAG00000025726
macaca_mulatta ENSMMUG00000006645
macaca_nemestrina ENSMNEG00000039415
cercocebus_atys ENSCATG00000031303
mandrillus_leucophaeus ENSMLEG00000038030
theropithecus_gelada ENSTGEG00000005380
papio_anubis ENSPANG00000010194
chlorocebus_sabaeus ENSCSAG00000000945
cercocebus_atys ENSCATG00000037524
mandrillus_leucophaeus ENSMLEG00000032221
papio_anubis ENSPANG00000035568
macaca_fascicularis ENSMFAG00000038841
macaca_mulatta ENSMMUG00000039269
rhinopithecus_roxellana ENSRROG00000041543
nomascus_leucogenys ENSNLEG00000031294
cebus_capucinus ENSCCAG00000029474
saimiri_boliviensis_boliviensis ENSSBOG00000019884
callithrix_jacchus ENSCJAG00000020822
aotus_nancymaae ENSANAG00000035606
heterocephalus_glaber_female ENSHGLG00000017105
heterocephalus_glaber_male ENSHGLG00100016772
fukomys_damarensis ENSFDAG00000009903
chinchilla_lanigera ENSCLAG00000014592
octodon_degus ENSODEG00000013381
cavia_aperea ENSCAPG00000011473
cavia_porcellus ENSCPOG00000015594
ictidomys_tridecemlineatus ENSSTOG00000014640
urocitellus_parryii ENSUPAG00010021790
spermophilus_dauricus ENSSDAG00000020608
marmota_marmota_marmota ENSMMMG00000018360
oryctolagus_cuniculus ENSOCUG00000008438
propithecus_coquereli ENSPCOG00000021311
prolemur_simus ENSPSMG00000012843
microcebus_murinus ENSMICG00000006553
otolemur_garnettii ENSOGAG00000010210
carlito_syrichta ENSTSYG00000006782
tupaia_belangeri ENSTBEG00000000100
equus_caballus ENSECAG00000026981
equus_asinus_asinus ENSEASG00005004270
bos_mutus ENSBMUG00000006810
oryctolagus_cuniculus ENSOCUG00000029704
ursus_maritimus ENSUMAG00000013121
canis_lupus_dingo ENSCAFG00020000003
dasypus_novemcinctus ENSDNOG00000049141
peromyscus_maniculatus_bairdii ENSPEMG00000030363
ornithorhynchus_anatinus ENSOANG00000002202
zonotrichia_albicollis ENSZALG00000016028
zonotrichia_albicollis ENSZALG00000000055
serinus_canaria ENSSCAG00000006931
ursus_americanus ENSUAMG00000011740
felis_catus ENSFCAG00000044640
capra_hircus ENSCHIG00000021159
pygocentrus_nattereri ENSPNAG00000005888
drosophila_melanogaster FBgn0036340
