chrysemys_picta_bellii ENSCPBG00000018094
pygocentrus_nattereri ENSPNAG00000001206
ictalurus_punctatus ENSIPUG00000013279
danio_rerio ENSDARG00000006766
scleropages_formosus ENSSFOG00015001103
paramormyrops_kingsleyae ENSPKIG00000023494
lepisosteus_oculatus ENSLOCG00000015537
gallus_gallus ENSGALG00000054297
calidris_pygmaea ENSCPGG00000000851
castor_canadensis ENSCCNG00000001754
eptatretus_burgeri ENSEBUG00000012889
petromyzon_marinus ENSPMAG00000007915
eptatretus_burgeri ENSEBUG00000014201
piliocolobus_tephrosceles ENSPTEG00000005552
ciona_savignyi ENSCSAVG00000008807
ciona_intestinalis ENSCING00000000524
drosophila_melanogaster FBgn0035121
caenorhabditis_elegans_strain_n2 WBGene00006626
