tetraodon_nigroviridis ENSTNIG00000007641
cyanistes_caeruleus ENSCCEG00000013602
parus_major ENSPMJG00000019019
taeniopygia_guttata ENSTGUG00000005372
lonchura_striata_domestica ENSLSDG00000012626
serinus_canaria ENSSCAG00000006872
junco_hyemalis ENSJHYG00000009066
ficedula_albicollis ENSFALG00000006717
melopsittacus_undulatus ENSMUNG00000004699
gallus_gallus ENSGALG00000002618
coturnix_japonica ENSCJPG00005010565
numida_meleagris ENSNMEG00000015569
anser_brachyrhynchus ENSABRG00000010119
anas_platyrhynchos_platyrhynchos ENSAPLG00000016810
apteryx_haastii ENSAHAG00000005168
apteryx_owenii ENSAOWG00000014016
apteryx_rowi ENSARWG00000014872
dromaius_novaehollandiae ENSDNVG00000009026
nothoprocta_perdicaria ENSNPEG00000010761
crocodylus_porosus ENSCPRG00005008037
chelonoidis_abingdonii ENSCABG00000011593
gopherus_agassizii ENSGAGG00000008435
chrysemys_picta_bellii ENSCPBG00000014842
pelodiscus_sinensis ENSPSIG00000008039
zonotrichia_albicollis ENSZALG00000011821
phascolarctos_cinereus ENSPCIG00000005287
notamacropus_eugenii ENSMEUG00000003814
monodelphis_domestica ENSMODG00000023181
castor_canadensis ENSCCNG00000013513
dipodomys_ordii ENSDORG00000028669
urocitellus_parryii ENSUPAG00010019196
marmota_marmota_marmota ENSMMMG00000005245
chinchilla_lanigera ENSCLAG00000007230
octodon_degus ENSODEG00000014785
heterocephalus_glaber_female ENSHGLG00000018461
heterocephalus_glaber_male ENSHGLG00100005629
fukomys_damarensis ENSFDAG00000016800
cavia_porcellus ENSCPOG00000036965
cavia_aperea ENSCAPG00000010498
pteropus_vampyrus ENSPVAG00000004545
myotis_lucifugus ENSMLUG00000024757
equus_asinus_asinus ENSEASG00005008829
equus_caballus ENSECAG00000024458
ursus_americanus ENSUAMG00000012580
ursus_maritimus ENSUMAG00000015391
neovison_vison ENSNVIG00000017451
mustela_putorius_furo ENSMPUG00000016196
canis_lupus_dingo ENSCAFG00020005338
panthera_pardus ENSPPRG00000016341
panthera_tigris_altaica ENSPTIG00000007731
felis_catus ENSFCAG00000041189
cricetulus_griseus_crigri ENSCGRG00000016518
cricetulus_griseus_crigri-picr ENSCGRG00015019198
cricetulus_griseus_chok1gshd ENSCGRG00001008065
mesocricetus_auratus ENSMAUG00000021092
microtus_ochrogaster ENSMOCG00000016101
peromyscus_maniculatus_bairdii ENSPEMG00000028225
mus_spicilegus ENSMSIG00000021266
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028795
mus_musculus ENSMUSG00000034110
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027797
mus_pahari MGP_PahariEiJ_G0024387
rattus_norvegicus ENSRNOG00000042384
meriones_unguiculatus ENSMUGG00000005831
nannospalax_galili ENSNGAG00000020599
jaculus_jaculus ENSJJAG00000014065
callithrix_jacchus ENSCJAG00000004245
aotus_nancymaae ENSANAG00000025794
cebus_capucinus ENSCCAG00000021644
saimiri_boliviensis_boliviensis ENSSBOG00000022056
aotus_nancymaae ENSANAG00000030289
cebus_capucinus ENSCCAG00000033673
pan_troglodytes ENSPTRG00000045838
pan_troglodytes ENSPTRG00000047918
pan_paniscus ENSPPAG00000034457
homo_sapiens ENSG00000243335
gorilla_gorilla ENSGGOG00000014536
nomascus_leucogenys ENSNLEG00000027040
mandrillus_leucophaeus ENSMLEG00000042101
cercocebus_atys ENSCATG00000038064
papio_anubis ENSPANG00000008673
theropithecus_gelada ENSTGEG00000001165
macaca_fascicularis ENSMFAG00000000685
macaca_nemestrina ENSMNEG00000045519
macaca_mulatta ENSMMUG00000011596
chlorocebus_sabaeus ENSCSAG00000018280
piliocolobus_tephrosceles ENSPTEG00000007090
piliocolobus_tephrosceles ENSPTEG00000007905
colobus_angolensis_palliatus ENSCANG00000024680
rhinopithecus_bieti ENSRBIG00000037542
rhinopithecus_roxellana ENSRROG00000031184
carlito_syrichta ENSTSYG00000036383
propithecus_coquereli ENSPCOG00000027726
prolemur_simus ENSPSMG00000005119
microcebus_murinus ENSMICG00000028794
capra_hircus ENSCHIG00000014029
ovis_aries ENSOARG00000010460
bos_taurus ENSBTAG00000017435
bos_mutus ENSBMUG00000003404
bison_bison_bison ENSBBBG00000000850
sus_scrofa ENSSSCG00000040985
tursiops_truncatus ENSTTRG00000002892
procavia_capensis ENSPCAG00000006332
loxodonta_africana ENSLAFG00000031324
spermophilus_dauricus ENSSDAG00000013901
xenopus_tropicalis ENSXETG00000017662
latimeria_chalumnae ENSLACG00000018843
petromyzon_marinus ENSPMAG00000002330
eptatretus_burgeri ENSEBUG00000013469
