pygocentrus_nattereri ENSPNAG00000006199
cyanistes_caeruleus ENSCCEG00000001698
parus_major ENSPMJG00000009273
coturnix_japonica ENSCJPG00005007974
gallus_gallus ENSGALG00000019894
meleagris_gallopavo ENSMGAG00000016435
numida_meleagris ENSNMEG00000021208
calidris_pygmaea ENSCPGG00000001768
calidris_pugnax ENSCPUG00000008741
melopsittacus_undulatus ENSMUNG00000013680
ficedula_albicollis ENSFALG00000001879
anser_brachyrhynchus ENSABRG00000020737
anas_platyrhynchos_platyrhynchos ENSAPLG00000005510
apteryx_owenii ENSAOWG00000011037
apteryx_rowi ENSARWG00000011252
apteryx_haastii ENSAHAG00000014142
nothoprocta_perdicaria ENSNPEG00000005514
dromaius_novaehollandiae ENSDNVG00000000319
crocodylus_porosus ENSCPRG00005010346
chelonoidis_abingdonii ENSCABG00000015833
gopherus_agassizii ENSGAGG00000018377
chrysemys_picta_bellii ENSCPBG00000022029
pelodiscus_sinensis ENSPSIG00000015718
notamacropus_eugenii ENSMEUG00000013428
phascolarctos_cinereus ENSPCIG00000030170
sarcophilus_harrisii ENSSHAG00000014906
monodelphis_domestica ENSMODG00000018816
procavia_capensis ENSPCAG00000013926
sorex_araneus ENSSARG00000005516
pteropus_vampyrus ENSPVAG00000015377
myotis_lucifugus ENSMLUG00000030435
equus_caballus ENSECAG00000015579
canis_lupus_dingo ENSCAFG00020013218
canis_lupus_familiaris ENSCAFG00000002220
vulpes_vulpes ENSVVUG00000000047
mustela_putorius_furo ENSMPUG00000008935
mustela_putorius_furo ENSMPUG00000019138
neovison_vison ENSNVIG00000008776
ursus_maritimus ENSUMAG00000004281
ursus_americanus ENSUAMG00000002681
ailuropoda_melanoleuca ENSAMEG00000002373
panthera_tigris_altaica ENSPTIG00000012513
panthera_pardus ENSPPRG00000013164
felis_catus ENSFCAG00000025366
bos_mutus ENSBMUG00000021104
equus_asinus_asinus ENSEASG00005004250
castor_canadensis ENSCCNG00000020929
dasypus_novemcinctus ENSDNOG00000044229
heterocephalus_glaber_female ENSHGLG00000008568
heterocephalus_glaber_male ENSHGLG00100015035
fukomys_damarensis ENSFDAG00000015205
chinchilla_lanigera ENSCLAG00000012364
octodon_degus ENSODEG00000009025
cavia_aperea ENSCAPG00000017993
cavia_porcellus ENSCPOG00000009279
castor_canadensis ENSCCNG00000011846
urocitellus_parryii ENSUPAG00010018549
ictidomys_tridecemlineatus ENSSTOG00000034800
marmota_marmota_marmota ENSMMMG00000000009
spermophilus_dauricus ENSSDAG00000007020
ochotona_princeps ENSOPRG00000016026
pan_troglodytes ENSPTRG00000018279
pan_paniscus ENSPPAG00000035341
gorilla_gorilla ENSGGOG00000000773
homo_sapiens ENSG00000096092
pongo_abelii ENSPPYG00000016710
nomascus_leucogenys ENSNLEG00000027983
rhinopithecus_roxellana ENSRROG00000041634
rhinopithecus_bieti ENSRBIG00000030712
piliocolobus_tephrosceles ENSPTEG00000032082
colobus_angolensis_palliatus ENSCANG00000040811
chlorocebus_sabaeus ENSCSAG00000013069
papio_anubis ENSPANG00000006311
macaca_fascicularis ENSMFAG00000030489
macaca_nemestrina ENSMNEG00000035396
theropithecus_gelada ENSTGEG00000001782
mandrillus_leucophaeus ENSMLEG00000043906
cercocebus_atys ENSCATG00000043586
cebus_capucinus ENSCCAG00000035958
callithrix_jacchus ENSCJAG00000011309
aotus_nancymaae ENSANAG00000021933
piliocolobus_tephrosceles ENSPTEG00000006900
saimiri_boliviensis_boliviensis ENSSBOG00000022452
carlito_syrichta ENSTSYG00000004269
carlito_syrichta ENSTSYG00000030920
microcebus_murinus ENSMICG00000042743
microcebus_murinus ENSMICG00000030830
prolemur_simus ENSPSMG00000016417
propithecus_coquereli ENSPCOG00000019026
otolemur_garnettii ENSOGAG00000014698
tupaia_belangeri ENSTBEG00000011162
erinaceus_europaeus ENSEEUG00000012454
erinaceus_europaeus ENSEEUG00000005957
cricetulus_griseus_crigri ENSCGRG00000016307
cricetulus_griseus_chok1gshd ENSCGRG00001009902
cricetulus_griseus_crigri-picr ENSCGRG00015021843
mesocricetus_auratus ENSMAUG00000014884
microtus_ochrogaster ENSMOCG00000013067
meriones_unguiculatus ENSMUGG00000015622
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013988
mus_spicilegus ENSMSIG00000007037
mus_musculus ENSMUSG00000025933
mus_pahari MGP_PahariEiJ_G0027238
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014793
rattus_norvegicus ENSRNOG00000013238
rattus_norvegicus ENSRNOG00000046593
meriones_unguiculatus ENSMUGG00000000580
peromyscus_maniculatus_bairdii ENSPEMG00000020022
nannospalax_galili ENSNGAG00000018209
jaculus_jaculus ENSJJAG00000022957
carlito_syrichta ENSTSYG00000029409
loxodonta_africana ENSLAFG00000001644
bos_taurus ENSBTAG00000005206
bison_bison_bison ENSBBBG00000005538
ovis_aries ENSOARG00000014719
capra_hircus ENSCHIG00000018513
vicugna_pacos ENSVPAG00000004486
sus_scrofa ENSSSCG00000002622
tursiops_truncatus ENSTTRG00000015237
choloepus_hoffmanni ENSCHOG00000004610
dasypus_novemcinctus ENSDNOG00000045022
dipodomys_ordii ENSDORG00000012421
ornithorhynchus_anatinus ENSOANG00000003931
xenopus_tropicalis ENSXETG00000015964
latimeria_chalumnae ENSLACG00000012581
petromyzon_marinus ENSPMAG00000007997
