loxodonta_africana ENSLAFG00000015729
nothoprocta_perdicaria ENSNPEG00000013311
crocodylus_porosus ENSCPRG00005017765
chelonoidis_abingdonii ENSCABG00000018344
gopherus_agassizii ENSGAGG00000021410
chrysemys_picta_bellii ENSCPBG00000026507
pelodiscus_sinensis ENSPSIG00000016510
pogona_vitticeps ENSPVIG00000015507
anolis_carolinensis ENSACAG00000008075
salvator_merianae ENSSMRG00000013407
notechis_scutatus ENSNSUG00000013649
sphenodon_punctatus ENSSPUG00000000111
xenopus_tropicalis ENSXETG00000032625
latimeria_chalumnae ENSLACG00000007073
astyanax_mexicanus ENSAMXG00000010968
pygocentrus_nattereri ENSPNAG00000010982
danio_rerio ENSDARG00000008192
ictalurus_punctatus ENSIPUG00000018133
gadus_morhua ENSGMOG00000005237
monopterus_albus ENSMALG00000020303
amphilophus_citrinellus ENSACIG00000011283
amphiprion_ocellaris ENSAOCG00000023446
pundamilia_nyererei ENSPNYG00000009983
fundulus_heteroclitus ENSFHEG00000007388
cyprinodon_variegatus ENSCVAG00000011164
poecilia_formosa ENSPFOG00000007398
poecilia_mexicana ENSPMEG00000011089
poecilia_latipinna ENSPLAG00000015831
poecilia_reticulata ENSPREG00000002008
xiphophorus_maculatus ENSXMAG00000015452
xiphophorus_couchianus ENSXCOG00000013415
gambusia_affinis ENSGAFG00000012361
kryptolebias_marmoratus ENSKMAG00000016704
oryzias_latipes_asm223469v1 ENSORLG00015019760
oryzias_latipes ENSORLG00020014308
oryzias_latipes ENSORLG00000003838
oryzias_melastigma ENSOMEG00000013382
seriola_lalandi_dorsalis ENSSLDG00000016595
seriola_dumerili ENSSDUG00000019651
cynoglossus_semilaevis ENSCSEG00000000452
scophthalmus_maximus ENSSMAG00000019724
mastacembelus_armatus ENSMAMG00000022049
amphiprion_ocellaris ENSAOCG00000012630
amphiprion_percula ENSAPEG00000000663
astatotilapia_calliptera ENSACLG00000025674
maylandia_zebra ENSMZEG00005019974
haplochromis_burtoni ENSHBUG00000006594
neolamprologus_brichardi ENSNBRG00000011795
oreochromis_niloticus ENSONIG00000001137
acanthochromis_polyacanthus ENSAPOG00000005837
stegastes_partitus ENSSPAG00000021111
labrus_bergylta ENSLBEG00000007341
anabas_testudineus ENSATEG00000012155
hippocampus_comes ENSHCOG00000014434
mola_mola ENSMMOG00000007410
tetraodon_nigroviridis ENSTNIG00000007446
periophthalmus_magnuspinnatus ENSPMGG00000002968
esox_lucius ENSELUG00000015238
astyanax_mexicanus ENSAMXG00000007727
pygocentrus_nattereri ENSPNAG00000012679
ictalurus_punctatus ENSIPUG00000003795
danio_rerio ENSDARG00000010098
esox_lucius ENSELUG00000003659
scleropages_formosus ENSSFOG00015012237
paramormyrops_kingsleyae ENSPKIG00000024928
lepisosteus_oculatus ENSLOCG00000000023
