scleropages_formosus ENSSFOG00015017041
mus_spicilegus ENSMSIG00000003181
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017938
mus_pahari MGP_PahariEiJ_G0029697
rattus_norvegicus ENSRNOG00000010985
meriones_unguiculatus ENSMUGG00000015004
cricetulus_griseus_crigri-picr ENSCGRG00015028348
cricetulus_griseus_crigri ENSCGRG00000008770
cricetulus_griseus_chok1gshd ENSCGRG00001014072
mesocricetus_auratus ENSMAUG00000018652
microtus_ochrogaster ENSMOCG00000017363
peromyscus_maniculatus_bairdii ENSPEMG00000022416
nannospalax_galili ENSNGAG00000000633
jaculus_jaculus ENSJJAG00000011182
jaculus_jaculus ENSJJAG00000015853
spermophilus_dauricus ENSSDAG00000019068
marmota_marmota_marmota ENSMMMG00000016081
ictidomys_tridecemlineatus ENSSTOG00000024235
urocitellus_parryii ENSUPAG00010014867
heterocephalus_glaber_female ENSHGLG00000012366
heterocephalus_glaber_male ENSHGLG00100006233
heterocephalus_glaber_male ENSHGLG00100018774
heterocephalus_glaber_female ENSHGLG00000012422
heterocephalus_glaber_female ENSHGLG00000002603
heterocephalus_glaber_female ENSHGLG00000012727
heterocephalus_glaber_female ENSHGLG00000008562
heterocephalus_glaber_male ENSHGLG00100015388
fukomys_damarensis ENSFDAG00000014630
octodon_degus ENSODEG00000020431
octodon_degus ENSODEG00000015333
chinchilla_lanigera ENSCLAG00000003640
cavia_porcellus ENSCPOG00000009601
oryctolagus_cuniculus ENSOCUG00000006787
ochotona_princeps ENSOPRG00000002447
pan_paniscus ENSPPAG00000038897
pan_troglodytes ENSPTRG00000006525
homo_sapiens ENSG00000119725
gorilla_gorilla ENSGGOG00000000715
nomascus_leucogenys ENSNLEG00000016090
rhinopithecus_roxellana ENSRROG00000031456
rhinopithecus_bieti ENSRBIG00000029693
colobus_angolensis_palliatus ENSCANG00000043272
piliocolobus_tephrosceles ENSPTEG00000028281
macaca_fascicularis ENSMFAG00000000428
macaca_mulatta ENSMMUG00000011144
macaca_nemestrina ENSMNEG00000029329
theropithecus_gelada ENSTGEG00000023704
cercocebus_atys ENSCATG00000041121
papio_anubis ENSPANG00000013439
mandrillus_leucophaeus ENSMLEG00000034194
chlorocebus_sabaeus ENSCSAG00000012661
callithrix_jacchus ENSCJAG00000020308
cebus_capucinus ENSCCAG00000030057
saimiri_boliviensis_boliviensis ENSSBOG00000032182
aotus_nancymaae ENSANAG00000030872
carlito_syrichta ENSTSYG00000005601
microcebus_murinus ENSMICG00000002992
propithecus_coquereli ENSPCOG00000021079
prolemur_simus ENSPSMG00000017421
otolemur_garnettii ENSOGAG00000025936
tupaia_belangeri ENSTBEG00000006944
sorex_araneus ENSSARG00000004282
erinaceus_europaeus ENSEEUG00000000820
equus_caballus ENSECAG00000014531
equus_asinus_asinus ENSEASG00005011626
capra_hircus ENSCHIG00000002289
ovis_aries ENSOARG00000000761
bos_mutus ENSBMUG00000008634
bos_taurus ENSBTAG00000020327
bison_bison_bison ENSBBBG00000003035
tursiops_truncatus ENSTTRG00000006431
sus_scrofa ENSSSCG00000002352
vicugna_pacos ENSVPAG00000000794
ursus_maritimus ENSUMAG00000008911
ursus_americanus ENSUAMG00000004935
ailuropoda_melanoleuca ENSAMEG00000018233
mustela_putorius_furo ENSMPUG00000009582
neovison_vison ENSNVIG00000016346
canis_lupus_familiaris ENSCAFG00000016876
canis_lupus_dingo ENSCAFG00020004185
vulpes_vulpes ENSVVUG00000004918
panthera_pardus ENSPPRG00000024973
panthera_tigris_altaica ENSPTIG00000016457
felis_catus ENSFCAG00000030643
myotis_lucifugus ENSMLUG00000008658
pteropus_vampyrus ENSPVAG00000000640
choloepus_hoffmanni ENSCHOG00000013281
dasypus_novemcinctus ENSDNOG00000015436
loxodonta_africana ENSLAFG00000018117
procavia_capensis ENSPCAG00000010015
echinops_telfairi ENSETEG00000004388
ornithorhynchus_anatinus ENSOANG00000029403
gopherus_agassizii ENSGAGG00000004017
chelonoidis_abingdonii ENSCABG00000014004
chelonoidis_abingdonii ENSCABG00000022673
gopherus_agassizii ENSGAGG00000009365
chrysemys_picta_bellii ENSCPBG00000026213
pelodiscus_sinensis ENSPSIG00000014551
manacus_vitellinus ENSMVIG00005002784
lepidothrix_coronata ENSLCOG00000015987
lonchura_striata_domestica ENSLSDG00000002543
taeniopygia_guttata ENSTGUG00000012076
serinus_canaria ENSSCAG00000010317
zonotrichia_albicollis ENSZALG00000002536
junco_hyemalis ENSJHYG00000010846
ficedula_albicollis ENSFALG00000006227
parus_major ENSPMJG00000016689
cyanistes_caeruleus ENSCCEG00000019408
melopsittacus_undulatus ENSMUNG00000010219
calidris_pygmaea ENSCPGG00000005159
calidris_pugnax ENSCPUG00000001981
gallus_gallus ENSGALG00000010193
meleagris_gallopavo ENSMGAG00000012603
coturnix_japonica ENSCJPG00005019100
numida_meleagris ENSNMEG00000022350
dromaius_novaehollandiae ENSDNVG00000001518
apteryx_owenii ENSAOWG00000017202
apteryx_rowi ENSARWG00000010862
apteryx_haastii ENSAHAG00000003790
nothoprocta_perdicaria ENSNPEG00000007394
anas_platyrhynchos_platyrhynchos ENSAPLG00000013581
anser_brachyrhynchus ENSABRG00000008634
crocodylus_porosus ENSCPRG00005004040
pogona_vitticeps ENSPVIG00000004721
anolis_carolinensis ENSACAG00000016111
notechis_scutatus ENSNSUG00000003115
salvator_merianae ENSSMRG00000012658
sphenodon_punctatus ENSSPUG00000017137
xenopus_tropicalis ENSXETG00000002861
latimeria_chalumnae ENSLACG00000018355
