pygocentrus_nattereri ENSPNAG00000012777
bos_taurus ENSBTAG00000021558
bos_mutus ENSBMUG00000023861
bison_bison_bison ENSBBBG00000023774
capra_hircus ENSCHIG00000022681
sus_scrofa ENSSSCG00000026052
myotis_lucifugus ENSMLUG00000000304
erinaceus_europaeus ENSEEUG00000007331
echinops_telfairi ENSETEG00000011188
echinops_telfairi ENSETEG00000001869
loxodonta_africana ENSLAFG00000007492
dasypus_novemcinctus ENSDNOG00000025246
ornithorhynchus_anatinus ENSOANG00000003370
xenopus_tropicalis ENSXETG00000001997
latimeria_chalumnae ENSLACG00000003849
cyanistes_caeruleus ENSCCEG00000021445
cyanistes_caeruleus ENSCCEG00000021446
acanthochromis_polyacanthus ENSAPOG00000010003
