apteryx_haastii ENSAHAG00000015936
labrus_bergylta ENSLBEG00000013512
cynoglossus_semilaevis ENSCSEG00000018342
poecilia_formosa ENSPFOG00000017359
poecilia_latipinna ENSPLAG00000005007
poecilia_mexicana ENSPMEG00000020269
poecilia_reticulata ENSPREG00000010062
xiphophorus_maculatus ENSXMAG00000012873
xiphophorus_couchianus ENSXCOG00000000916
gambusia_affinis ENSGAFG00000002288
fundulus_heteroclitus ENSFHEG00000000253
cyprinodon_variegatus ENSCVAG00000011945
tetraodon_nigroviridis ENSTNIG00000004962
takifugu_rubripes ENSTRUG00000006407
hippocampus_comes ENSHCOG00000006055
periophthalmus_magnuspinnatus ENSPMGG00000009423
gadus_morhua ENSGMOG00000005962
esox_lucius ENSELUG00000016111
pygocentrus_nattereri ENSPNAG00000000486
ictalurus_punctatus ENSIPUG00000000490
astyanax_mexicanus ENSAMXG00000019028
danio_rerio ENSDARG00000063701
paramormyrops_kingsleyae ENSPKIG00000010667
scleropages_formosus ENSSFOG00015020665
lepisosteus_oculatus ENSLOCG00000011702
eptatretus_burgeri ENSEBUG00000005432
eptatretus_burgeri ENSEBUG00000012791
drosophila_melanogaster FBgn0003053
