poecilia_formosa ENSPFOG00000001402
chlorocebus_sabaeus ENSCSAG00000001096
rhinopithecus_roxellana ENSRROG00000034420
oryctolagus_cuniculus ENSOCUG00000011044
ochotona_princeps ENSOPRG00000013890
bos_taurus ENSBTAG00000005732
bos_mutus ENSBMUG00000021877
bison_bison_bison ENSBBBG00000021943
ovis_aries ENSOARG00000019638
tursiops_truncatus ENSTTRG00000015098
sus_scrofa ENSSSCG00000037213
equus_asinus_asinus ENSEASG00005012171
myotis_lucifugus ENSMLUG00000002140
ursus_maritimus ENSUMAG00000001979
ailuropoda_melanoleuca ENSAMEG00000000457
canis_lupus_dingo ENSCAFG00020009022
canis_lupus_familiaris ENSCAFG00000003521
vulpes_vulpes ENSVVUG00000000193
mustela_putorius_furo ENSMPUG00000014815
neovison_vison ENSNVIG00000012239
panthera_pardus ENSPPRG00000004660
panthera_tigris_altaica ENSPTIG00000011666
felis_catus ENSFCAG00000043644
pteropus_vampyrus ENSPVAG00000005094
carlito_syrichta ENSTSYG00000000393
procavia_capensis ENSPCAG00000002504
echinops_telfairi ENSETEG00000007649
loxodonta_africana ENSLAFG00000009853
dasypus_novemcinctus ENSDNOG00000039424
castor_canadensis ENSCCNG00000023731
castor_canadensis ENSCCNG00000006477
dipodomys_ordii ENSDORG00000030245
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027452
mus_spicilegus ENSMSIG00000016379
mus_musculus ENSMUSG00000028847
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026473
mus_pahari MGP_PahariEiJ_G0028804
rattus_norvegicus ENSRNOG00000010550
meriones_unguiculatus ENSMUGG00000018764
meriones_unguiculatus ENSMUGG00000001546
cricetulus_griseus_crigri-picr ENSCGRG00015007131
cricetulus_griseus_chok1gshd ENSCGRG00001020776
cricetulus_griseus_crigri ENSCGRG00000005240
mesocricetus_auratus ENSMAUG00000019950
peromyscus_maniculatus_bairdii ENSPEMG00000017774
microtus_ochrogaster ENSMOCG00000013847
nannospalax_galili ENSNGAG00000017785
jaculus_jaculus ENSJJAG00000021017
urocitellus_parryii ENSUPAG00010017653
ictidomys_tridecemlineatus ENSSTOG00000010270
spermophilus_dauricus ENSSDAG00000013499
marmota_marmota_marmota ENSMMMG00000007674
chinchilla_lanigera ENSCLAG00000007951
cavia_porcellus ENSCPOG00000038851
heterocephalus_glaber_female ENSHGLG00000013854
heterocephalus_glaber_female ENSHGLG00000003253
heterocephalus_glaber_male ENSHGLG00100006732
heterocephalus_glaber_male ENSHGLG00100015048
heterocephalus_glaber_female ENSHGLG00000007504
fukomys_damarensis ENSFDAG00000009850
octodon_degus ENSODEG00000007410
cavia_aperea ENSCAPG00000009340
octodon_degus ENSODEG00000005428
piliocolobus_tephrosceles ENSPTEG00000007059
erinaceus_europaeus ENSEEUG00000007354
vicugna_pacos ENSVPAG00000001110
capra_hircus ENSCHIG00000015948
ursus_americanus ENSUAMG00000008135
equus_caballus ENSECAG00000012569
sorex_araneus ENSSARG00000013968
rhinopithecus_bieti ENSRBIG00000043692
colobus_angolensis_palliatus ENSCANG00000028241
piliocolobus_tephrosceles ENSPTEG00000006094
saimiri_boliviensis_boliviensis ENSSBOG00000033429
choloepus_hoffmanni ENSCHOG00000012649
tupaia_belangeri ENSTBEG00000001735
notamacropus_eugenii ENSMEUG00000013169
phascolarctos_cinereus ENSPCIG00000000307
sarcophilus_harrisii ENSSHAG00000017723
monodelphis_domestica ENSMODG00000017848
ornithorhynchus_anatinus ENSOANG00000002072
xenopus_tropicalis ENSXETG00000004378
latimeria_chalumnae ENSLACG00000017830
calidris_pygmaea ENSCPGG00000014496
calidris_pugnax ENSCPUG00000009017
melopsittacus_undulatus ENSMUNG00000012202
cyanistes_caeruleus ENSCCEG00000014880
parus_major ENSPMJG00000014105
ficedula_albicollis ENSFALG00000011010
taeniopygia_guttata ENSTGUG00000011937
lonchura_striata_domestica ENSLSDG00000001441
junco_hyemalis ENSJHYG00000017225
zonotrichia_albicollis ENSZALG00000005664
serinus_canaria ENSSCAG00000014820
lepidothrix_coronata ENSLCOG00000016191
manacus_vitellinus ENSMVIG00005014323
anser_brachyrhynchus ENSABRG00000000277
anas_platyrhynchos_platyrhynchos ENSAPLG00000010373
coturnix_japonica ENSCJPG00005009212
gallus_gallus ENSGALG00000028539
meleagris_gallopavo ENSMGAG00000013381
numida_meleagris ENSNMEG00000000164
apteryx_haastii ENSAHAG00000008366
apteryx_owenii ENSAOWG00000006341
apteryx_rowi ENSARWG00000010716
dromaius_novaehollandiae ENSDNVG00000007240
nothoprocta_perdicaria ENSNPEG00000013752
crocodylus_porosus ENSCPRG00005003437
gopherus_agassizii ENSGAGG00000014678
chelonoidis_abingdonii ENSCABG00000007246
chrysemys_picta_bellii ENSCPBG00000002488
pelodiscus_sinensis ENSPSIG00000005260
sphenodon_punctatus ENSSPUG00000003108
anolis_carolinensis ENSACAG00000013820
pogona_vitticeps ENSPVIG00000023807
notechis_scutatus ENSNSUG00000006320
notechis_scutatus ENSNSUG00000006317
salvator_merianae ENSSMRG00000012562
notechis_scutatus ENSNSUG00000002148
notechis_scutatus ENSNSUG00000005930
crocodylus_porosus ENSCPRG00005003445
chrysemys_picta_bellii ENSCPBG00000002747
vicugna_pacos ENSVPAG00000002186
sus_scrofa ENSSSCG00000040660
bos_mutus ENSBMUG00000021553
bos_taurus ENSBTAG00000033554
bison_bison_bison ENSBBBG00000009772
ovis_aries ENSOARG00000009295
capra_hircus ENSCHIG00000021481
tursiops_truncatus ENSTTRG00000016547
sorex_araneus ENSSARG00000004434
pteropus_vampyrus ENSPVAG00000015120
myotis_lucifugus ENSMLUG00000002941
erinaceus_europaeus ENSEEUG00000009257
canis_lupus_dingo ENSCAFG00020021289
canis_lupus_familiaris ENSCAFG00000032020
vulpes_vulpes ENSVVUG00000016711
ursus_maritimus ENSUMAG00000003801
neovison_vison ENSNVIG00000006528
ursus_americanus ENSUAMG00000014966
ailuropoda_melanoleuca ENSAMEG00000005682
panthera_tigris_altaica ENSPTIG00000015246
panthera_pardus ENSPPRG00000022673
felis_catus ENSFCAG00000021987
equus_asinus_asinus ENSEASG00005008376
equus_caballus ENSECAG00000021978
urocitellus_parryii ENSUPAG00010000373
spermophilus_dauricus ENSSDAG00000010018
ictidomys_tridecemlineatus ENSSTOG00000032320
castor_canadensis ENSCCNG00000025667
oryctolagus_cuniculus ENSOCUG00000002656
propithecus_coquereli ENSPCOG00000018449
microcebus_murinus ENSMICG00000008115
prolemur_simus ENSPSMG00000025203
otolemur_garnettii ENSOGAG00000014677
pan_paniscus ENSPPAG00000043671
pan_troglodytes ENSPTRG00000050736
homo_sapiens ENSG00000173626
gorilla_gorilla ENSGGOG00000036719
pongo_abelii ENSPPYG00000016950
nomascus_leucogenys ENSNLEG00000013121
rhinopithecus_roxellana ENSRROG00000036813
rhinopithecus_bieti ENSRBIG00000028722
piliocolobus_tephrosceles ENSPTEG00000027152
colobus_angolensis_palliatus ENSCANG00000027490
macaca_mulatta ENSMMUG00000007413
macaca_nemestrina ENSMNEG00000045331
macaca_fascicularis ENSMFAG00000038068
papio_anubis ENSPANG00000024071
theropithecus_gelada ENSTGEG00000003968
mandrillus_leucophaeus ENSMLEG00000028506
cercocebus_atys ENSCATG00000039208
chlorocebus_sabaeus ENSCSAG00000015735
saimiri_boliviensis_boliviensis ENSSBOG00000010873
cebus_capucinus ENSCCAG00000035786
callithrix_jacchus ENSCJAG00000004513
aotus_nancymaae ENSANAG00000026394
ochotona_princeps ENSOPRG00000005702
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016037
mus_musculus ENSMUSG00000071340
mus_spicilegus ENSMSIG00000029785
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015228
mus_pahari MGP_PahariEiJ_G0030645
rattus_norvegicus ENSRNOG00000031290
meriones_unguiculatus ENSMUGG00000009814
cricetulus_griseus_crigri-picr ENSCGRG00015025162
cricetulus_griseus_crigri ENSCGRG00000012773
cricetulus_griseus_chok1gshd ENSCGRG00001001357
mesocricetus_auratus ENSMAUG00000004214
microtus_ochrogaster ENSMOCG00000011302
peromyscus_maniculatus_bairdii ENSPEMG00000019941
nannospalax_galili ENSNGAG00000020430
dipodomys_ordii ENSDORG00000012769
heterocephalus_glaber_male ENSHGLG00100011531
heterocephalus_glaber_female ENSHGLG00000002142
fukomys_damarensis ENSFDAG00000012654
cavia_porcellus ENSCPOG00000012848
cavia_aperea ENSCAPG00000015581
chinchilla_lanigera ENSCLAG00000000221
octodon_degus ENSODEG00000017343
octodon_degus ENSODEG00000007811
octodon_degus ENSODEG00000015438
octodon_degus ENSODEG00000000058
carlito_syrichta ENSTSYG00000006716
tupaia_belangeri ENSTBEG00000001430
choloepus_hoffmanni ENSCHOG00000006361
loxodonta_africana ENSLAFG00000008487
procavia_capensis ENSPCAG00000004945
echinops_telfairi ENSETEG00000019083
phascolarctos_cinereus ENSPCIG00000008694
notamacropus_eugenii ENSMEUG00000007739
sarcophilus_harrisii ENSSHAG00000005649
monodelphis_domestica ENSMODG00000023338
ornithorhynchus_anatinus ENSOANG00000006297
xenopus_tropicalis ENSXETG00000031870
latimeria_chalumnae ENSLACG00000001479
petromyzon_marinus ENSPMAG00000009367
eptatretus_burgeri ENSEBUG00000007318
ciona_intestinalis ENSCING00000001245
ciona_savignyi ENSCSAVG00000000866
drosophila_melanogaster FBgn0260859
caenorhabditis_elegans_strain_n2 WBGene00014222
piliocolobus_tephrosceles ENSPTEG00000025444
saccharomyces_cerevisiae YKR068C
