pygocentrus_nattereri ENSPNAG00000023096
numida_meleagris ENSNMEG00000017168
crocodylus_porosus ENSCPRG00005004134
chrysemys_picta_bellii ENSCPBG00000003425
chrysemys_picta_bellii ENSCPBG00000011684
chelonoidis_abingdonii ENSCABG00000010522
chelonoidis_abingdonii ENSCABG00000010510
gopherus_agassizii ENSGAGG00000023511
chrysemys_picta_bellii ENSCPBG00000003474
chelonoidis_abingdonii ENSCABG00000010520
pelodiscus_sinensis ENSPSIG00000002220
pan_troglodytes ENSPTRG00000001659
pan_paniscus ENSPPAG00000037858
homo_sapiens ENSG00000198734
gorilla_gorilla ENSGGOG00000010691
pongo_abelii ENSPPYG00000000531
nomascus_leucogenys ENSNLEG00000014985
mandrillus_leucophaeus ENSMLEG00000030909
cercocebus_atys ENSCATG00000033355
papio_anubis ENSPANG00000019750
theropithecus_gelada ENSTGEG00000006639
macaca_fascicularis ENSMFAG00000045747
macaca_mulatta ENSMMUG00000042510
macaca_nemestrina ENSMNEG00000033899
chlorocebus_sabaeus ENSCSAG00000011149
piliocolobus_tephrosceles ENSPTEG00000018114
colobus_angolensis_palliatus ENSCANG00000034055
rhinopithecus_roxellana ENSRROG00000036062
rhinopithecus_bieti ENSRBIG00000029647
cebus_capucinus ENSCCAG00000020831
saimiri_boliviensis_boliviensis ENSSBOG00000020664
aotus_nancymaae ENSANAG00000029646
carlito_syrichta ENSTSYG00000003594
prolemur_simus ENSPSMG00000025591
propithecus_coquereli ENSPCOG00000018129
microcebus_murinus ENSMICG00000012264
otolemur_garnettii ENSOGAG00000010063
ursus_americanus ENSUAMG00000000118
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015599
mus_musculus ENSMUSG00000026579
mus_spicilegus ENSMSIG00000022110
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014792
mus_pahari MGP_PahariEiJ_G0028029
rattus_norvegicus ENSRNOG00000057855
meriones_unguiculatus ENSMUGG00000006861
peromyscus_maniculatus_bairdii ENSPEMG00000019577
microtus_ochrogaster ENSMOCG00000005939
cricetulus_griseus_chok1gshd ENSCGRG00001024984
cricetulus_griseus_crigri-picr ENSCGRG00015009619
cricetulus_griseus_crigri ENSCGRG00000009672
mesocricetus_auratus ENSMAUG00000005793
nannospalax_galili ENSNGAG00000019816
jaculus_jaculus ENSJJAG00000020633
castor_canadensis ENSCCNG00000020577
chinchilla_lanigera ENSCLAG00000011798
octodon_degus ENSODEG00000001106
cavia_porcellus ENSCPOG00000006900
cavia_aperea ENSCAPG00000005550
heterocephalus_glaber_female ENSHGLG00000002250
heterocephalus_glaber_male ENSHGLG00100019207
fukomys_damarensis ENSFDAG00000019049
urocitellus_parryii ENSUPAG00010010738
ictidomys_tridecemlineatus ENSSTOG00000008897
spermophilus_dauricus ENSSDAG00000022308
marmota_marmota_marmota ENSMMMG00000018600
oryctolagus_cuniculus ENSOCUG00000026781
ochotona_princeps ENSOPRG00000008489
tupaia_belangeri ENSTBEG00000002026
capra_hircus ENSCHIG00000015374
ovis_aries ENSOARG00000010135
bos_mutus ENSBMUG00000020757
bos_taurus ENSBTAG00000017722
bison_bison_bison ENSBBBG00000016447
tursiops_truncatus ENSTTRG00000004041
sus_scrofa ENSSSCG00000006289
vicugna_pacos ENSVPAG00000005125
equus_caballus ENSECAG00000006860
equus_asinus_asinus ENSEASG00005019035
ursus_maritimus ENSUMAG00000017484
ursus_americanus ENSUAMG00000018249
ailuropoda_melanoleuca ENSAMEG00000011403
mustela_putorius_furo ENSMPUG00000015504
neovison_vison ENSNVIG00000021919
canis_lupus_familiaris ENSCAFG00000015215
canis_lupus_dingo ENSCAFG00020022678
vulpes_vulpes ENSVVUG00000026215
panthera_pardus ENSPPRG00000013583
panthera_tigris_altaica ENSPTIG00000016292
felis_catus ENSFCAG00000008147
pteropus_vampyrus ENSPVAG00000007359
myotis_lucifugus ENSMLUG00000008473
erinaceus_europaeus ENSEEUG00000011400
sorex_araneus ENSSARG00000011257
loxodonta_africana ENSLAFG00000001975
procavia_capensis ENSPCAG00000006863
echinops_telfairi ENSETEG00000003943
choloepus_hoffmanni ENSCHOG00000010038
dasypus_novemcinctus ENSDNOG00000018263
phascolarctos_cinereus ENSPCIG00000028783
notamacropus_eugenii ENSMEUG00000008357
sarcophilus_harrisii ENSSHAG00000008881
monodelphis_domestica ENSMODG00000003126
ornithorhynchus_anatinus ENSOANG00000000866
ornithorhynchus_anatinus ENSOANG00000029062
xenopus_tropicalis ENSXETG00000002423
latimeria_chalumnae ENSLACG00000016237
eptatretus_burgeri ENSEBUG00000010803
ciona_savignyi ENSCSAVG00000010953
