anser_brachyrhynchus ENSABRG00000010525
mola_mola ENSMMOG00000004420
gasterosteus_aculeatus ENSGACG00000014108
cyprinodon_variegatus ENSCVAG00000007967
fundulus_heteroclitus ENSFHEG00000007510
poecilia_formosa ENSPFOG00000002653
poecilia_mexicana ENSPMEG00000014860
poecilia_latipinna ENSPLAG00000009663
poecilia_reticulata ENSPREG00000007145
xiphophorus_couchianus ENSXCOG00000017377
xiphophorus_maculatus ENSXMAG00000015187
gambusia_affinis ENSGAFG00000019788
oryzias_latipes ENSORLG00020019745
oryzias_latipes ENSORLG00000003913
oryzias_latipes_asm223469v1 ENSORLG00015017858
oryzias_melastigma ENSOMEG00000003394
amphiprion_percula ENSAPEG00000017748
amphiprion_ocellaris ENSAOCG00000011684
kryptolebias_marmoratus ENSKMAG00000000986
pundamilia_nyererei ENSPNYG00000009721
neolamprologus_brichardi ENSNBRG00000021316
amphilophus_citrinellus ENSACIG00000018418
anabas_testudineus ENSATEG00000005682
labrus_bergylta ENSLBEG00000014903
cynoglossus_semilaevis ENSCSEG00000013621
stegastes_partitus ENSSPAG00000012359
acanthochromis_polyacanthus ENSAPOG00000006535
maylandia_zebra ENSMZEG00005001753
astatotilapia_calliptera ENSACLG00000027003
haplochromis_burtoni ENSHBUG00000006207
oreochromis_niloticus ENSONIG00000011953
monopterus_albus ENSMALG00000008456
mastacembelus_armatus ENSMAMG00000008377
seriola_dumerili ENSSDUG00000010258
seriola_lalandi_dorsalis ENSSLDG00000003004
scophthalmus_maximus ENSSMAG00000011201
hippocampus_comes ENSHCOG00000002213
periophthalmus_magnuspinnatus ENSPMGG00000022490
gadus_morhua ENSGMOG00000012817
esox_lucius ENSELUG00000015937
pygocentrus_nattereri ENSPNAG00000002968
astyanax_mexicanus ENSAMXG00000041349
ictalurus_punctatus ENSIPUG00000004868
danio_rerio ENSDARG00000032256
scleropages_formosus ENSSFOG00015009723
paramormyrops_kingsleyae ENSPKIG00000004094
lepisosteus_oculatus ENSLOCG00000012026
eptatretus_burgeri ENSEBUG00000000819
eptatretus_burgeri ENSEBUG00000009490
petromyzon_marinus ENSPMAG00000005774
ciona_intestinalis ENSCING00000008861
ciona_savignyi ENSCSAVG00000009687
