caenorhabditis_elegans_strain_n2 WBGene00018955
stegastes_partitus ENSSPAG00000012642
maylandia_zebra ENSMZEG00005005995
astatotilapia_calliptera ENSACLG00000012470
pundamilia_nyererei ENSPNYG00000019698
haplochromis_burtoni ENSHBUG00000014115
neolamprologus_brichardi ENSNBRG00000006096
oreochromis_niloticus ENSONIG00000015655
amphilophus_citrinellus ENSACIG00000016121
labrus_bergylta ENSLBEG00000022631
scophthalmus_maximus ENSSMAG00000007843
poecilia_formosa ENSPFOG00000007519
poecilia_mexicana ENSPMEG00000002959
poecilia_latipinna ENSPLAG00000012006
poecilia_formosa ENSPFOG00000007716
poecilia_latipinna ENSPLAG00000016538
poecilia_reticulata ENSPREG00000019902
xiphophorus_maculatus ENSXMAG00000001468
xiphophorus_couchianus ENSXCOG00000017923
gambusia_affinis ENSGAFG00000009925
fundulus_heteroclitus ENSFHEG00000004869
cyprinodon_variegatus ENSCVAG00000022801
kryptolebias_marmoratus ENSKMAG00000017224
oryzias_latipes ENSORLG00020010267
oryzias_latipes_asm223469v1 ENSORLG00015021263
oryzias_latipes ENSORLG00000013089
oryzias_melastigma ENSOMEG00000021536
periophthalmus_magnuspinnatus ENSPMGG00000014997
tetraodon_nigroviridis ENSTNIG00000002656
takifugu_rubripes ENSTRUG00000001812
mola_mola ENSMMOG00000000471
cynoglossus_semilaevis ENSCSEG00000018436
hippocampus_comes ENSHCOG00000002305
gadus_morhua ENSGMOG00000010700
esox_lucius ENSELUG00000012558
paramormyrops_kingsleyae ENSPKIG00000017521
scleropages_formosus ENSSFOG00015023640
lepisosteus_oculatus ENSLOCG00000006067
ciona_intestinalis ENSCING00000018539
piliocolobus_tephrosceles ENSPTEG00000004415
saccharomyces_cerevisiae YGR029W
