vombatus_ursinus ENSVURG00010001363
ailuropoda_melanoleuca ENSAMEG00000015859
mustela_putorius ENSMPUG00000005358
neovison_vison ENSNVIG00000003618
canis_lupus ENSCAFG00020024104
canis_lupus ENSCAFG00000012762
vulpes_vulpes ENSVVUG00000029419
panthera_pardus ENSPPRG00000011542
panthera_tigris ENSPTIG00000017113
felis_catus ENSFCAG00000011638
capra_hircus ENSCHIG00000007305
ovis_aries ENSOARG00000005504
bos_indicus ENSBIXG00000006098
bos_indicus ENSBIXG00005028431
bos_taurus ENSBTAG00000021844
bos_mutus ENSBMUG00000012618
bison_bison ENSBBBG00000019503
tursiops_truncatus ENSTTRG00000005098
vicugna_pacos ENSVPAG00000011675
sus_scrofa ENSSSCG00000022679
erinaceus_europaeus ENSEEUG00000002488
sorex_araneus ENSSARG00000010064
equus_caballus ENSECAG00000021944
equus_asinus ENSEASG00005000969
choloepus_hoffmanni ENSCHOG00000007388
dasypus_novemcinctus ENSDNOG00000013229
loxodonta_africana ENSLAFG00000012342
procavia_capensis ENSPCAG00000002318
echinops_telfairi ENSETEG00000012006
ornithorhynchus_anatinus ENSOANG00000014025
anolis_carolinensis ENSACAG00000014832
pogona_vitticeps ENSPVIG00000012176
notechis_scutatus ENSNSUG00000004777
salvator_merianae ENSSMRG00000014678
sphenodon_punctatus ENSSPUG00000008496
lonchura_striata ENSLSDG00000000308
taeniopygia_guttata ENSTGUG00000011834
serinus_canaria ENSSCAG00000011326
junco_hyemalis ENSJHYG00000005678
zonotrichia_albicollis ENSZALG00000004792
ficedula_albicollis ENSFALG00000005818
parus_major ENSPMJG00000016621
cyanistes_caeruleus ENSCCEG00000009460
manacus_vitellinus ENSMVIG00005000309
lepidothrix_coronata ENSLCOG00000011256
melopsittacus_undulatus ENSMUNG00000010713
calidris_pygmaea ENSCPGG00000005836
calidris_pugnax ENSCPUG00000003015
meleagris_gallopavo ENSMGAG00000012391
coturnix_japonica ENSCJPG00005017557
gallus_gallus ENSGALG00000009920
numida_meleagris ENSNMEG00000021932
anas_platyrhynchos ENSAPLG00000015813
anser_brachyrhynchus ENSABRG00000012468
apteryx_owenii ENSAOWG00000011138
apteryx_haastii ENSAHAG00000004838
apteryx_rowi ENSARWG00000015444
dromaius_novaehollandiae ENSDNVG00000012076
nothoprocta_perdicaria ENSNPEG00000005373
crocodylus_porosus ENSCPRG00005000540
gopherus_agassizii ENSGAGG00000017241
chelonoidis_abingdonii ENSCABG00000010049
chrysemys_picta ENSCPBG00000025281
pelodiscus_sinensis ENSPSIG00000009539
xenopus_tropicalis ENSXETG00000016940
latimeria_chalumnae ENSLACG00000010719
scleropages_formosus ENSSFOG00015014673
paramormyrops_kingsleyae ENSPKIG00000013154
denticeps_clupeoides ENSDCDG00000000038
clupea_harengus ENSCHAG00000011736
electrophorus_electricus ENSEEEG00000001946
ictalurus_punctatus ENSIPUG00000017549
astyanax_mexicanus ENSAMXG00000008138
astyanax_mexicanus ENSAMXG00005024683
pygocentrus_nattereri ENSPNAG00000018823
danio_rerio ENSDARG00000024032
mola_mola ENSMMOG00000013311
tetraodon_nigroviridis ENSTNIG00000004843
larimichthys_crocea ENSLCRG00005001307
labrus_bergylta ENSLBEG00000019947
cottoperca_gobio ENSCGOG00000016770
gasterosteus_aculeatus ENSGACG00000001279
amphiprion_ocellaris ENSAOCG00000021119
amphiprion_percula ENSAPEG00000013099
acanthochromis_polyacanthus ENSAPOG00000004761
stegastes_partitus ENSSPAG00000005245
parambassis_ranga ENSPRNG00000003847
oryzias_latipes ENSORLG00000010591
oryzias_latipes ENSORLG00020001198
oryzias_latipes ENSORLG00015020693
oryzias_melastigma ENSOMEG00000019601
kryptolebias_marmoratus ENSKMAG00000008818
gouania_willdenowi ENSGWIG00000024598
maylandia_zebra ENSMZEG00005004465
astatotilapia_calliptera ENSACLG00000016965
haplochromis_burtoni ENSHBUG00000016503
pundamilia_nyererei ENSPNYG00000013761
neolamprologus_brichardi ENSNBRG00000022518
oreochromis_niloticus ENSONIG00000001879
amphilophus_citrinellus ENSACIG00000011889
seriola_dumerili ENSSDUG00000011195
seriola_lalandi ENSSLDG00000000072
lates_calcarifer ENSLCAG00010011248
scophthalmus_maximus ENSSMAG00000001511
mastacembelus_armatus ENSMAMG00000000022
monopterus_albus ENSMALG00000018234
anabas_testudineus ENSATEG00000015389
betta_splendens ENSBSLG00000005967
cynoglossus_semilaevis ENSCSEG00000011217
hippocampus_comes ENSHCOG00000021205
periophthalmus_magnuspinnatus ENSPMGG00000013619
gadus_morhua ENSGMOG00000001380
esox_lucius ENSELUG00000003893
lepisosteus_oculatus ENSLOCG00000009643
erpetoichthys_calabaricus ENSECRG00000017642
callorhinchus_milii ENSCMIG00000003753
eptatretus_burgeri ENSEBUG00000013055
