junco_hyemalis ENSJHYG00000013018
oryzias_latipes ENSORLG00020017177
oryzias_latipes ENSORLG00000027201
oryzias_latipes ENSORLG00015007443
oryzias_melastigma ENSOMEG00000014670
monopterus_albus ENSMALG00000008228
mastacembelus_armatus ENSMAMG00000016743
anabas_testudineus ENSATEG00000013553
hippocampus_comes ENSHCOG00000011807
labrus_bergylta ENSLBEG00000018074
mola_mola ENSMMOG00000002611
seriola_dumerili ENSSDUG00000021382
seriola_lalandi ENSSLDG00000004993
periophthalmus_magnuspinnatus ENSPMGG00000002201
gadus_morhua ENSGMOG00000012940
esox_lucius ENSELUG00000015239
pygocentrus_nattereri ENSPNAG00000015520
astyanax_mexicanus ENSAMXG00000029866
ictalurus_punctatus ENSIPUG00000020354
danio_rerio ENSDARG00000057491
paramormyrops_kingsleyae ENSPKIG00000002908
scleropages_formosus ENSSFOG00015012741
lepisosteus_oculatus ENSLOCG00000007525
petromyzon_marinus ENSPMAG00000001641
