loxodonta_africana ENSLAFG00000017097
nannospalax_galili ENSNGAG00000020530
jaculus_jaculus ENSJJAG00000014573
ictidomys_tridecemlineatus ENSSTOG00000006147
spermophilus_dauricus ENSSDAG00000021642
urocitellus_parryii ENSUPAG00010012305
marmota_marmota ENSMMMG00000022810
chinchilla_lanigera ENSCLAG00000002145
octodon_degus ENSODEG00000000506
cavia_aperea ENSCAPG00000009938
cavia_porcellus ENSCPOG00000008107
heterocephalus_glaber ENSHGLG00000000447
heterocephalus_glaber ENSHGLG00100014980
fukomys_damarensis ENSFDAG00000007526
tupaia_belangeri ENSTBEG00000011533
myotis_lucifugus ENSMLUG00000002840
myotis_lucifugus ENSMLUG00000028691
dipodomys_ordii ENSDORG00000008537
choloepus_hoffmanni ENSCHOG00000000159
dasypus_novemcinctus ENSDNOG00000032658
phascolarctos_cinereus ENSPCIG00000014960
sarcophilus_harrisii ENSSHAG00000009143
monodelphis_domestica ENSMODG00000014583
ornithorhynchus_anatinus ENSOANG00000003352
taeniopygia_guttata ENSTGUG00000012992
zonotrichia_albicollis ENSZALG00000017221
cyanistes_caeruleus ENSCCEG00000008348
meleagris_gallopavo ENSMGAG00000013983
gallus_gallus ENSGALG00000016400
coturnix_japonica ENSCJPG00005008615
numida_meleagris ENSNMEG00000021413
calidris_pugnax ENSCPUG00000003484
calidris_pygmaea ENSCPGG00000002527
anser_brachyrhynchus ENSABRG00000009173
anas_platyrhynchos ENSAPLG00000006016
lonchura_striata ENSLSDG00000012582
parus_major ENSPMJG00000010563
serinus_canaria ENSSCAG00000012190
junco_hyemalis ENSJHYG00000011100
ficedula_albicollis ENSFALG00000006483
lepidothrix_coronata ENSLCOG00000013959
manacus_vitellinus ENSMVIG00005003362
melopsittacus_undulatus ENSMUNG00000014130
apteryx_rowi ENSARWG00000018774
apteryx_haastii ENSAHAG00000010625
apteryx_owenii ENSAOWG00000009863
dromaius_novaehollandiae ENSDNVG00000012190
nothoprocta_perdicaria ENSNPEG00000000060
crocodylus_porosus ENSCPRG00005008433
chelonoidis_abingdonii ENSCABG00000006342
gopherus_agassizii ENSGAGG00000024949
chrysemys_picta ENSCPBG00000014146
pelodiscus_sinensis ENSPSIG00000006715
anolis_carolinensis ENSACAG00000007061
pogona_vitticeps ENSPVIG00000010272
notechis_scutatus ENSNSUG00000020463
salvator_merianae ENSSMRG00000006397
sphenodon_punctatus ENSSPUG00000010780
xenopus_tropicalis ENSXETG00000023435
latimeria_chalumnae ENSLACG00000008936
gasterosteus_aculeatus ENSGACG00000009046
labrus_bergylta ENSLBEG00000014151
takifugu_rubripes ENSTRUG00000002731
tetraodon_nigroviridis ENSTNIG00000017306
mola_mola ENSMMOG00000011893
hippocampus_comes ENSHCOG00000016219
mastacembelus_armatus ENSMAMG00000008344
anabas_testudineus ENSATEG00000014261
monopterus_albus ENSMALG00000011858
seriola_dumerili ENSSDUG00000006029
seriola_lalandi ENSSLDG00000011814
seriola_dumerili ENSSDUG00000018119
seriola_lalandi ENSSLDG00000004353
poecilia_formosa ENSPFOG00000011996
poecilia_mexicana ENSPMEG00000009197
poecilia_latipinna ENSPLAG00000011595
poecilia_reticulata ENSPREG00000021423
gambusia_affinis ENSGAFG00000007909
xiphophorus_maculatus ENSXMAG00000008017
xiphophorus_couchianus ENSXCOG00000004023
cyprinodon_variegatus ENSCVAG00000015507
fundulus_heteroclitus ENSFHEG00000012614
kryptolebias_marmoratus ENSKMAG00000007745
oryzias_latipes ENSORLG00020012018
oryzias_latipes ENSORLG00015010550
oryzias_latipes ENSORLG00000020391
oryzias_melastigma ENSOMEG00000008741
amphiprion_ocellaris ENSAOCG00000009483
amphiprion_percula ENSAPEG00000020627
acanthochromis_polyacanthus ENSAPOG00000012740
stegastes_partitus ENSSPAG00000019153
astatotilapia_calliptera ENSACLG00000018305
maylandia_zebra ENSMZEG00005005804
pundamilia_nyererei ENSPNYG00000020767
haplochromis_burtoni ENSHBUG00000002743
neolamprologus_brichardi ENSNBRG00000010881
oreochromis_niloticus ENSONIG00000003658
amphilophus_citrinellus ENSACIG00000023611
gadus_morhua ENSGMOG00000010291
esox_lucius ENSELUG00000013184
pygocentrus_nattereri ENSPNAG00000017210
astyanax_mexicanus ENSAMXG00000017272
ictalurus_punctatus ENSIPUG00000023544
danio_rerio ENSDARG00000004952
scleropages_formosus ENSSFOG00015010483
paramormyrops_kingsleyae ENSPKIG00000020478
lepisosteus_oculatus ENSLOCG00000016810
