caenorhabditis_elegans_strain_n2 WBGene00003391
gallus_gallus ENSGALG00000001624
coturnix_japonica ENSCJPG00005002318
meleagris_gallopavo ENSMGAG00000005158
numida_meleagris ENSNMEG00000006405
zonotrichia_albicollis ENSZALG00000004320
junco_hyemalis ENSJHYG00000008716
parus_major ENSPMJG00000001970
lepidothrix_coronata ENSLCOG00000000584
melopsittacus_undulatus ENSMUNG00000003980
anas_platyrhynchos_platyrhynchos ENSAPLG00000003710
anser_brachyrhynchus ENSABRG00000005472
apteryx_owenii ENSAOWG00000000646
apteryx_haastii ENSAHAG00000009955
apteryx_rowi ENSARWG00000000231
dromaius_novaehollandiae ENSDNVG00000017072
cyanistes_caeruleus ENSCCEG00000021843
cyanistes_caeruleus ENSCCEG00000021842
lonchura_striata_domestica ENSLSDG00000000176
taeniopygia_guttata ENSTGUG00000003011
ficedula_albicollis ENSFALG00000013293
manacus_vitellinus ENSMVIG00005011210
lepidothrix_coronata ENSLCOG00000000585
coturnix_japonica ENSCJPG00005002321
nothoprocta_perdicaria ENSNPEG00000011737
crocodylus_porosus ENSCPRG00005002317
crocodylus_porosus ENSCPRG00005002314
chelonoidis_abingdonii ENSCABG00000000310
gopherus_agassizii ENSGAGG00000022972
chrysemys_picta_bellii ENSCPBG00000027490
pelodiscus_sinensis ENSPSIG00000011817
xenopus_tropicalis ENSXETG00000023722
latimeria_chalumnae ENSLACG00000001743
oryzias_latipes ENSORLG00000018569
oryzias_latipes_asm223469v1 ENSORLG00015011062
oryzias_latipes ENSORLG00020012087
oryzias_melastigma ENSOMEG00000019365
poecilia_reticulata ENSPREG00000003702
mola_mola ENSMMOG00000006481
cynoglossus_semilaevis ENSCSEG00000016305
seriola_dumerili ENSSDUG00000004302
seriola_lalandi_dorsalis ENSSLDG00000005761
scophthalmus_maximus ENSSMAG00000010953
amphiprion_ocellaris ENSAOCG00000019605
amphiprion_ocellaris ENSAOCG00000019588
amphiprion_percula ENSAPEG00000013237
maylandia_zebra ENSMZEG00005012421
astatotilapia_calliptera ENSACLG00000009352
haplochromis_burtoni ENSHBUG00000001392
oreochromis_niloticus ENSONIG00000003251
poecilia_formosa ENSPFOG00000017152
poecilia_latipinna ENSPLAG00000004535
poecilia_mexicana ENSPMEG00000023752
gambusia_affinis ENSGAFG00000007492
xiphophorus_maculatus ENSXMAG00000018113
fundulus_heteroclitus ENSFHEG00000004754
cyprinodon_variegatus ENSCVAG00000007828
kryptolebias_marmoratus ENSKMAG00000015418
gasterosteus_aculeatus ENSGACG00000018153
hippocampus_comes ENSHCOG00000002434
anabas_testudineus ENSATEG00000000799
mastacembelus_armatus ENSMAMG00000005194
monopterus_albus ENSMALG00000005638
takifugu_rubripes ENSTRUG00000004650
tetraodon_nigroviridis ENSTNIG00000014143
labrus_bergylta ENSLBEG00000016596
gadus_morhua ENSGMOG00000013001
esox_lucius ENSELUG00000009127
pygocentrus_nattereri ENSPNAG00000028668
astyanax_mexicanus ENSAMXG00000035125
ictalurus_punctatus ENSIPUG00000012581
danio_rerio ENSDARG00000003382
paramormyrops_kingsleyae ENSPKIG00000007116
scleropages_formosus ENSSFOG00015003449
lepisosteus_oculatus ENSLOCG00000013707
acanthochromis_polyacanthus ENSAPOG00000001491
stegastes_partitus ENSSPAG00000008315
xiphophorus_couchianus ENSXCOG00000011533
pundamilia_nyererei ENSPNYG00000006153
pundamilia_nyererei ENSPNYG00000023863
neolamprologus_brichardi ENSNBRG00000017108
amphilophus_citrinellus ENSACIG00000024149
periophthalmus_magnuspinnatus ENSPMGG00000013046
cynoglossus_semilaevis ENSCSEG00000008091
eptatretus_burgeri ENSEBUG00000002947
ciona_savignyi ENSCSAVG00000004484
saccharomyces_cerevisiae YNL245C
