calidris_pugnax ENSCPUG00000010441
peromyscus_maniculatus_bairdii ENSPEMG00000025161
microtus_ochrogaster ENSMOCG00000022018
nannospalax_galili ENSNGAG00000020719
jaculus_jaculus ENSJJAG00000013488
ochotona_princeps ENSOPRG00000003367
oryctolagus_cuniculus ENSOCUG00000005234
microcebus_murinus ENSMICG00000003280
propithecus_coquereli ENSPCOG00000024232
prolemur_simus ENSPSMG00000010618
otolemur_garnettii ENSOGAG00000004889
theropithecus_gelada ENSTGEG00000022188
papio_anubis ENSPANG00000015090
mandrillus_leucophaeus ENSMLEG00000042157
cercocebus_atys ENSCATG00000044326
macaca_mulatta ENSMMUG00000002505
macaca_fascicularis ENSMFAG00000032869
macaca_nemestrina ENSMNEG00000032295
chlorocebus_sabaeus ENSCSAG00000002796
rhinopithecus_bieti ENSRBIG00000043295
piliocolobus_tephrosceles ENSPTEG00000038597
rhinopithecus_roxellana ENSRROG00000044528
colobus_angolensis_palliatus ENSCANG00000028257
homo_sapiens ENSG00000075399
gorilla_gorilla ENSGGOG00000010945
pan_troglodytes ENSPTRG00000031104
pan_paniscus ENSPPAG00000043316
pongo_abelii ENSPPYG00000007672
nomascus_leucogenys ENSNLEG00000015847
saimiri_boliviensis_boliviensis ENSSBOG00000020643
callithrix_jacchus ENSCJAG00000010650
cebus_capucinus ENSCCAG00000035171
aotus_nancymaae ENSANAG00000020856
carlito_syrichta ENSTSYG00000031744
bos_taurus ENSBTAG00000021165
bos_mutus ENSBMUG00000012041
capra_hircus ENSCHIG00000025705
ovis_aries ENSOARG00000001144
tursiops_truncatus ENSTTRG00000004409
sus_scrofa ENSSSCG00000022310
myotis_lucifugus ENSMLUG00000013630
pteropus_vampyrus ENSPVAG00000003003
ursus_americanus ENSUAMG00000020356
ursus_maritimus ENSUMAG00000009091
ailuropoda_melanoleuca ENSAMEG00000001254
canis_lupus_familiaris ENSCAFG00000019818
canis_lupus_dingo ENSCAFG00020005238
vulpes_vulpes ENSVVUG00000003950
mustela_putorius_furo ENSMPUG00000007254
neovison_vison ENSNVIG00000010585
equus_asinus_asinus ENSEASG00005001347
equus_caballus ENSECAG00000012538
erinaceus_europaeus ENSEEUG00000009218
loxodonta_africana ENSLAFG00000018190
procavia_capensis ENSPCAG00000001532
echinops_telfairi ENSETEG00000018052
bison_bison_bison ENSBBBG00000016371
ovis_aries ENSOARG00000014492
anas_platyrhynchos_platyrhynchos ENSAPLG00000017128
petromyzon_marinus ENSPMAG00000006331
poecilia_formosa ENSPFOG00000011813
poecilia_latipinna ENSPLAG00000019500
poecilia_mexicana ENSPMEG00000014730
poecilia_reticulata ENSPREG00000021032
gambusia_affinis ENSGAFG00000007005
xiphophorus_maculatus ENSXMAG00000011727
xiphophorus_couchianus ENSXCOG00000000287
stegastes_partitus ENSSPAG00000023398
scophthalmus_maximus ENSSMAG00000000434
cynoglossus_semilaevis ENSCSEG00000021810
pundamilia_nyererei ENSPNYG00000007475
pundamilia_nyererei ENSPNYG00000007483
astatotilapia_calliptera ENSACLG00000000572
maylandia_zebra ENSMZEG00005000331
haplochromis_burtoni ENSHBUG00000018818
oreochromis_niloticus ENSONIG00000010706
neolamprologus_brichardi ENSNBRG00000016884
amphilophus_citrinellus ENSACIG00000015034
acanthochromis_polyacanthus ENSAPOG00000009929
acanthochromis_polyacanthus ENSAPOG00000009913
amphiprion_ocellaris ENSAOCG00000017077
amphiprion_percula ENSAPEG00000006328
cyprinodon_variegatus ENSCVAG00000020671
fundulus_heteroclitus ENSFHEG00000008942
kryptolebias_marmoratus ENSKMAG00000021026
oryzias_latipes ENSORLG00000015319
oryzias_latipes_asm223469v1 ENSORLG00015003166
oryzias_latipes ENSORLG00020012937
oryzias_melastigma ENSOMEG00000019828
monopterus_albus ENSMALG00000010261
periophthalmus_magnuspinnatus ENSPMGG00000009857
gasterosteus_aculeatus ENSGACG00000000452
tetraodon_nigroviridis ENSTNIG00000008837
mastacembelus_armatus ENSMAMG00000012691
anabas_testudineus ENSATEG00000006428
seriola_dumerili ENSSDUG00000003952
seriola_lalandi_dorsalis ENSSLDG00000004304
mola_mola ENSMMOG00000010705
takifugu_rubripes ENSTRUG00000005374
labrus_bergylta ENSLBEG00000006035
gadus_morhua ENSGMOG00000003989
esox_lucius ENSELUG00000012987
astyanax_mexicanus ENSAMXG00000029363
pygocentrus_nattereri ENSPNAG00000019676
ictalurus_punctatus ENSIPUG00000015856
danio_rerio ENSDARG00000019195
scleropages_formosus ENSSFOG00015023270
paramormyrops_kingsleyae ENSPKIG00000004558
scleropages_formosus ENSSFOG00015023297
lepisosteus_oculatus ENSLOCG00000002943
latimeria_chalumnae ENSLACG00000013002
xenopus_tropicalis ENSXETG00000019845
saccharomyces_cerevisiae YML097C
