scleropages_formosus ENSSFOG00015017816
heterocephalus_glaber_male ENSHGLG00100007957
heterocephalus_glaber_female ENSHGLG00000006913
heterocephalus_glaber_male ENSHGLG00100007379
heterocephalus_glaber_female ENSHGLG00000009782
heterocephalus_glaber_male ENSHGLG00100012927
heterocephalus_glaber_female ENSHGLG00000009090
fukomys_damarensis ENSFDAG00000013918
octodon_degus ENSODEG00000012806
chinchilla_lanigera ENSCLAG00000012418
cavia_aperea ENSCAPG00000012235
cavia_porcellus ENSCPOG00000030521
oryctolagus_cuniculus ENSOCUG00000008733
ochotona_princeps ENSOPRG00000016710
pan_troglodytes ENSPTRG00000006301
pan_paniscus ENSPPAG00000032900
homo_sapiens ENSG00000179476
gorilla_gorilla ENSGGOG00000022396
pongo_abelii ENSPPYG00000005773
nomascus_leucogenys ENSNLEG00000004295
rhinopithecus_roxellana ENSRROG00000030846
rhinopithecus_bieti ENSRBIG00000028200
piliocolobus_tephrosceles ENSPTEG00000003214
colobus_angolensis_palliatus ENSCANG00000032118
theropithecus_gelada ENSTGEG00000006013
papio_anubis ENSPANG00000025022
cercocebus_atys ENSCATG00000032748
macaca_mulatta ENSMMUG00000017677
macaca_fascicularis ENSMFAG00000032623
mandrillus_leucophaeus ENSMLEG00000028415
chlorocebus_sabaeus ENSCSAG00000015356
cebus_capucinus ENSCCAG00000028778
saimiri_boliviensis_boliviensis ENSSBOG00000022243
callithrix_jacchus ENSCJAG00000016071
aotus_nancymaae ENSANAG00000031811
carlito_syrichta ENSTSYG00000012463
loxodonta_africana ENSLAFG00000022935
procavia_capensis ENSPCAG00000007342
prolemur_simus ENSPSMG00000005944
propithecus_coquereli ENSPCOG00000021880
microcebus_murinus ENSMICG00000000632
otolemur_garnettii ENSOGAG00000006919
spermophilus_dauricus ENSSDAG00000021049
ictidomys_tridecemlineatus ENSSTOG00000009376
urocitellus_parryii ENSUPAG00010006157
marmota_marmota_marmota ENSMMMG00000003444
tupaia_belangeri ENSTBEG00000000250
choloepus_hoffmanni ENSCHOG00000013669
ovis_aries ENSOARG00000009038
capra_hircus ENSCHIG00000008954
bos_mutus ENSBMUG00000019737
bos_taurus ENSBTAG00000016062
bison_bison_bison ENSBBBG00000007490
tursiops_truncatus ENSTTRG00000006614
sus_scrofa ENSSSCG00000030679
vicugna_pacos ENSVPAG00000005758
myotis_lucifugus ENSMLUG00000000177
equus_asinus_asinus ENSEASG00005007641
equus_caballus ENSECAG00000007020
sorex_araneus ENSSARG00000001787
ursus_americanus ENSUAMG00000025430
ursus_maritimus ENSUMAG00000008262
ailuropoda_melanoleuca ENSAMEG00000002215
neovison_vison ENSNVIG00000000068
canis_lupus_dingo ENSCAFG00020022206
canis_lupus_familiaris ENSCAFG00000013976
vulpes_vulpes ENSVVUG00000000605
panthera_pardus ENSPPRG00000007874
panthera_tigris_altaica ENSPTIG00000011534
felis_catus ENSFCAG00000001384
pteropus_vampyrus ENSPVAG00000016903
mustela_putorius_furo ENSMPUG00000004678
echinops_telfairi ENSETEG00000014370
dasypus_novemcinctus ENSDNOG00000048305
peromyscus_maniculatus_bairdii ENSPEMG00000023124
microtus_ochrogaster ENSMOCG00000005543
cricetulus_griseus_crigri-picr ENSCGRG00015015925
cricetulus_griseus_crigri ENSCGRG00000016208
cricetulus_griseus_chok1gshd ENSCGRG00001022771
mesocricetus_auratus ENSMAUG00000013479
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018631
mus_spicilegus ENSMSIG00000009676
mus_musculus ENSMUSG00000047227
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017786
mus_pahari MGP_PahariEiJ_G0029542
rattus_norvegicus ENSRNOG00000023230
meriones_unguiculatus ENSMUGG00000015896
nannospalax_galili ENSNGAG00000011002
jaculus_jaculus ENSJJAG00000014810
erinaceus_europaeus ENSEEUG00000015552
ornithorhynchus_anatinus ENSOANG00000014003
xenopus_tropicalis ENSXETG00000003065
latimeria_chalumnae ENSLACG00000004114
