pan_troglodytes ENSPTRG00000018622
oreochromis_niloticus ENSONIG00000000446
neolamprologus_brichardi ENSNBRG00000020002
amphilophus_citrinellus ENSACIG00000016997
gasterosteus_aculeatus ENSGACG00000010957
labrus_bergylta ENSLBEG00000002535
poecilia_mexicana ENSPMEG00000015763
poecilia_latipinna ENSPLAG00000006328
poecilia_formosa ENSPFOG00000010821
poecilia_reticulata ENSPREG00000011143
xiphophorus_maculatus ENSXMAG00000029496
xiphophorus_couchianus ENSXCOG00000005310
gambusia_affinis ENSGAFG00000003943
cyprinodon_variegatus ENSCVAG00000001430
fundulus_heteroclitus ENSFHEG00000006821
oryzias_latipes ENSORLG00015023088
oryzias_latipes ENSORLG00000021964
oryzias_latipes ENSORLG00020003970
oryzias_melastigma ENSOMEG00000000415
amphiprion_ocellaris ENSAOCG00000004700
amphiprion_percula ENSAPEG00000008558
acanthochromis_polyacanthus ENSAPOG00000001687
stegastes_partitus ENSSPAG00000014898
kryptolebias_marmoratus ENSKMAG00000012308
tetraodon_nigroviridis ENSTNIG00000016326
takifugu_rubripes ENSTRUG00000003919
mola_mola ENSMMOG00000015524
periophthalmus_magnuspinnatus ENSPMGG00000018070
gadus_morhua ENSGMOG00000019481
esox_lucius ENSELUG00000006291
lepisosteus_oculatus ENSLOCG00000016232
petromyzon_marinus ENSPMAG00000000379
