pygocentrus_nattereri ENSPNAG00000024086
notamacropus_eugenii ENSMEUG00000010018
sarcophilus_harrisii ENSSHAG00000001609
monodelphis_domestica ENSMODG00000009301
ornithorhynchus_anatinus ENSOANG00000021397
erinaceus_europaeus ENSEEUG00000001415
capra_hircus ENSCHIG00000012635
pan_troglodytes ENSPTRG00000047021
pan_paniscus ENSPPAG00000031897
homo_sapiens ENSG00000197043
gorilla_gorilla ENSGGOG00000005109
pongo_abelii ENSPPYG00000015960
nomascus_leucogenys ENSNLEG00000010757
piliocolobus_tephrosceles ENSPTEG00000018105
colobus_angolensis_palliatus ENSCANG00000042177
rhinopithecus_bieti ENSRBIG00000041548
rhinopithecus_roxellana ENSRROG00000028818
macaca_mulatta ENSMMUG00000021053
theropithecus_gelada ENSTGEG00000005477
cercocebus_atys ENSCATG00000042117
papio_anubis ENSPANG00000013721
mandrillus_leucophaeus ENSMLEG00000035615
macaca_fascicularis ENSMFAG00000037015
macaca_nemestrina ENSMNEG00000035257
chlorocebus_sabaeus ENSCSAG00000011217
cebus_capucinus ENSCCAG00000037580
saimiri_boliviensis_boliviensis ENSSBOG00000026080
callithrix_jacchus ENSCJAG00000020887
aotus_nancymaae ENSANAG00000033032
carlito_syrichta ENSTSYG00000003199
propithecus_coquereli ENSPCOG00000023563
microcebus_murinus ENSMICG00000000675
prolemur_simus ENSPSMG00000023176
otolemur_garnettii ENSOGAG00000011321
otolemur_garnettii ENSOGAG00000034884
spermophilus_dauricus ENSSDAG00000018504
urocitellus_parryii ENSUPAG00010017237
ictidomys_tridecemlineatus ENSSTOG00000007306
marmota_marmota_marmota ENSMMMG00000014262
cavia_porcellus ENSCPOG00000005272
cavia_aperea ENSCAPG00000010590
chinchilla_lanigera ENSCLAG00000011840
octodon_degus ENSODEG00000006852
heterocephalus_glaber_female ENSHGLG00000019363
heterocephalus_glaber_male ENSHGLG00100010473
fukomys_damarensis ENSFDAG00000010416
castor_canadensis ENSCCNG00000000172
dipodomys_ordii ENSDORG00000016572
oryctolagus_cuniculus ENSOCUG00000005379
ochotona_princeps ENSOPRG00000006132
tupaia_belangeri ENSTBEG00000015287
ursus_americanus ENSUAMG00000023447
ursus_maritimus ENSUMAG00000003545
ailuropoda_melanoleuca ENSAMEG00000008161
neovison_vison ENSNVIG00000020630
mustela_putorius_furo ENSMPUG00000013696
canis_lupus_dingo ENSCAFG00020023702
canis_lupus_familiaris ENSCAFG00000017943
vulpes_vulpes ENSVVUG00000007007
panthera_tigris_altaica ENSPTIG00000010886
panthera_pardus ENSPPRG00000017597
felis_catus ENSFCAG00000012878
bos_mutus ENSBMUG00000018897
bos_taurus ENSBTAG00000014809
bison_bison_bison ENSBBBG00000022863
ovis_aries ENSOARG00000008188
capra_hircus ENSCHIG00000016366
tursiops_truncatus ENSTTRG00000000497
sus_scrofa ENSSSCG00000017089
equus_asinus_asinus ENSEASG00005001496
equus_caballus ENSECAG00000022500
pteropus_vampyrus ENSPVAG00000008065
myotis_lucifugus ENSMLUG00000013100
loxodonta_africana ENSLAFG00000018391
procavia_capensis ENSPCAG00000006999
echinops_telfairi ENSETEG00000019892
dasypus_novemcinctus ENSDNOG00000008697
mus_spicilegus ENSMSIG00000008219
mus_musculus ENSMUSG00000018340
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017207
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016365
mus_pahari MGP_PahariEiJ_G0017500
rattus_norvegicus ENSRNOG00000010668
meriones_unguiculatus ENSMUGG00000000064
cricetulus_griseus_chok1gshd ENSCGRG00001009081
cricetulus_griseus_crigri-picr ENSCGRG00015020494
cricetulus_griseus_crigri ENSCGRG00000013459
mesocricetus_auratus ENSMAUG00000008199
peromyscus_maniculatus_bairdii ENSPEMG00000001728
microtus_ochrogaster ENSMOCG00000022776
nannospalax_galili ENSNGAG00000001390
jaculus_jaculus ENSJJAG00000019090
ornithorhynchus_anatinus ENSOANG00000006565
xenopus_tropicalis ENSXETG00000015832
latimeria_chalumnae ENSLACG00000017217
