pygocentrus_nattereri ENSPNAG00000002350
mus_spicilegus ENSMSIG00000006060
mus_spicilegus ENSMSIG00000005933
rattus_norvegicus ENSRNOG00000049099
mus_spicilegus ENSMSIG00000010095
rattus_norvegicus ENSRNOG00000030441
mus_spicilegus ENSMSIG00000020335
rattus_norvegicus ENSRNOG00000030106
microtus_ochrogaster ENSMOCG00000002429
microtus_ochrogaster ENSMOCG00000019870
microtus_ochrogaster ENSMOCG00000012985
peromyscus_maniculatus_bairdii ENSPEMG00000013126
mesocricetus_auratus ENSMAUG00000010407
rattus_norvegicus ENSRNOG00000052141
microtus_ochrogaster ENSMOCG00000013633
nannospalax_galili ENSNGAG00000021418
dipodomys_ordii ENSDORG00000023739
capra_hircus ENSCHIG00000024418
sus_scrofa ENSSSCG00000001528
erinaceus_europaeus ENSEEUG00000003376
vicugna_pacos ENSVPAG00000011403
myotis_lucifugus ENSMLUG00000027059
meriones_unguiculatus ENSMUGG00000013366
macaca_nemestrina ENSMNEG00000043352
pteropus_vampyrus ENSPVAG00000001614
choloepus_hoffmanni ENSCHOG00000008555
rattus_norvegicus ENSRNOG00000012174
notamacropus_eugenii ENSMEUG00000001143
ornithorhynchus_anatinus ENSOANG00000012677
anolis_carolinensis ENSACAG00000015886
gopherus_agassizii ENSGAGG00000003102
octodon_degus ENSODEG00000019271
octodon_degus ENSODEG00000018554
octodon_degus ENSODEG00000017159
octodon_degus ENSODEG00000019365
octodon_degus ENSODEG00000010086
chinchilla_lanigera ENSCLAG00000009803
heterocephalus_glaber_female ENSHGLG00000019210
heterocephalus_glaber_male ENSHGLG00100017299
fukomys_damarensis ENSFDAG00000003603
cavia_porcellus ENSCPOG00000008613
theropithecus_gelada ENSTGEG00000018174
macaca_nemestrina ENSMNEG00000041967
mandrillus_leucophaeus ENSMLEG00000022833
papio_anubis ENSPANG00000033660
nomascus_leucogenys ENSNLEG00000033766
callithrix_jacchus ENSCJAG00000040387
cebus_capucinus ENSCCAG00000026845
propithecus_coquereli ENSPCOG00000015821
choloepus_hoffmanni ENSCHOG00000002870
phascolarctos_cinereus ENSPCIG00000027020
phascolarctos_cinereus ENSPCIG00000019386
macaca_fascicularis ENSMFAG00000046039
macaca_nemestrina ENSMNEG00000035078
pan_troglodytes ENSPTRG00000051165
piliocolobus_tephrosceles ENSPTEG00000036477
aotus_nancymaae ENSANAG00000011004
dasypus_novemcinctus ENSDNOG00000030976
phascolarctos_cinereus ENSPCIG00000024974
pan_paniscus ENSPPAG00000028180
callithrix_jacchus ENSCJAG00000042251
microcebus_murinus ENSMICG00000035804
macaca_fascicularis ENSMFAG00000042694
rhinopithecus_bieti ENSRBIG00000029223
pan_troglodytes ENSPTRG00000042801
cebus_capucinus ENSCCAG00000032655
gorilla_gorilla ENSGGOG00000024583
gorilla_gorilla ENSGGOG00000005819
nomascus_leucogenys ENSNLEG00000035912
saimiri_boliviensis_boliviensis ENSSBOG00000031194
saimiri_boliviensis_boliviensis ENSSBOG00000021832
cebus_capucinus ENSCCAG00000036988
callithrix_jacchus ENSCJAG00000015250
carlito_syrichta ENSTSYG00000031140
octodon_degus ENSODEG00000008444
equus_asinus_asinus ENSEASG00005003251
equus_caballus ENSECAG00000031422
vulpes_vulpes ENSVVUG00000000903
rattus_norvegicus ENSRNOG00000000490
meriones_unguiculatus ENSMUGG00000018857
canis_lupus_dingo ENSCAFG00020026142
coturnix_japonica ENSCJPG00005017946
anser_brachyrhynchus ENSABRG00000011511
melopsittacus_undulatus ENSMUNG00000013075
manacus_vitellinus ENSMVIG00005018728
apteryx_owenii ENSAOWG00000004988
phascolarctos_cinereus ENSPCIG00000022789
pan_paniscus ENSPPAG00000041795
pan_troglodytes ENSPTRG00000018063
gorilla_gorilla ENSGGOG00000042474
nomascus_leucogenys ENSNLEG00000008336
aotus_nancymaae ENSANAG00000023528
prolemur_simus ENSPSMG00000008574
pongo_abelii ENSPPYG00000016516
tupaia_belangeri ENSTBEG00000001492
ochotona_princeps ENSOPRG00000002693
bison_bison_bison ENSBBBG00000003090
bos_mutus ENSBMUG00000019810
procavia_capensis ENSPCAG00000012795
carlito_syrichta ENSTSYG00000032368
oryctolagus_cuniculus ENSOCUG00000025431
equus_asinus_asinus ENSEASG00005020975
neovison_vison ENSNVIG00000012259
theropithecus_gelada ENSTGEG00000029494
piliocolobus_tephrosceles ENSPTEG00000029795
homo_sapiens ENSG00000270800
mus_musculus ENSMUSG00000117338
urocitellus_parryii ENSUPAG00010014271
marmota_marmota_marmota ENSMMMG00000024315
apteryx_rowi ENSARWG00000000619
apteryx_haastii ENSAHAG00000018003
dromaius_novaehollandiae ENSDNVG00000014248
nothoprocta_perdicaria ENSNPEG00000004348
serinus_canaria ENSSCAG00000015987
junco_hyemalis ENSJHYG00000016714
numida_meleagris ENSNMEG00000003991
lepidothrix_coronata ENSLCOG00000015691
lonchura_striata_domestica ENSLSDG00000007223
anas_platyrhynchos_platyrhynchos ENSAPLG00000008728
calidris_pygmaea ENSCPGG00000018052
calidris_pugnax ENSCPUG00000017629
capra_hircus ENSCHIG00000008222
myotis_lucifugus ENSMLUG00000007495
colobus_angolensis_palliatus ENSCANG00000037539
colobus_angolensis_palliatus ENSCANG00000012451
rhinopithecus_roxellana ENSRROG00000021135
piliocolobus_tephrosceles ENSPTEG00000027716
gorilla_gorilla ENSGGOG00000026173
nomascus_leucogenys ENSNLEG00000029006
piliocolobus_tephrosceles ENSPTEG00000028815
pan_paniscus ENSPPAG00000023621
homo_sapiens ENSG00000124614
rhinopithecus_roxellana ENSRROG00000005077
piliocolobus_tephrosceles ENSPTEG00000037214
chlorocebus_sabaeus ENSCSAG00000018731
microcebus_murinus ENSMICG00000031123
otolemur_garnettii ENSOGAG00000001365
dipodomys_ordii ENSDORG00000012060
mustela_putorius_furo ENSMPUG00000003117
canis_lupus_dingo ENSCAFG00020006238
capra_hircus ENSCHIG00000026089
equus_caballus ENSECAG00000006430
colobus_angolensis_palliatus ENSCANG00000007445
rhinopithecus_bieti ENSRBIG00000023115
macaca_fascicularis ENSMFAG00000028126
macaca_mulatta ENSMMUG00000043836
cercocebus_atys ENSCATG00000030649
macaca_fascicularis ENSMFAG00000037550
macaca_mulatta ENSMMUG00000041003
macaca_nemestrina ENSMNEG00000031421
papio_anubis ENSPANG00000021347
colobus_angolensis_palliatus ENSCANG00000028086
microcebus_murinus ENSMICG00000037750
castor_canadensis ENSCCNG00000026015
ursus_maritimus ENSUMAG00000010901
vulpes_vulpes ENSVVUG00000026117
ovis_aries ENSOARG00000010592
meleagris_gallopavo ENSMGAG00000002756
gallus_gallus ENSGALG00000002813
parus_major ENSPMJG00000012519
cyanistes_caeruleus ENSCCEG00000012486
taeniopygia_guttata ENSTGUG00000001782
ficedula_albicollis ENSFALG00000003777
loxodonta_africana ENSLAFG00000008539
chrysemys_picta_bellii ENSCPBG00000027135
chrysemys_picta_bellii ENSCPBG00000017967
sphenodon_punctatus ENSSPUG00000002562
chelonoidis_abingdonii ENSCABG00000006269
crocodylus_porosus ENSCPRG00005014145
ornithorhynchus_anatinus ENSOANG00000014778
pelodiscus_sinensis ENSPSIG00000004818
rattus_norvegicus ENSRNOG00000030321
ursus_maritimus ENSUMAG00000014724
canis_lupus_familiaris ENSCAFG00000024875
xenopus_tropicalis ENSXETG00000015129
latimeria_chalumnae ENSLACG00000017219
stegastes_partitus ENSSPAG00000001013
paramormyrops_kingsleyae ENSPKIG00000001472
scleropages_formosus ENSSFOG00015022484
paramormyrops_kingsleyae ENSPKIG00000003321
petromyzon_marinus ENSPMAG00000009236
eptatretus_burgeri ENSEBUG00000016038
