pan_paniscus ENSPPAG00000037427
xenopus_tropicalis ENSXETG00000026178
scleropages_formosus ENSSFOG00015022360
paramormyrops_kingsleyae ENSPKIG00000008259
maylandia_zebra ENSMZEG00005018049
maylandia_zebra ENSMZEG00005012435
astatotilapia_calliptera ENSACLG00000017026
haplochromis_burtoni ENSHBUG00000008541
oreochromis_niloticus ENSONIG00000007512
neolamprologus_brichardi ENSNBRG00000019266
amphilophus_citrinellus ENSACIG00000015480
hippocampus_comes ENSHCOG00000006124
tetraodon_nigroviridis ENSTNIG00000017091
takifugu_rubripes ENSTRUG00000009455
cynoglossus_semilaevis ENSCSEG00000010559
seriola_dumerili ENSSDUG00000020551
seriola_lalandi_dorsalis ENSSLDG00000000212
scophthalmus_maximus ENSSMAG00000015165
amphiprion_ocellaris ENSAOCG00000019611
amphiprion_percula ENSAPEG00000006280
acanthochromis_polyacanthus ENSAPOG00000009212
stegastes_partitus ENSSPAG00000022817
mastacembelus_armatus ENSMAMG00000011092
monopterus_albus ENSMALG00000006360
anabas_testudineus ENSATEG00000009533
fundulus_heteroclitus ENSFHEG00000020772
cyprinodon_variegatus ENSCVAG00000005307
poecilia_formosa ENSPFOG00000004937
poecilia_latipinna ENSPLAG00000019779
poecilia_mexicana ENSPMEG00000018954
poecilia_reticulata ENSPREG00000010846
xiphophorus_couchianus ENSXCOG00000006515
xiphophorus_maculatus ENSXMAG00000007521
gambusia_affinis ENSGAFG00000002576
oryzias_latipes_asm223469v1 ENSORLG00015000955
oryzias_latipes ENSORLG00020005439
oryzias_melastigma ENSOMEG00000001836
labrus_bergylta ENSLBEG00000009547
mola_mola ENSMMOG00000008142
gasterosteus_aculeatus ENSGACG00000003951
gadus_morhua ENSGMOG00000001725
periophthalmus_magnuspinnatus ENSPMGG00000018629
esox_lucius ENSELUG00000018474
pygocentrus_nattereri ENSPNAG00000012736
astyanax_mexicanus ENSAMXG00000029400
ictalurus_punctatus ENSIPUG00000019312
danio_rerio ENSDARG00000109902
