ciona_savignyi ENSCSAVG00000000945
calidris_pygmaea ENSCPGG00000001313
calidris_pugnax ENSCPUG00000002460
pan_paniscus ENSPPAG00000036540
pan_troglodytes ENSPTRG00000009620
homo_sapiens ENSG00000161513
gorilla_gorilla ENSGGOG00000003306
nomascus_leucogenys ENSNLEG00000010483
rhinopithecus_roxellana ENSRROG00000041952
rhinopithecus_bieti ENSRBIG00000011648
piliocolobus_tephrosceles ENSPTEG00000039832
colobus_angolensis_palliatus ENSCANG00000034135
macaca_fascicularis ENSMFAG00000045117
macaca_mulatta ENSMMUG00000015648
theropithecus_gelada ENSTGEG00000027571
cercocebus_atys ENSCATG00000045260
macaca_nemestrina ENSMNEG00000038325
mandrillus_leucophaeus ENSMLEG00000042243
papio_anubis ENSPANG00000020236
chlorocebus_sabaeus ENSCSAG00000004628
cebus_capucinus ENSCCAG00000031085
saimiri_boliviensis_boliviensis ENSSBOG00000027964
aotus_nancymaae ENSANAG00000029258
callithrix_jacchus ENSCJAG00000014726
carlito_syrichta ENSTSYG00000026975
propithecus_coquereli ENSPCOG00000022687
microcebus_murinus ENSMICG00000010591
prolemur_simus ENSPSMG00000000629
tupaia_belangeri ENSTBEG00000005838
cricetulus_griseus_crigri-picr ENSCGRG00015010037
cricetulus_griseus_crigri ENSCGRG00000006784
cricetulus_griseus_chok1gshd ENSCGRG00001000667
mesocricetus_auratus ENSMAUG00000019201
microtus_ochrogaster ENSMOCG00000010764
nannospalax_galili ENSNGAG00000019040
jaculus_jaculus ENSJJAG00000022983
heterocephalus_glaber_female ENSHGLG00000004873
heterocephalus_glaber_male ENSHGLG00100003454
fukomys_damarensis ENSFDAG00000006347
chinchilla_lanigera ENSCLAG00000004273
cavia_porcellus ENSCPOG00000025246
cavia_aperea ENSCAPG00000002675
ictidomys_tridecemlineatus ENSSTOG00000009639
urocitellus_parryii ENSUPAG00010023970
marmota_marmota_marmota ENSMMMG00000011264
bos_mutus ENSBMUG00000008198
bos_taurus ENSBTAG00000006525
bison_bison_bison ENSBBBG00000005953
capra_hircus ENSCHIG00000016362
ovis_aries ENSOARG00000011954
tursiops_truncatus ENSTTRG00000002610
sus_scrofa ENSSSCG00000017227
ursus_americanus ENSUAMG00000010433
ursus_maritimus ENSUMAG00000008181
ailuropoda_melanoleuca ENSAMEG00000008997
mustela_putorius_furo ENSMPUG00000014131
neovison_vison ENSNVIG00000010113
canis_lupus_familiaris ENSCAFG00000004638
canis_lupus_dingo ENSCAFG00020021859
vulpes_vulpes ENSVVUG00000010222
panthera_pardus ENSPPRG00000005872
panthera_tigris_altaica ENSPTIG00000013987
felis_catus ENSFCAG00000007529
equus_caballus ENSECAG00000009329
equus_asinus_asinus ENSEASG00005019174
pteropus_vampyrus ENSPVAG00000003782
dipodomys_ordii ENSDORG00000005320
dasypus_novemcinctus ENSDNOG00000046034
ochotona_princeps ENSOPRG00000001526
oryctolagus_cuniculus ENSOCUG00000026161
echinops_telfairi ENSETEG00000014347
phascolarctos_cinereus ENSPCIG00000004605
notamacropus_eugenii ENSMEUG00000003198
sarcophilus_harrisii ENSSHAG00000018811
monodelphis_domestica ENSMODG00000006942
ornithorhynchus_anatinus ENSOANG00000012587
latimeria_chalumnae ENSLACG00000011238
takifugu_rubripes ENSTRUG00000008164
tetraodon_nigroviridis ENSTNIG00000019436
mola_mola ENSMMOG00000004843
labrus_bergylta ENSLBEG00000024202
gasterosteus_aculeatus ENSGACG00000005231
anabas_testudineus ENSATEG00000004098
hippocampus_comes ENSHCOG00000019912
scophthalmus_maximus ENSSMAG00000004125
astatotilapia_calliptera ENSACLG00000021672
haplochromis_burtoni ENSHBUG00000005163
pundamilia_nyererei ENSPNYG00000006417
maylandia_zebra ENSMZEG00005006124
neolamprologus_brichardi ENSNBRG00000014334
oreochromis_niloticus ENSONIG00000019621
amphilophus_citrinellus ENSACIG00000019937
amphiprion_percula ENSAPEG00000019992
amphiprion_ocellaris ENSAOCG00000011134
acanthochromis_polyacanthus ENSAPOG00000014451
stegastes_partitus ENSSPAG00000013249
seriola_dumerili ENSSDUG00000009034
seriola_lalandi_dorsalis ENSSLDG00000019288
cynoglossus_semilaevis ENSCSEG00000020526
poecilia_formosa ENSPFOG00000018312
poecilia_latipinna ENSPLAG00000023723
poecilia_mexicana ENSPMEG00000005189
poecilia_reticulata ENSPREG00000019265
xiphophorus_couchianus ENSXCOG00000002623
xiphophorus_maculatus ENSXMAG00000012696
gambusia_affinis ENSGAFG00000001458
cyprinodon_variegatus ENSCVAG00000010738
fundulus_heteroclitus ENSFHEG00000017447
kryptolebias_marmoratus ENSKMAG00000002053
oryzias_latipes ENSORLG00000020368
oryzias_latipes_asm223469v1 ENSORLG00015007049
oryzias_latipes ENSORLG00020008552
oryzias_melastigma ENSOMEG00000010015
gadus_morhua ENSGMOG00000014489
pygocentrus_nattereri ENSPNAG00000013514
ictalurus_punctatus ENSIPUG00000005522
danio_rerio ENSDARG00000089369
lepisosteus_oculatus ENSLOCG00000011730
drosophila_melanogaster FBgn0015582
caenorhabditis_elegans_strain_n2 WBGene00013376
saccharomyces_cerevisiae YDR376W
