caenorhabditis_elegans_strain_n2 WBGene00001188
piliocolobus_tephrosceles ENSPTEG00000025604
colobus_angolensis_palliatus ENSCANG00000041272
cercocebus_atys ENSCATG00000042098
papio_anubis ENSPANG00000025364
theropithecus_gelada ENSTGEG00000018473
mandrillus_leucophaeus ENSMLEG00000040367
macaca_nemestrina ENSMNEG00000037874
macaca_mulatta ENSMMUG00000002439
macaca_fascicularis ENSMFAG00000031359
chlorocebus_sabaeus ENSCSAG00000010637
saimiri_boliviensis_boliviensis ENSSBOG00000028903
cebus_capucinus ENSCCAG00000035470
callithrix_jacchus ENSCJAG00000039822
aotus_nancymaae ENSANAG00000032514
carlito_syrichta ENSTSYG00000010211
microcebus_murinus ENSMICG00000013963
prolemur_simus ENSPSMG00000014604
propithecus_coquereli ENSPCOG00000015467
otolemur_garnettii ENSOGAG00000004218
chinchilla_lanigera ENSCLAG00000006294
octodon_degus ENSODEG00000010930
cavia_porcellus ENSCPOG00000005635
cavia_aperea ENSCAPG00000014190
heterocephalus_glaber_male ENSHGLG00100016096
heterocephalus_glaber_female ENSHGLG00000013147
fukomys_damarensis ENSFDAG00000011300
urocitellus_parryii ENSUPAG00010015755
spermophilus_dauricus ENSSDAG00000009057
ictidomys_tridecemlineatus ENSSTOG00000006593
marmota_marmota_marmota ENSMMMG00000014850
castor_canadensis ENSCCNG00000016977
dipodomys_ordii ENSDORG00000014501
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029131
mus_spicilegus ENSMSIG00000019307
mus_musculus ENSMUSG00000029671
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028131
mus_pahari MGP_PahariEiJ_G0021887
rattus_norvegicus ENSRNOG00000005781
meriones_unguiculatus ENSMUGG00000014560
peromyscus_maniculatus_bairdii ENSPEMG00000024607
microtus_ochrogaster ENSMOCG00000021643
cricetulus_griseus_chok1gshd ENSCGRG00001022981
cricetulus_griseus_crigri-picr ENSCGRG00015026805
cricetulus_griseus_crigri ENSCGRG00000006335
mesocricetus_auratus ENSMAUG00000015173
nannospalax_galili ENSNGAG00000016047
jaculus_jaculus ENSJJAG00000016207
tupaia_belangeri ENSTBEG00000006827
dasypus_novemcinctus ENSDNOG00000001505
tursiops_truncatus ENSTTRG00000016228
vicugna_pacos ENSVPAG00000002981
bos_mutus ENSBMUG00000024438
bos_taurus ENSBTAG00000002940
bison_bison_bison ENSBBBG00000018861
capra_hircus ENSCHIG00000016384
ovis_aries ENSOARG00000018324
sus_scrofa ENSSSCG00000016617
ursus_americanus ENSUAMG00000017360
ursus_maritimus ENSUMAG00000003225
ailuropoda_melanoleuca ENSAMEG00000006022
mustela_putorius_furo ENSMPUG00000006909
neovison_vison ENSNVIG00000001731
panthera_pardus ENSPPRG00000008351
panthera_tigris_altaica ENSPTIG00000013116
felis_catus ENSFCAG00000029148
equus_caballus ENSECAG00000006880
equus_asinus_asinus ENSEASG00005008977
pteropus_vampyrus ENSPVAG00000013932
choloepus_hoffmanni ENSCHOG00000003219
phascolarctos_cinereus ENSPCIG00000011079
notamacropus_eugenii ENSMEUG00000005799
sarcophilus_harrisii ENSSHAG00000015038
monodelphis_domestica ENSMODG00000015480
ornithorhynchus_anatinus ENSOANG00000005655
xenopus_tropicalis ENSXETG00000022727
latimeria_chalumnae ENSLACG00000007403
astyanax_mexicanus ENSAMXG00000035745
pygocentrus_nattereri ENSPNAG00000029886
ictalurus_punctatus ENSIPUG00000018744
danio_rerio ENSDARG00000094973
esox_lucius ENSELUG00000009640
scleropages_formosus ENSSFOG00015021952
paramormyrops_kingsleyae ENSPKIG00000016084
oryzias_latipes ENSORLG00000018300
oryzias_latipes_asm223469v1 ENSORLG00015002016
oryzias_latipes ENSORLG00020003257
oryzias_melastigma ENSOMEG00000020374
periophthalmus_magnuspinnatus ENSPMGG00000016771
tetraodon_nigroviridis ENSTNIG00000003453
takifugu_rubripes ENSTRUG00000011840
gasterosteus_aculeatus ENSGACG00000000657
scophthalmus_maximus ENSSMAG00000011086
cynoglossus_semilaevis ENSCSEG00000003672
mola_mola ENSMMOG00000005925
monopterus_albus ENSMALG00000005926
mastacembelus_armatus ENSMAMG00000020921
anabas_testudineus ENSATEG00000001969
amphiprion_ocellaris ENSAOCG00000004570
amphiprion_percula ENSAPEG00000024504
acanthochromis_polyacanthus ENSAPOG00000005449
stegastes_partitus ENSSPAG00000018135
fundulus_heteroclitus ENSFHEG00000011958
cyprinodon_variegatus ENSCVAG00000008726
xiphophorus_maculatus ENSXMAG00000009523
xiphophorus_couchianus ENSXCOG00000011863
gambusia_affinis ENSGAFG00000016044
poecilia_mexicana ENSPMEG00000008076
poecilia_latipinna ENSPLAG00000004050
poecilia_formosa ENSPFOG00000000258
poecilia_reticulata ENSPREG00000019014
kryptolebias_marmoratus ENSKMAG00000018794
maylandia_zebra ENSMZEG00005018190
maylandia_zebra ENSMZEG00005018238
haplochromis_burtoni ENSHBUG00000003395
astatotilapia_calliptera ENSACLG00000006773
pundamilia_nyererei ENSPNYG00000000777
neolamprologus_brichardi ENSNBRG00000018048
oreochromis_niloticus ENSONIG00000007558
amphilophus_citrinellus ENSACIG00000004104
labrus_bergylta ENSLBEG00000014266
labrus_bergylta ENSLBEG00000014087
seriola_lalandi_dorsalis ENSSLDG00000021708
seriola_dumerili ENSSDUG00000011687
hippocampus_comes ENSHCOG00000006879
gadus_morhua ENSGMOG00000017077
lepisosteus_oculatus ENSLOCG00000015799
petromyzon_marinus ENSPMAG00000008719
eptatretus_burgeri ENSEBUG00000007276
