apteryx_haastii ENSAHAG00000003781
labrus_bergylta ENSLBEG00000001557
mola_mola ENSMMOG00000000956
periophthalmus_magnuspinnatus ENSPMGG00000011530
gadus_morhua ENSGMOG00000016069
esox_lucius ENSELUG00000008123
pygocentrus_nattereri ENSPNAG00000016542
ictalurus_punctatus ENSIPUG00000024003
danio_rerio ENSDARG00000089467
paramormyrops_kingsleyae ENSPKIG00000002047
scleropages_formosus ENSSFOG00015017020
lepisosteus_oculatus ENSLOCG00000011006
petromyzon_marinus ENSPMAG00000004560
