ciona_intestinalis ENSCING00000017152
marmota_marmota_marmota ENSMMMG00000021694
spermophilus_dauricus ENSSDAG00000020922
urocitellus_parryii ENSUPAG00010003932
aotus_nancymaae ENSANAG00000035009
saimiri_boliviensis_boliviensis ENSSBOG00000029490
canis_lupus_dingo ENSCAFG00020021431
ursus_americanus ENSUAMG00000024508
equus_caballus ENSECAG00000014564
mus_spicilegus ENSMSIG00000011781
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024987
rattus_norvegicus ENSRNOG00000038176
nannospalax_galili ENSNGAG00000017576
cricetulus_griseus_chok1gshd ENSCGRG00001021178
heterocephalus_glaber_male ENSHGLG00100005718
heterocephalus_glaber_female ENSHGLG00000000363
chinchilla_lanigera ENSCLAG00000013090
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025922
microtus_ochrogaster ENSMOCG00000001316
microcebus_murinus ENSMICG00000042483
felis_catus ENSFCAG00000037650
octodon_degus ENSODEG00000000052
dasypus_novemcinctus ENSDNOG00000033957
jaculus_jaculus ENSJJAG00000011083
jaculus_jaculus ENSJJAG00000013268
jaculus_jaculus ENSJJAG00000011258
jaculus_jaculus ENSJJAG00000010796
oryctolagus_cuniculus ENSOCUG00000004795
aotus_nancymaae ENSANAG00000020340
saimiri_boliviensis_boliviensis ENSSBOG00000028879
carlito_syrichta ENSTSYG00000031515
monodelphis_domestica ENSMODG00000023322
monodelphis_domestica ENSMODG00000025364
propithecus_coquereli ENSPCOG00000022224
phascolarctos_cinereus ENSPCIG00000030753
calidris_pugnax ENSCPUG00000013180
calidris_pygmaea ENSCPGG00000019119
pogona_vitticeps ENSPVIG00000016341
octodon_degus ENSODEG00000020452
fukomys_damarensis ENSFDAG00000018593
castor_canadensis ENSCCNG00000029951
jaculus_jaculus ENSJJAG00000010385
pan_paniscus ENSPPAG00000038962
pan_troglodytes ENSPTRG00000047496
gorilla_gorilla ENSGGOG00000041052
colobus_angolensis_palliatus ENSCANG00000038959
rhinopithecus_bieti ENSRBIG00000017577
mandrillus_leucophaeus ENSMLEG00000033173
carlito_syrichta ENSTSYG00000029085
castor_canadensis ENSCCNG00000015238
pan_paniscus ENSPPAG00000033843
pan_troglodytes ENSPTRG00000046118
nomascus_leucogenys ENSNLEG00000030526
otolemur_garnettii ENSOGAG00000007023
jaculus_jaculus ENSJJAG00000000695
vicugna_pacos ENSVPAG00000000443
cavia_aperea ENSCAPG00000006831
castor_canadensis ENSCCNG00000030369
ochotona_princeps ENSOPRG00000000094
ovis_aries ENSOARG00000009897
pteropus_vampyrus ENSPVAG00000001383
erinaceus_europaeus ENSEEUG00000008471
tursiops_truncatus ENSTTRG00000015482
macaca_mulatta ENSMMUG00000014990
macaca_fascicularis ENSMFAG00000004000
macaca_nemestrina ENSMNEG00000041507
cercocebus_atys ENSCATG00000044815
theropithecus_gelada ENSTGEG00000025181
papio_anubis ENSPANG00000024743
rhinopithecus_roxellana ENSRROG00000030703
rhinopithecus_bieti ENSRBIG00000034909
piliocolobus_tephrosceles ENSPTEG00000025384
colobus_angolensis_palliatus ENSCANG00000035935
homo_sapiens ENSG00000120686
gorilla_gorilla ENSGGOG00000026214
pan_paniscus ENSPPAG00000031558
pan_troglodytes ENSPTRG00000043532
nomascus_leucogenys ENSNLEG00000002556
cebus_capucinus ENSCCAG00000025523
callithrix_jacchus ENSCJAG00000017903
aotus_nancymaae ENSANAG00000026254
cebus_capucinus ENSCCAG00000028103
prolemur_simus ENSPSMG00000021274
meleagris_gallopavo ENSMGAG00000015052
apteryx_owenii ENSAOWG00000001428
loxodonta_africana ENSLAFG00000025959
equus_asinus_asinus ENSEASG00005008260
notamacropus_eugenii ENSMEUG00000001660
ornithorhynchus_anatinus ENSOANG00000015507
sphenodon_punctatus ENSSPUG00000004141
parus_major ENSPMJG00000014997
taeniopygia_guttata ENSTGUG00000017024
gopherus_agassizii ENSGAGG00000000081
chelonoidis_abingdonii ENSCABG00000009627
junco_hyemalis ENSJHYG00000015679
zonotrichia_albicollis ENSZALG00000003848
notechis_scutatus ENSNSUG00000020307
bos_taurus ENSBTAG00000052747
bos_mutus ENSBMUG00000014558
bison_bison_bison ENSBBBG00000010062
capra_hircus ENSCHIG00000015431
equus_asinus_asinus ENSEASG00005019790
neovison_vison ENSNVIG00000001828
mandrillus_leucophaeus ENSMLEG00000041579
marmota_marmota_marmota ENSMMMG00000023714
manacus_vitellinus ENSMVIG00005009016
anser_brachyrhynchus ENSABRG00000005890
nothoprocta_perdicaria ENSNPEG00000007655
maylandia_zebra ENSMZEG00005024380
saimiri_boliviensis_boliviensis ENSSBOG00000024047
latimeria_chalumnae ENSLACG00000022251
gambusia_affinis ENSGAFG00000019475
vulpes_vulpes ENSVVUG00000026710
oryzias_melastigma ENSOMEG00000013570
saimiri_boliviensis_boliviensis ENSSBOG00000033160
microcebus_murinus ENSMICG00000049516
jaculus_jaculus ENSJJAG00000004568
monodelphis_domestica ENSMODG00000028986
cyanistes_caeruleus ENSCCEG00000010883
lonchura_striata_domestica ENSLSDG00000017153
poecilia_latipinna ENSPLAG00000019893
amphilophus_citrinellus ENSACIG00000008583
periophthalmus_magnuspinnatus ENSPMGG00000024098
chrysemys_picta_bellii ENSCPBG00000002947
pelodiscus_sinensis ENSPSIG00000006235
xenopus_tropicalis ENSXETG00000027207
lepisosteus_oculatus ENSLOCG00000008568
drosophila_melanogaster FBgn0085220
caenorhabditis_elegans_strain_n2 WBGene00044324
