caenorhabditis_elegans_strain_n2 WBGene00009131
sarcophilus_harrisii ENSSHAG00000016905
monodelphis_domestica ENSMODG00000002951
ornithorhynchus_anatinus ENSOANG00000000887
apteryx_haastii ENSAHAG00000000354
apteryx_owenii ENSAOWG00000005275
apteryx_rowi ENSARWG00000006700
dromaius_novaehollandiae ENSDNVG00000017912
nothoprocta_perdicaria ENSNPEG00000006008
anser_brachyrhynchus ENSABRG00000003977
anas_platyrhynchos_platyrhynchos ENSAPLG00000014388
coturnix_japonica ENSCJPG00005006213
gallus_gallus ENSGALG00000029118
numida_meleagris ENSNMEG00000005032
parus_major ENSPMJG00000001524
cyanistes_caeruleus ENSCCEG00000002395
ficedula_albicollis ENSFALG00000012930
lonchura_striata_domestica ENSLSDG00000009305
taeniopygia_guttata ENSTGUG00000007146
lepidothrix_coronata ENSLCOG00000004576
manacus_vitellinus ENSMVIG00005020055
calidris_pygmaea ENSCPGG00000004003
calidris_pugnax ENSCPUG00000005675
melopsittacus_undulatus ENSMUNG00000003700
crocodylus_porosus ENSCPRG00005012111
gopherus_agassizii ENSGAGG00000017388
chelonoidis_abingdonii ENSCABG00000002943
chrysemys_picta_bellii ENSCPBG00000006982
pelodiscus_sinensis ENSPSIG00000003309
salvator_merianae ENSSMRG00000013382
notechis_scutatus ENSNSUG00000015403
pogona_vitticeps ENSPVIG00000017712
anolis_carolinensis ENSACAG00000012156
sphenodon_punctatus ENSSPUG00000009427
eptatretus_burgeri ENSEBUG00000015115
ciona_savignyi ENSCSAVG00000000711
ciona_intestinalis ENSCING00000007283
pygocentrus_nattereri ENSPNAG00000010519
astyanax_mexicanus ENSAMXG00000014749
ictalurus_punctatus ENSIPUG00000010010
danio_rerio ENSDARG00000041575
amphiprion_percula ENSAPEG00000021992
amphiprion_ocellaris ENSAOCG00000005855
acanthochromis_polyacanthus ENSAPOG00000003883
stegastes_partitus ENSSPAG00000016082
tetraodon_nigroviridis ENSTNIG00000009440
takifugu_rubripes ENSTRUG00000024252
mola_mola ENSMMOG00000018106
labrus_bergylta ENSLBEG00000013143
gasterosteus_aculeatus ENSGACG00000015281
mastacembelus_armatus ENSMAMG00000003124
monopterus_albus ENSMALG00000016236
anabas_testudineus ENSATEG00000012576
seriola_lalandi_dorsalis ENSSLDG00000001023
seriola_dumerili ENSSDUG00000006430
scophthalmus_maximus ENSSMAG00000021322
hippocampus_comes ENSHCOG00000003493
cynoglossus_semilaevis ENSCSEG00000006163
xiphophorus_couchianus ENSXCOG00000002876
xiphophorus_maculatus ENSXMAG00000019205
gambusia_affinis ENSGAFG00000012256
poecilia_latipinna ENSPLAG00000010774
poecilia_mexicana ENSPMEG00000023060
poecilia_formosa ENSPFOG00000009282
poecilia_reticulata ENSPREG00000021808
cyprinodon_variegatus ENSCVAG00000013751
fundulus_heteroclitus ENSFHEG00000015379
kryptolebias_marmoratus ENSKMAG00000022027
oryzias_latipes ENSORLG00000004992
oryzias_latipes ENSORLG00020016083
oryzias_latipes_asm223469v1 ENSORLG00015014590
oryzias_melastigma ENSOMEG00000016820
haplochromis_burtoni ENSHBUG00000000010
maylandia_zebra ENSMZEG00005000671
astatotilapia_calliptera ENSACLG00000024269
pundamilia_nyererei ENSPNYG00000003607
neolamprologus_brichardi ENSNBRG00000017903
oreochromis_niloticus ENSONIG00000003128
amphilophus_citrinellus ENSACIG00000022244
periophthalmus_magnuspinnatus ENSPMGG00000001599
gadus_morhua ENSGMOG00000008573
esox_lucius ENSELUG00000002553
paramormyrops_kingsleyae ENSPKIG00000010307
scleropages_formosus ENSSFOG00015008704
lepisosteus_oculatus ENSLOCG00000017802
canis_lupus_dingo ENSCAFG00020008862
canis_lupus_familiaris ENSCAFG00000031607
vulpes_vulpes ENSVVUG00000021735
erinaceus_europaeus ENSEEUG00000004696
heterocephalus_glaber_female ENSHGLG00000019767
heterocephalus_glaber_male ENSHGLG00100020191
fukomys_damarensis ENSFDAG00000001576
chinchilla_lanigera ENSCLAG00000017738
urocitellus_parryii ENSUPAG00010020476
ictidomys_tridecemlineatus ENSSTOG00000012199
spermophilus_dauricus ENSSDAG00000016234
marmota_marmota_marmota ENSMMMG00000012816
mus_spicilegus ENSMSIG00000020560
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021712
mus_musculus ENSMUSG00000044763
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020812
mus_pahari MGP_PahariEiJ_G0016512
rattus_norvegicus ENSRNOG00000039567
meriones_unguiculatus ENSMUGG00000026134
cricetulus_griseus_crigri ENSCGRG00000019728
cricetulus_griseus_chok1gshd ENSCGRG00001006603
cricetulus_griseus_crigri-picr ENSCGRG00015011953
mesocricetus_auratus ENSMAUG00000009904
microtus_ochrogaster ENSMOCG00000020572
peromyscus_maniculatus_bairdii ENSPEMG00000006986
nannospalax_galili ENSNGAG00000022215
dipodomys_ordii ENSDORG00000027529
macaca_mulatta ENSMMUG00000017780
chlorocebus_sabaeus ENSCSAG00000018722
theropithecus_gelada ENSTGEG00000025535
piliocolobus_tephrosceles ENSPTEG00000027660
pan_troglodytes ENSPTRG00000015171
pan_troglodytes ENSPTRG00000051763
gorilla_gorilla ENSGGOG00000006484
homo_sapiens ENSG00000174173
pongo_abelii ENSPPYG00000013592
saimiri_boliviensis_boliviensis ENSSBOG00000023326
tupaia_belangeri ENSTBEG00000013894
castor_canadensis ENSCCNG00000000646
myotis_lucifugus ENSMLUG00000028638
myotis_lucifugus ENSMLUG00000030097
pteropus_vampyrus ENSPVAG00000009885
ursus_maritimus ENSUMAG00000003252
ursus_americanus ENSUAMG00000017378
ailuropoda_melanoleuca ENSAMEG00000019657
neovison_vison ENSNVIG00000017717
mustela_putorius_furo ENSMPUG00000019979
panthera_tigris_altaica ENSPTIG00000002271
felis_catus ENSFCAG00000003430
bos_mutus ENSBMUG00000010311
bos_taurus ENSBTAG00000024027
bison_bison_bison ENSBBBG00000020654
ovis_aries ENSOARG00000001677
capra_hircus ENSCHIG00000021446
tursiops_truncatus ENSTTRG00000015004
prolemur_simus ENSPSMG00000015367
otolemur_garnettii ENSOGAG00000001819
oryctolagus_cuniculus ENSOCUG00000011103
equus_asinus_asinus ENSEASG00005011186
equus_caballus ENSECAG00000001533
sus_scrofa ENSSSCG00000011956
sorex_araneus ENSSARG00000014342
loxodonta_africana ENSLAFG00000009677
procavia_capensis ENSPCAG00000001290
dasypus_novemcinctus ENSDNOG00000012650
choloepus_hoffmanni ENSCHOG00000010108
ochotona_princeps ENSOPRG00000007388
phascolarctos_cinereus ENSPCIG00000016080
sarcophilus_harrisii ENSSHAG00000008854
monodelphis_domestica ENSMODG00000025175
ornithorhynchus_anatinus ENSOANG00000007508
lonchura_striata_domestica ENSLSDG00000005219
taeniopygia_guttata ENSTGUG00000013621
serinus_canaria ENSSCAG00000016812
junco_hyemalis ENSJHYG00000010146
zonotrichia_albicollis ENSZALG00000016424
cyanistes_caeruleus ENSCCEG00000015727
parus_major ENSPMJG00000011174
ficedula_albicollis ENSFALG00000014236
manacus_vitellinus ENSMVIG00005011090
lepidothrix_coronata ENSLCOG00000009068
melopsittacus_undulatus ENSMUNG00000005019
calidris_pygmaea ENSCPGG00000012482
calidris_pugnax ENSCPUG00000004646
gallus_gallus ENSGALG00000015328
meleagris_gallopavo ENSMGAG00000014375
coturnix_japonica ENSCJPG00005017611
numida_meleagris ENSNMEG00000017267
anser_brachyrhynchus ENSABRG00000008216
anas_platyrhynchos_platyrhynchos ENSAPLG00000011561
apteryx_haastii ENSAHAG00000015371
dromaius_novaehollandiae ENSDNVG00000007126
nothoprocta_perdicaria ENSNPEG00000005913
crocodylus_porosus ENSCPRG00005010835
chelonoidis_abingdonii ENSCABG00000003948
gopherus_agassizii ENSGAGG00000022825
pelodiscus_sinensis ENSPSIG00000004052
anolis_carolinensis ENSACAG00000011903
pogona_vitticeps ENSPVIG00000019393
notechis_scutatus ENSNSUG00000015926
salvator_merianae ENSSMRG00000004583
sphenodon_punctatus ENSSPUG00000018495
xenopus_tropicalis ENSXETG00000029921
latimeria_chalumnae ENSLACG00000002036
eptatretus_burgeri ENSEBUG00000015332
caenorhabditis_elegans_strain_n2 WBGene00018513
caenorhabditis_elegans_strain_n2 WBGene00016978
drosophila_melanogaster FBgn0034351
saccharomyces_cerevisiae YOL093W
