apteryx_haastii ENSAHAG00000001883
octodon_degus ENSODEG00000001446
cavia_porcellus ENSCPOG00000010045
cavia_aperea ENSCAPG00000011640
heterocephalus_glaber ENSHGLG00000003505
heterocephalus_glaber ENSHGLG00100009845
fukomys_damarensis ENSFDAG00000005919
castor_canadensis ENSCCNG00000018771
spermophilus_dauricus ENSSDAG00000004375
ictidomys_tridecemlineatus ENSSTOG00000010912
urocitellus_parryii ENSUPAG00010013492
marmota_marmota ENSMMMG00000003011
tupaia_belangeri ENSTBEG00000016460
pteropus_vampyrus ENSPVAG00000005309
myotis_lucifugus ENSMLUG00000016927
ursus_americanus ENSUAMG00000014983
ursus_maritimus ENSUMAG00000002715
ailuropoda_melanoleuca ENSAMEG00000003289
mustela_putorius ENSMPUG00000010404
neovison_vison ENSNVIG00000006728
canis_lupus ENSCAFG00000000405
canis_lupus ENSCAFG00020014055
vulpes_vulpes ENSVVUG00000005233
panthera_pardus ENSPPRG00000008781
felis_catus ENSFCAG00000029811
capra_hircus ENSCHIG00000011933
ovis_aries ENSOARG00000003012
bos_indicus ENSBIXG00000004046
bos_indicus ENSBIXG00005021022
bos_taurus ENSBTAG00000009679
bos_mutus ENSBMUG00000022740
bison_bison ENSBBBG00000001747
tursiops_truncatus ENSTTRG00000006149
sus_scrofa ENSSSCG00000032778
vicugna_pacos ENSVPAG00000012473
equus_asinus ENSEASG00005016807
equus_caballus ENSECAG00000007095
loxodonta_africana ENSLAFG00000002415
procavia_capensis ENSPCAG00000006552
oryctolagus_cuniculus ENSOCUG00000016898
ochotona_princeps ENSOPRG00000010816
choloepus_hoffmanni ENSCHOG00000009687
erinaceus_europaeus ENSEEUG00000001313
dasypus_novemcinctus ENSDNOG00000031797
sorex_araneus ENSSARG00000006200
echinops_telfairi ENSETEG00000018782
dipodomys_ordii ENSDORG00000029716
xenopus_tropicalis ENSXETG00000006813
latimeria_chalumnae ENSLACG00000001432
scleropages_formosus ENSSFOG00015018057
scleropages_formosus ENSSFOG00015018070
paramormyrops_kingsleyae ENSPKIG00000022866
denticeps_clupeoides ENSDCDG00000012384
denticeps_clupeoides ENSDCDG00000011631
clupea_harengus ENSCHAG00000000529
astyanax_mexicanus ENSAMXG00005019895
astyanax_mexicanus ENSAMXG00000010782
pygocentrus_nattereri ENSPNAG00000019445
ictalurus_punctatus ENSIPUG00000002888
danio_rerio ENSDARG00000111585
hippocampus_comes ENSHCOG00000014921
hippocampus_comes ENSHCOG00000014925
xiphophorus_couchianus ENSXCOG00000004304
poecilia_reticulata ENSPREG00000005734
scophthalmus_maximus ENSSMAG00000017272
betta_splendens ENSBSLG00000008026
cottoperca_gobio ENSCGOG00000003765
gasterosteus_aculeatus ENSGACG00000009204
larimichthys_crocea ENSLCRG00005007177
takifugu_rubripes ENSTRUG00000006405
tetraodon_nigroviridis ENSTNIG00000012291
gouania_willdenowi ENSGWIG00000018247
poecilia_formosa ENSPFOG00000019410
poecilia_latipinna ENSPLAG00000002329
poecilia_mexicana ENSPMEG00000015139
xiphophorus_maculatus ENSXMAG00000003360
gambusia_affinis ENSGAFG00000012701
cyprinodon_variegatus ENSCVAG00000001777
fundulus_heteroclitus ENSFHEG00000023038
kryptolebias_marmoratus ENSKMAG00000015816
oryzias_latipes ENSORLG00020013164
oryzias_latipes ENSORLG00000013150
oryzias_latipes ENSORLG00015007888
oryzias_melastigma ENSOMEG00000006809
parambassis_ranga ENSPRNG00000023067
seriola_lalandi ENSSLDG00000002378
seriola_lalandi ENSSLDG00000005370
seriola_dumerili ENSSDUG00000000241
lates_calcarifer ENSLCAG00010018681
cynoglossus_semilaevis ENSCSEG00000000275
mastacembelus_armatus ENSMAMG00000007068
labrus_bergylta ENSLBEG00000013520
amphiprion_ocellaris ENSAOCG00000011356
amphiprion_percula ENSAPEG00000022606
acanthochromis_polyacanthus ENSAPOG00000004322
stegastes_partitus ENSSPAG00000011477
astatotilapia_calliptera ENSACLG00000021076
maylandia_zebra ENSMZEG00005018138
haplochromis_burtoni ENSHBUG00000013918
pundamilia_nyererei ENSPNYG00000022442
neolamprologus_brichardi ENSNBRG00000019846
oreochromis_niloticus ENSONIG00000013238
amphilophus_citrinellus ENSACIG00000009358
anabas_testudineus ENSATEG00000013758
monopterus_albus ENSMALG00000000759
mola_mola ENSMMOG00000014992
periophthalmus_magnuspinnatus ENSPMGG00000007520
gadus_morhua ENSGMOG00000001682
hucho_hucho ENSHHUG00000050243
hucho_hucho ENSHHUG00000048885
esox_lucius ENSELUG00000017280
hucho_hucho ENSHHUG00000005054
lepisosteus_oculatus ENSLOCG00000016199
erpetoichthys_calabaricus ENSECRG00000012027
callorhinchus_milii ENSCMIG00000007287
petromyzon_marinus ENSPMAG00000005742
oreochromis_niloticus ENSONIG00000012168
cottoperca_gobio ENSCGOG00000021886
cynoglossus_semilaevis ENSCSEG00000002232
denticeps_clupeoides ENSDCDG00000022419
clupea_harengus ENSCHAG00000026342
hucho_hucho ENSHHUG00000032319
scleropages_formosus ENSSFOG00015016175
eptatretus_burgeri ENSEBUG00000016124
