scophthalmus_maximus ENSSMAG00000012163
parus_major ENSPMJG00000007589
melopsittacus_undulatus ENSMUNG00000000774
calidris_pygmaea ENSCPGG00000000140
calidris_pugnax ENSCPUG00000010209
apteryx_haastii ENSAHAG00000013551
apteryx_rowi ENSARWG00000013577
apteryx_owenii ENSAOWG00000006426
dromaius_novaehollandiae ENSDNVG00000007034
nothoprocta_perdicaria ENSNPEG00000008980
crocodylus_porosus ENSCPRG00005005066
gopherus_agassizii ENSGAGG00000022812
chelonoidis_abingdonii ENSCABG00000015718
chrysemys_picta_bellii ENSCPBG00000022761
pelodiscus_sinensis ENSPSIG00000009669
sphenodon_punctatus ENSSPUG00000013246
sphenodon_punctatus ENSSPUG00000013212
pogona_vitticeps ENSPVIG00000005526
anolis_carolinensis ENSACAG00000015012
notechis_scutatus ENSNSUG00000019597
salvator_merianae ENSSMRG00000010301
xenopus_tropicalis ENSXETG00000022024
latimeria_chalumnae ENSLACG00000000690
petromyzon_marinus ENSPMAG00000005654
eptatretus_burgeri ENSEBUG00000002127
latimeria_chalumnae ENSLACG00000000314
ciona_savignyi ENSCSAVG00000002742
ciona_intestinalis ENSCING00000003592
