xiphophorus_maculatus ENSXMAG00000007851
bos_indicus ENSBIXG00005006705
bos_mutus ENSBMUG00000020973
neovison_vison ENSNVIG00000001452
macaca_fascicularis ENSMFAG00000030127
piliocolobus_tephrosceles ENSPTEG00000013161
nomascus_leucogenys ENSNLEG00000033262
nomascus_leucogenys ENSNLEG00000034539
pan_paniscus ENSPPAG00000011519
macaca_fascicularis ENSMFAG00000006665
macaca_nemestrina ENSMNEG00000001241
papio_anubis ENSPANG00000031150
neovison_vison ENSNVIG00000023260
bison_bison ENSBBBG00000006840
nomascus_leucogenys ENSNLEG00000031269
rhinopithecus_roxellana ENSRROG00000034517
mandrillus_leucophaeus ENSMLEG00000007909
propithecus_coquereli ENSPCOG00000013549
dipodomys_ordii ENSDORG00000030045
dipodomys_ordii ENSDORG00000023764
gorilla_gorilla ENSGGOG00000028044
cercocebus_atys ENSCATG00000043756
saimiri_boliviensis ENSSBOG00000011853
castor_canadensis ENSCCNG00000031336
mus_spicilegus ENSMSIG00000015854
bos_indicus ENSBIXG00005019043
canis_lupus ENSCAFG00000047673
mus_spretus MGP_SPRETEiJ_G0033861
sus_scrofa ENSSSCG00000011351
bos_taurus ENSBTAG00000053755
ursus_maritimus ENSUMAG00000000676
nomascus_leucogenys ENSNLEG00000034016
canis_lupus ENSCAFG00020020576
bos_indicus ENSBIXG00000000508
mus_musculus ENSMUSG00000091537
spermophilus_dauricus ENSSDAG00000008920
bos_indicus ENSBIXG00000024128
cricetulus_griseus ENSCGRG00015017921
cricetulus_griseus ENSCGRG00001011336
cricetulus_griseus ENSCGRG00000019752
mesocricetus_auratus ENSMAUG00000004371
rattus_norvegicus ENSRNOG00000043400
ictidomys_tridecemlineatus ENSSTOG00000026298
carlito_syrichta ENSTSYG00000037077
carlito_syrichta ENSTSYG00000032854
pan_troglodytes ENSPTRG00000046003
colobus_angolensis ENSCANG00000001028
oryctolagus_cuniculus ENSOCUG00000021539
microtus_ochrogaster ENSMOCG00000009079
capra_hircus ENSCHIG00000019189
capra_hircus ENSCHIG00000009665
myotis_lucifugus ENSMLUG00000030179
cricetulus_griseus ENSCGRG00000018987
cricetulus_griseus ENSCGRG00001007906
cricetulus_griseus ENSCGRG00015021597
mesocricetus_auratus ENSMAUG00000008100
dipodomys_ordii ENSDORG00000023943
ovis_aries ENSOARG00000001097
oryctolagus_cuniculus ENSOCUG00000037347
piliocolobus_tephrosceles ENSPTEG00000002472
colobus_angolensis ENSCANG00000020598
meriones_unguiculatus ENSMUGG00000005529
rattus_norvegicus ENSRNOG00000021723
peromyscus_maniculatus ENSPEMG00000029247
dipodomys_ordii ENSDORG00000028679
mus_spicilegus ENSMSIG00000017784
spermophilus_dauricus ENSSDAG00000000658
microcebus_murinus ENSMICG00000042759
jaculus_jaculus ENSJJAG00000019810
meriones_unguiculatus ENSMUGG00000008900
piliocolobus_tephrosceles ENSPTEG00000016556
equus_caballus ENSECAG00000028568
castor_canadensis ENSCCNG00000013792
vulpes_vulpes ENSVVUG00000003985
loxodonta_africana ENSLAFG00000032531
bos_mutus ENSBMUG00000021239
bison_bison ENSBBBG00000000602
theropithecus_gelada ENSTGEG00000021756
papio_anubis ENSPANG00000009076
colobus_angolensis ENSCANG00000010374
pan_troglodytes ENSPTRG00000047120
pan_troglodytes ENSPTRG00000043179
castor_canadensis ENSCCNG00000028221
castor_canadensis ENSCCNG00000001975
peromyscus_maniculatus ENSPEMG00000029179
dipodomys_ordii ENSDORG00000027102
oryctolagus_cuniculus ENSOCUG00000023586
saimiri_boliviensis ENSSBOG00000018114
callithrix_jacchus ENSCJAG00000044852
piliocolobus_tephrosceles ENSPTEG00000024864
dasypus_novemcinctus ENSDNOG00000044520
prolemur_simus ENSPSMG00000021791
callithrix_jacchus ENSCJAG00000023346
ursus_americanus ENSUAMG00000007855
ursus_maritimus ENSUMAG00000009557
neovison_vison ENSNVIG00000005174
canis_lupus ENSCAFG00020010230
canis_lupus ENSCAFG00000043920
vulpes_vulpes ENSVVUG00000002795
bos_indicus ENSBIXG00000025846
bos_indicus ENSBIXG00005000892
bos_taurus ENSBTAG00000052497
bos_mutus ENSBMUG00000009365
bison_bison ENSBBBG00000005875
panthera_pardus ENSPPRG00000017034
cricetulus_griseus ENSCGRG00001012412
cricetulus_griseus ENSCGRG00015027055
cricetulus_griseus ENSCGRG00000018926
mus_spicilegus ENSMSIG00000016498
jaculus_jaculus ENSJJAG00000012990
jaculus_jaculus ENSJJAG00000003857
castor_canadensis ENSCCNG00000014874
echinops_telfairi ENSETEG00000005629
dasypus_novemcinctus ENSDNOG00000036390
cricetulus_griseus ENSCGRG00000000820
cricetulus_griseus ENSCGRG00015025934
cricetulus_griseus ENSCGRG00001000579
mesocricetus_auratus ENSMAUG00000008811
peromyscus_maniculatus ENSPEMG00000025458
oryctolagus_cuniculus ENSOCUG00000023068
mandrillus_leucophaeus ENSMLEG00000013497
theropithecus_gelada ENSTGEG00000017571
pan_troglodytes ENSPTRG00000040060
pan_troglodytes ENSPTRG00000051623
pan_paniscus ENSPPAG00000005765
myotis_lucifugus ENSMLUG00000026650
bison_bison ENSBBBG00000003995
bos_mutus ENSBMUG00000003143
otolemur_garnettii ENSOGAG00000034325
macaca_nemestrina ENSMNEG00000019915
echinops_telfairi ENSETEG00000009446
dipodomys_ordii ENSDORG00000027045
ictidomys_tridecemlineatus ENSSTOG00000032735
bos_taurus ENSBTAG00000050127
bos_indicus ENSBIXG00005008284
bison_bison ENSBBBG00000003848
homo_sapiens ENSG00000225528
spermophilus_dauricus ENSSDAG00000002962
ictidomys_tridecemlineatus ENSSTOG00000031116
urocitellus_parryii ENSUPAG00010023777
marmota_marmota ENSMMMG00000020387
echinops_telfairi ENSETEG00000015681
echinops_telfairi ENSETEG00000016978
echinops_telfairi ENSETEG00000004499
nomascus_leucogenys ENSNLEG00000028978
pan_troglodytes ENSPTRG00000052828
mesocricetus_auratus ENSMAUG00000001647
peromyscus_maniculatus ENSPEMG00000028728
spermophilus_dauricus ENSSDAG00000024633
spermophilus_dauricus ENSSDAG00000024635
urocitellus_parryii ENSUPAG00010023436
panthera_tigris ENSPTIG00000016250
panthera_pardus ENSPPRG00000007402
ailuropoda_melanoleuca ENSAMEG00000001193
notechis_scutatus ENSNSUG00000014721
ciona_intestinalis ENSCING00000024533
