notechis_scutatus ENSNSUG00000018863
macaca_fascicularis ENSMFAG00000003747
macaca_nemestrina ENSMNEG00000028416
macaca_mulatta ENSMMUG00000012733
theropithecus_gelada ENSTGEG00000023694
papio_anubis ENSPANG00000011833
chlorocebus_sabaeus ENSCSAG00000000852
piliocolobus_tephrosceles ENSPTEG00000034400
colobus_angolensis_palliatus ENSCANG00000028470
rhinopithecus_roxellana ENSRROG00000028431
rhinopithecus_bieti ENSRBIG00000033707
cebus_capucinus ENSCCAG00000021847
saimiri_boliviensis_boliviensis ENSSBOG00000023683
callithrix_jacchus ENSCJAG00000008276
aotus_nancymaae ENSANAG00000022274
carlito_syrichta ENSTSYG00000014273
propithecus_coquereli ENSPCOG00000025130
prolemur_simus ENSPSMG00000006783
microcebus_murinus ENSMICG00000042418
otolemur_garnettii ENSOGAG00000005095
ursus_maritimus ENSUMAG00000021467
ursus_americanus ENSUAMG00000003415
ailuropoda_melanoleuca ENSAMEG00000011556
mustela_putorius_furo ENSMPUG00000016281
neovison_vison ENSNVIG00000012288
canis_lupus_familiaris ENSCAFG00000031747
canis_lupus_dingo ENSCAFG00020004964
vulpes_vulpes ENSVVUG00000028967
panthera_pardus ENSPPRG00000023922
panthera_tigris_altaica ENSPTIG00000019382
felis_catus ENSFCAG00000031057
equus_caballus ENSECAG00000018375
equus_asinus_asinus ENSEASG00005015863
sorex_araneus ENSSARG00000005007
sus_scrofa ENSSSCG00000024794
tursiops_truncatus ENSTTRG00000017383
vicugna_pacos ENSVPAG00000002323
myotis_lucifugus ENSMLUG00000016475
pteropus_vampyrus ENSPVAG00000011596
choloepus_hoffmanni ENSCHOG00000012934
dasypus_novemcinctus ENSDNOG00000046528
loxodonta_africana ENSLAFG00000002142
procavia_capensis ENSPCAG00000015245
ornithorhynchus_anatinus ENSOANG00000013366
latimeria_chalumnae ENSLACG00000014516
zonotrichia_albicollis ENSZALG00000008011
petromyzon_marinus ENSPMAG00000000870
anolis_carolinensis ENSACAG00000000445
eptatretus_burgeri ENSEBUG00000004133
drosophila_melanogaster FBgn0034704
