pygocentrus_nattereri ENSPNAG00000009174
anas_platyrhynchos_platyrhynchos ENSAPLG00000006299
meleagris_gallopavo ENSMGAG00000010578
coturnix_japonica ENSCJPG00005018084
gallus_gallus ENSGALG00000009559
numida_meleagris ENSNMEG00000014015
apteryx_haastii ENSAHAG00000015249
apteryx_owenii ENSAOWG00000015419
apteryx_rowi ENSARWG00000016137
dromaius_novaehollandiae ENSDNVG00000003147
nothoprocta_perdicaria ENSNPEG00000001825
crocodylus_porosus ENSCPRG00005008173
chelonoidis_abingdonii ENSCABG00000019755
gopherus_agassizii ENSGAGG00000024971
chrysemys_picta_bellii ENSCPBG00000018350
pelodiscus_sinensis ENSPSIG00000009951
sphenodon_punctatus ENSSPUG00000018741
pogona_vitticeps ENSPVIG00000020432
anolis_carolinensis ENSACAG00000007008
notechis_scutatus ENSNSUG00000000805
salvator_merianae ENSSMRG00000000555
panthera_tigris_altaica ENSPTIG00000017853
panthera_pardus ENSPPRG00000005142
felis_catus ENSFCAG00000005307
canis_lupus_familiaris ENSCAFG00000014222
capra_hircus ENSCHIG00000024872
ovis_aries ENSOARG00000002110
bos_mutus ENSBMUG00000023812
bos_taurus ENSBTAG00000031572
bison_bison_bison ENSBBBG00000017101
sus_scrofa ENSSSCG00000011733
tursiops_truncatus ENSTTRG00000000075
vicugna_pacos ENSVPAG00000008764
gorilla_gorilla ENSGGOG00000039200
homo_sapiens ENSG00000068885
pan_troglodytes ENSPTRG00000015578
pan_paniscus ENSPPAG00000041744
pongo_abelii ENSPPYG00000014255
nomascus_leucogenys ENSNLEG00000004380
macaca_fascicularis ENSMFAG00000044919
macaca_nemestrina ENSMNEG00000031375
macaca_mulatta ENSMMUG00000017282
chlorocebus_sabaeus ENSCSAG00000012233
cercocebus_atys ENSCATG00000009307
mandrillus_leucophaeus ENSMLEG00000029990
theropithecus_gelada ENSTGEG00000001734
papio_anubis ENSPANG00000009439
rhinopithecus_roxellana ENSRROG00000035866
rhinopithecus_bieti ENSRBIG00000032141
colobus_angolensis_palliatus ENSCANG00000041206
piliocolobus_tephrosceles ENSPTEG00000019996
saimiri_boliviensis_boliviensis ENSSBOG00000032172
callithrix_jacchus ENSCJAG00000003036
aotus_nancymaae ENSANAG00000027523
carlito_syrichta ENSTSYG00000006059
castor_canadensis ENSCCNG00000020080
dipodomys_ordii ENSDORG00000002083
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026004
mus_spicilegus ENSMSIG00000024555
mus_musculus ENSMUSG00000027778
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025062
mus_pahari MGP_PahariEiJ_G0026505
rattus_norvegicus ENSRNOG00000009808
meriones_unguiculatus ENSMUGG00000022483
cricetulus_griseus_crigri-picr ENSCGRG00015023404
cricetulus_griseus_chok1gshd ENSCGRG00001016127
cricetulus_griseus_crigri ENSCGRG00000005720
peromyscus_maniculatus_bairdii ENSPEMG00000016207
microtus_ochrogaster ENSMOCG00000011935
nannospalax_galili ENSNGAG00000004709
jaculus_jaculus ENSJJAG00000018399
spermophilus_dauricus ENSSDAG00000012853
urocitellus_parryii ENSUPAG00010008952
marmota_marmota_marmota ENSMMMG00000004265
ictidomys_tridecemlineatus ENSSTOG00000026740
heterocephalus_glaber_male ENSHGLG00100010681
heterocephalus_glaber_female ENSHGLG00000011237
fukomys_damarensis ENSFDAG00000016145
cavia_aperea ENSCAPG00000015262
cavia_porcellus ENSCPOG00000026743
octodon_degus ENSODEG00000004647
chinchilla_lanigera ENSCLAG00000004781
equus_caballus ENSECAG00000009494
equus_asinus_asinus ENSEASG00005019604
choloepus_hoffmanni ENSCHOG00000011324
otolemur_garnettii ENSOGAG00000010032
loxodonta_africana ENSLAFG00000017096
dasypus_novemcinctus ENSDNOG00000009265
neovison_vison ENSNVIG00000024068
mustela_putorius_furo ENSMPUG00000002915
ursus_americanus ENSUAMG00000027200
ursus_maritimus ENSUMAG00000011195
ochotona_princeps ENSOPRG00000004336
mesocricetus_auratus ENSMAUG00000002847
propithecus_coquereli ENSPCOG00000020429
cavia_porcellus ENSCPOG00000032334
cavia_aperea ENSCAPG00000013206
heterocephalus_glaber_female ENSHGLG00000005272
prolemur_simus ENSPSMG00000009225
cebus_capucinus ENSCCAG00000020211
pteropus_vampyrus ENSPVAG00000015443
myotis_lucifugus ENSMLUG00000013202
procavia_capensis ENSPCAG00000007311
canis_lupus_dingo ENSCAFG00020020227
vulpes_vulpes ENSVVUG00000022644
ailuropoda_melanoleuca ENSAMEG00000002218
notamacropus_eugenii ENSMEUG00000004588
phascolarctos_cinereus ENSPCIG00000028664
sarcophilus_harrisii ENSSHAG00000017271
xenopus_tropicalis ENSXETG00000008716
latimeria_chalumnae ENSLACG00000010667
eptatretus_burgeri ENSEBUG00000004107
ciona_intestinalis ENSCING00000008878
ciona_savignyi ENSCSAVG00000008855
