ciona_intestinalis ENSCING00000000706
mus_spicilegus ENSMSIG00000015026
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024954
mus_pahari MGP_PahariEiJ_G0025479
rattus_norvegicus ENSRNOG00000004863
meriones_unguiculatus ENSMUGG00000016562
peromyscus_maniculatus_bairdii ENSPEMG00000031263
microtus_ochrogaster ENSMOCG00000002797
cricetulus_griseus_crigri ENSCGRG00000011583
cricetulus_griseus_chok1gshd ENSCGRG00001024832
cricetulus_griseus_crigri-picr ENSCGRG00015008505
mesocricetus_auratus ENSMAUG00000001559
nannospalax_galili ENSNGAG00000024208
jaculus_jaculus ENSJJAG00000003402
marmota_marmota_marmota ENSMMMG00000007054
urocitellus_parryii ENSUPAG00010018568
spermophilus_dauricus ENSSDAG00000002994
ictidomys_tridecemlineatus ENSSTOG00000015336
castor_canadensis ENSCCNG00000002944
oryctolagus_cuniculus ENSOCUG00000004904
ochotona_princeps ENSOPRG00000009292
dipodomys_ordii ENSDORG00000030055
sorex_araneus ENSSARG00000007974
carlito_syrichta ENSTSYG00000030780
echinops_telfairi ENSETEG00000007377
dasypus_novemcinctus ENSDNOG00000047492
chinchilla_lanigera ENSCLAG00000001209
octodon_degus ENSODEG00000001654
cavia_porcellus ENSCPOG00000034992
cavia_aperea ENSCAPG00000017104
heterocephalus_glaber_female ENSHGLG00000008458
heterocephalus_glaber_male ENSHGLG00100009282
fukomys_damarensis ENSFDAG00000008522
equus_asinus_asinus ENSEASG00005013433
tupaia_belangeri ENSTBEG00000006550
canis_lupus_dingo ENSCAFG00020002028
equus_caballus ENSECAG00000019460
castor_canadensis ENSCCNG00000019903
neovison_vison ENSNVIG00000005372
carlito_syrichta ENSTSYG00000004242
crocodylus_porosus ENSCPRG00005007313
xenopus_tropicalis ENSXETG00000021376
latimeria_chalumnae ENSLACG00000009621
lepisosteus_oculatus ENSLOCG00000004698
amphiprion_ocellaris ENSAOCG00000017347
acanthochromis_polyacanthus ENSAPOG00000014130
stegastes_partitus ENSSPAG00000004921
poecilia_latipinna ENSPLAG00000009527
poecilia_mexicana ENSPMEG00000007802
poecilia_formosa ENSPFOG00000005905
poecilia_reticulata ENSPREG00000019313
xiphophorus_maculatus ENSXMAG00000010273
xiphophorus_couchianus ENSXCOG00000014002
gambusia_affinis ENSGAFG00000014242
cyprinodon_variegatus ENSCVAG00000004974
fundulus_heteroclitus ENSFHEG00000022477
kryptolebias_marmoratus ENSKMAG00000020431
seriola_dumerili ENSSDUG00000016439
seriola_lalandi_dorsalis ENSSLDG00000009935
scophthalmus_maximus ENSSMAG00000007998
mastacembelus_armatus ENSMAMG00000016266
labrus_bergylta ENSLBEG00000017392
gasterosteus_aculeatus ENSGACG00000017073
mola_mola ENSMMOG00000007270
stegastes_partitus ENSSPAG00000017134
amphiprion_percula ENSAPEG00000000148
monopterus_albus ENSMALG00000022150
maylandia_zebra ENSMZEG00005014683
astatotilapia_calliptera ENSACLG00000001241
pundamilia_nyererei ENSPNYG00000001997
haplochromis_burtoni ENSHBUG00000008007
neolamprologus_brichardi ENSNBRG00000017550
oreochromis_niloticus ENSONIG00000007125
amphilophus_citrinellus ENSACIG00000023791
anabas_testudineus ENSATEG00000021765
takifugu_rubripes ENSTRUG00000015686
tetraodon_nigroviridis ENSTNIG00000005247
hippocampus_comes ENSHCOG00000005088
oryzias_latipes ENSORLG00000000727
oryzias_latipes_asm223469v1 ENSORLG00015004164
oryzias_latipes ENSORLG00020001992
oryzias_melastigma ENSOMEG00000013042
cynoglossus_semilaevis ENSCSEG00000019316
gadus_morhua ENSGMOG00000019222
esox_lucius ENSELUG00000023009
periophthalmus_magnuspinnatus ENSPMGG00000018493
pygocentrus_nattereri ENSPNAG00000024391
astyanax_mexicanus ENSAMXG00000012984
danio_rerio ENSDARG00000006889
pygocentrus_nattereri ENSPNAG00000017314
astyanax_mexicanus ENSAMXG00000001248
ictalurus_punctatus ENSIPUG00000009995
danio_rerio ENSDARG00000034443
esox_lucius ENSELUG00000016653
scleropages_formosus ENSSFOG00015022438
paramormyrops_kingsleyae ENSPKIG00000023369
eptatretus_burgeri ENSEBUG00000005968
eptatretus_burgeri ENSEBUG00000000789
procavia_capensis ENSPCAG00000008539
echinops_telfairi ENSETEG00000018486
panthera_pardus ENSPPRG00000011951
panthera_tigris_altaica ENSPTIG00000021688
tursiops_truncatus ENSTTRG00000007383
ochotona_princeps ENSOPRG00000005908
erinaceus_europaeus ENSEEUG00000003218
loxodonta_africana ENSLAFG00000022821
dipodomys_ordii ENSDORG00000015196
choloepus_hoffmanni ENSCHOG00000001143
rhinopithecus_bieti ENSRBIG00000034192
rhinopithecus_roxellana ENSRROG00000028070
colobus_angolensis_palliatus ENSCANG00000028826
piliocolobus_tephrosceles ENSPTEG00000021940
theropithecus_gelada ENSTGEG00000005671
cercocebus_atys ENSCATG00000003748
mandrillus_leucophaeus ENSMLEG00000027645
papio_anubis ENSPANG00000032084
macaca_nemestrina ENSMNEG00000031284
homo_sapiens ENSG00000186732
pan_paniscus ENSPPAG00000025568
gorilla_gorilla ENSGGOG00000043344
pongo_abelii ENSPPYG00000011913
cebus_capucinus ENSCCAG00000020370
saimiri_boliviensis_boliviensis ENSSBOG00000035120
callithrix_jacchus ENSCJAG00000001643
aotus_nancymaae ENSANAG00000030133
carlito_syrichta ENSTSYG00000030578
propithecus_coquereli ENSPCOG00000028764
microcebus_murinus ENSMICG00000005477
prolemur_simus ENSPSMG00000011602
otolemur_garnettii ENSOGAG00000025523
macaca_fascicularis ENSMFAG00000042392
pan_troglodytes ENSPTRG00000048449
macaca_mulatta ENSMMUG00000022590
nomascus_leucogenys ENSNLEG00000016143
meriones_unguiculatus ENSMUGG00000006965
ursus_americanus ENSUAMG00000000844
dasypus_novemcinctus ENSDNOG00000016622
bos_mutus ENSBMUG00000004371
bos_taurus ENSBTAG00000053619
bison_bison_bison ENSBBBG00000021474
capra_hircus ENSCHIG00000025490
ovis_aries ENSOARG00000019199
sus_scrofa ENSSSCG00000038685
pteropus_vampyrus ENSPVAG00000014533
canis_lupus_familiaris ENSCAFG00000000904
canis_lupus_dingo ENSCAFG00020009661
vulpes_vulpes ENSVVUG00000000406
ursus_americanus ENSUAMG00000001782
ursus_maritimus ENSUMAG00000020019
ailuropoda_melanoleuca ENSAMEG00000006778
mustela_putorius_furo ENSMPUG00000016287
neovison_vison ENSNVIG00000021788
felis_catus ENSFCAG00000036862
equus_asinus_asinus ENSEASG00005000122
equus_caballus ENSECAG00000020812
cavia_porcellus ENSCPOG00000002983
cavia_aperea ENSCAPG00000007990
octodon_degus ENSODEG00000016392
heterocephalus_glaber_male ENSHGLG00100000218
heterocephalus_glaber_female ENSHGLG00000005407
fukomys_damarensis ENSFDAG00000011748
chinchilla_lanigera ENSCLAG00000016822
marmota_marmota_marmota ENSMMMG00000002444
spermophilus_dauricus ENSSDAG00000005461
ictidomys_tridecemlineatus ENSSTOG00000027935
urocitellus_parryii ENSUPAG00010002082
mus_spicilegus ENSMSIG00000017870
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021002
mus_musculus ENSMUSG00000041708
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020105
mus_pahari MGP_PahariEiJ_G0020111
rattus_norvegicus ENSRNOG00000010834
meriones_unguiculatus ENSMUGG00000025027
microtus_ochrogaster ENSMOCG00000018115
peromyscus_maniculatus_bairdii ENSPEMG00000021045
cricetulus_griseus_chok1gshd ENSCGRG00001023154
cricetulus_griseus_crigri ENSCGRG00000012007
cricetulus_griseus_crigri-picr ENSCGRG00015021295
mesocricetus_auratus ENSMAUG00000015435
nannospalax_galili ENSNGAG00000011686
jaculus_jaculus ENSJJAG00000021690
castor_canadensis ENSCCNG00000010520
oryctolagus_cuniculus ENSOCUG00000001954
monodelphis_domestica ENSMODG00000006758
phascolarctos_cinereus ENSPCIG00000034684
notamacropus_eugenii ENSMEUG00000004394
sarcophilus_harrisii ENSSHAG00000008891
monodelphis_domestica ENSMODG00000013266
ornithorhynchus_anatinus ENSOANG00000022625
apteryx_haastii ENSAHAG00000012315
apteryx_owenii ENSAOWG00000009413
apteryx_rowi ENSARWG00000009365
dromaius_novaehollandiae ENSDNVG00000001231
calidris_pygmaea ENSCPGG00000004442
calidris_pugnax ENSCPUG00000007383
melopsittacus_undulatus ENSMUNG00000011422
lonchura_striata_domestica ENSLSDG00000004737
taeniopygia_guttata ENSTGUG00000012007
serinus_canaria ENSSCAG00000008345
zonotrichia_albicollis ENSZALG00000004739
junco_hyemalis ENSJHYG00000009770
manacus_vitellinus ENSMVIG00005019874
manacus_vitellinus ENSMVIG00005002126
lepidothrix_coronata ENSLCOG00000010644
ficedula_albicollis ENSFALG00000006651
cyanistes_caeruleus ENSCCEG00000005238
parus_major ENSPMJG00000009477
anser_brachyrhynchus ENSABRG00000009103
anas_platyrhynchos_platyrhynchos ENSAPLG00000013113
coturnix_japonica ENSCJPG00005015933
coturnix_japonica ENSCJPG00005015932
meleagris_gallopavo ENSMGAG00000013785
gallus_gallus ENSGALG00000014186
numida_meleagris ENSNMEG00000015475
chelonoidis_abingdonii ENSCABG00000005723
gopherus_agassizii ENSGAGG00000013411
chrysemys_picta_bellii ENSCPBG00000025241
pelodiscus_sinensis ENSPSIG00000014167
crocodylus_porosus ENSCPRG00005002983
anolis_carolinensis ENSACAG00000029062
pogona_vitticeps ENSPVIG00000011272
notechis_scutatus ENSNSUG00000007891
salvator_merianae ENSSMRG00000009327
sphenodon_punctatus ENSSPUG00000009771
nothoprocta_perdicaria ENSNPEG00000006471
ornithorhynchus_anatinus ENSOANG00000008782
xenopus_tropicalis ENSXETG00000004861
esox_lucius ENSELUG00000001360
esox_lucius ENSELUG00000019434
acanthochromis_polyacanthus ENSAPOG00000002836
cynoglossus_semilaevis ENSCSEG00000003212
mastacembelus_armatus ENSMAMG00000023321
monopterus_albus ENSMALG00000014538
anabas_testudineus ENSATEG00000023541
labrus_bergylta ENSLBEG00000028050
gasterosteus_aculeatus ENSGACG00000019323
mola_mola ENSMMOG00000002751
takifugu_rubripes ENSTRUG00000009485
seriola_lalandi_dorsalis ENSSLDG00000013273
seriola_dumerili ENSSDUG00000019691
scophthalmus_maximus ENSSMAG00000015899
amphiprion_percula ENSAPEG00000023570
amphiprion_ocellaris ENSAOCG00000020493
acanthochromis_polyacanthus ENSAPOG00000002023
stegastes_partitus ENSSPAG00000003349
maylandia_zebra ENSMZEG00005007910
astatotilapia_calliptera ENSACLG00000014346
pundamilia_nyererei ENSPNYG00000020457
haplochromis_burtoni ENSHBUG00000003355
oreochromis_niloticus ENSONIG00000012003
neolamprologus_brichardi ENSNBRG00000019090
amphilophus_citrinellus ENSACIG00000005819
oryzias_latipes ENSORLG00000011713
oryzias_latipes ENSORLG00020001475
oryzias_latipes_asm223469v1 ENSORLG00015021912
oryzias_melastigma ENSOMEG00000016130
poecilia_mexicana ENSPMEG00000014165
poecilia_latipinna ENSPLAG00000010357
poecilia_mexicana ENSPMEG00000008834
poecilia_latipinna ENSPLAG00000004797
poecilia_formosa ENSPFOG00000001341
poecilia_reticulata ENSPREG00000017827
xiphophorus_maculatus ENSXMAG00000022388
xiphophorus_couchianus ENSXCOG00000001899
gambusia_affinis ENSGAFG00000020043
fundulus_heteroclitus ENSFHEG00000010431
cyprinodon_variegatus ENSCVAG00000005087
amphilophus_citrinellus ENSACIG00000019665
amphilophus_citrinellus ENSACIG00000019673
tetraodon_nigroviridis ENSTNIG00000005705
kryptolebias_marmoratus ENSKMAG00000020754
periophthalmus_magnuspinnatus ENSPMGG00000003791
periophthalmus_magnuspinnatus ENSPMGG00000005053
gadus_morhua ENSGMOG00000001256
astyanax_mexicanus ENSAMXG00000018288
pygocentrus_nattereri ENSPNAG00000010965
ictalurus_punctatus ENSIPUG00000021120
danio_rerio ENSDARG00000088181
scleropages_formosus ENSSFOG00015022526
paramormyrops_kingsleyae ENSPKIG00000017403
lepisosteus_oculatus ENSLOCG00000015072
caenorhabditis_elegans_strain_n2 WBGene00016101
caenorhabditis_elegans_strain_n2 WBGene00019479
caenorhabditis_elegans_strain_n2 WBGene00011579
drosophila_melanogaster FBgn0036028
