anser_brachyrhynchus ENSABRG00000006844
oryzias_melastigma ENSOMEG00000004003
mastacembelus_armatus ENSMAMG00000007596
anabas_testudineus ENSATEG00000017218
maylandia_zebra ENSMZEG00005004719
astatotilapia_calliptera ENSACLG00000019410
haplochromis_burtoni ENSHBUG00000011842
pundamilia_nyererei ENSPNYG00000001487
neolamprologus_brichardi ENSNBRG00000005802
oreochromis_niloticus ENSONIG00000019916
hippocampus_comes ENSHCOG00000016575
esox_lucius ENSELUG00000024374
pygocentrus_nattereri ENSPNAG00000011248
astyanax_mexicanus ENSAMXG00000043764
ictalurus_punctatus ENSIPUG00000000492
danio_rerio ENSDARG00000088087
scleropages_formosus ENSSFOG00015015793
paramormyrops_kingsleyae ENSPKIG00000000664
paramormyrops_kingsleyae ENSPKIG00000019736
scleropages_formosus ENSSFOG00015008038
maylandia_zebra ENSMZEG00005013759
astatotilapia_calliptera ENSACLG00000008442
pundamilia_nyererei ENSPNYG00000019447
haplochromis_burtoni ENSHBUG00000022288
neolamprologus_brichardi ENSNBRG00000013075
oreochromis_niloticus ENSONIG00000001837
amphilophus_citrinellus ENSACIG00000014279
amphiprion_percula ENSAPEG00000008717
amphiprion_ocellaris ENSAOCG00000005033
seriola_dumerili ENSSDUG00000015668
hippocampus_comes ENSHCOG00000001038
labrus_bergylta ENSLBEG00000001899
mola_mola ENSMMOG00000007970
gasterosteus_aculeatus ENSGACG00000020325
monopterus_albus ENSMALG00000015430
fundulus_heteroclitus ENSFHEG00000000141
cyprinodon_variegatus ENSCVAG00000009082
poecilia_reticulata ENSPREG00000001746
poecilia_latipinna ENSPLAG00000007480
poecilia_mexicana ENSPMEG00000001172
poecilia_formosa ENSPFOG00000019157
xiphophorus_maculatus ENSXMAG00000000363
kryptolebias_marmoratus ENSKMAG00000010892
oryzias_latipes ENSORLG00020020664
oryzias_latipes_asm223469v1 ENSORLG00015003260
oryzias_latipes ENSORLG00000010264
oryzias_melastigma ENSOMEG00000007268
tetraodon_nigroviridis ENSTNIG00000010778
takifugu_rubripes ENSTRUG00000022289
cynoglossus_semilaevis ENSCSEG00000011085
mastacembelus_armatus ENSMAMG00000009257
anabas_testudineus ENSATEG00000008705
seriola_lalandi_dorsalis ENSSLDG00000017966
scophthalmus_maximus ENSSMAG00000019216
acanthochromis_polyacanthus ENSAPOG00000008357
stegastes_partitus ENSSPAG00000021473
gambusia_affinis ENSGAFG00000013138
xiphophorus_couchianus ENSXCOG00000005938
periophthalmus_magnuspinnatus ENSPMGG00000011704
gadus_morhua ENSGMOG00000004719
esox_lucius ENSELUG00000014376
pygocentrus_nattereri ENSPNAG00000000365
astyanax_mexicanus ENSAMXG00000019968
ictalurus_punctatus ENSIPUG00000019157
danio_rerio ENSDARG00000056929
mola_mola ENSMMOG00000014112
tetraodon_nigroviridis ENSTNIG00000007018
periophthalmus_magnuspinnatus ENSPMGG00000000176
cynoglossus_semilaevis ENSCSEG00000009937
gambusia_affinis ENSGAFG00000018412
amphilophus_citrinellus ENSACIG00000004118
monopterus_albus ENSMALG00000011593
gadus_morhua ENSGMOG00000003968
latimeria_chalumnae ENSLACG00000007080
