taeniopygia_guttata ENSTGUG00000001502
aotus_nancymaae ENSANAG00000032148
ochotona_princeps ENSOPRG00000004375
sus_scrofa ENSSSCG00000032749
vicugna_pacos ENSVPAG00000009320
capra_hircus ENSCHIG00000010752
ovis_aries ENSOARG00000014358
bos_taurus ENSBTAG00000015549
bos_mutus ENSBMUG00000022955
bos_indicus ENSBIXG00005009956
bos_indicus ENSBIXG00000011450
bison_bison ENSBBBG00000012018
tursiops_truncatus ENSTTRG00000002732
equus_caballus ENSECAG00000022715
equus_asinus ENSEASG00005007879
ursus_maritimus ENSUMAG00000014918
ursus_americanus ENSUAMG00000027246
ailuropoda_melanoleuca ENSAMEG00000012184
neovison_vison ENSNVIG00000020261
mustela_putorius ENSMPUG00000016149
panthera_pardus ENSPPRG00000010334
panthera_tigris ENSPTIG00000009440
felis_catus ENSFCAG00000025770
choloepus_hoffmanni ENSCHOG00000005554
dasypus_novemcinctus ENSDNOG00000044279
cricetulus_griseus ENSCGRG00000010363
cricetulus_griseus ENSCGRG00001021760
cricetulus_griseus ENSCGRG00015007311
mesocricetus_auratus ENSMAUG00000008607
microtus_ochrogaster ENSMOCG00000010974
peromyscus_maniculatus ENSPEMG00000008783
mus_spretus MGP_SPRETEiJ_G0025904
mus_spicilegus ENSMSIG00000003503
mus_musculus ENSMUSG00000037892
mus_caroli MGP_CAROLIEiJ_G0024969
mus_pahari MGP_PahariEiJ_G0026410
rattus_norvegicus ENSRNOG00000009949
meriones_unguiculatus ENSMUGG00000022024
nannospalax_galili ENSNGAG00000002486
jaculus_jaculus ENSJJAG00000020379
castor_canadensis ENSCCNG00000016688
chinchilla_lanigera ENSCLAG00000005219
octodon_degus ENSODEG00000004124
cavia_porcellus ENSCPOG00000003047
cavia_aperea ENSCAPG00000011683
heterocephalus_glaber ENSHGLG00100005754
heterocephalus_glaber ENSHGLG00000010507
fukomys_damarensis ENSFDAG00000005543
urocitellus_parryii ENSUPAG00010012505
ictidomys_tridecemlineatus ENSSTOG00000021466
spermophilus_dauricus ENSSDAG00000006315
marmota_marmota ENSMMMG00000014826
tupaia_belangeri ENSTBEG00000008909
oryctolagus_cuniculus ENSOCUG00000009057
sorex_araneus ENSSARG00000010433
erinaceus_europaeus ENSEEUG00000013692
canis_lupus ENSCAFG00020020721
canis_lupus ENSCAFG00000003758
vulpes_vulpes ENSVVUG00000021489
dipodomys_ordii ENSDORG00000001570
carlito_syrichta ENSTSYG00000005767
myotis_lucifugus ENSMLUG00000015992
pteropus_vampyrus ENSPVAG00000010426
procavia_capensis ENSPCAG00000007170
echinops_telfairi ENSETEG00000006658
loxodonta_africana ENSLAFG00000005319
ornithorhynchus_anatinus ENSOANG00000005407
phascolarctos_cinereus ENSPCIG00000030904
vombatus_ursinus ENSVURG00010024568
notamacropus_eugenii ENSMEUG00000005359
monodelphis_domestica ENSMODG00000000040
sarcophilus_harrisii ENSSHAG00000015323
xenopus_tropicalis ENSXETG00000013624
latimeria_chalumnae ENSLACG00000002577
latimeria_chalumnae ENSLACG00000003658
scleropages_formosus ENSSFOG00015019917
paramormyrops_kingsleyae ENSPKIG00000012141
paramormyrops_kingsleyae ENSPKIG00000013435
scleropages_formosus ENSSFOG00015024052
astyanax_mexicanus ENSAMXG00000000667
astyanax_mexicanus ENSAMXG00005003997
pygocentrus_nattereri ENSPNAG00000002607
ictalurus_punctatus ENSIPUG00000021864
electrophorus_electricus ENSEEEG00000009591
danio_rerio ENSDARG00000089805
denticeps_clupeoides ENSDCDG00000022064
clupea_harengus ENSCHAG00000015168
cynoglossus_semilaevis ENSCSEG00000010994
hippocampus_comes ENSHCOG00000014397
xiphophorus_maculatus ENSXMAG00000026934
xiphophorus_couchianus ENSXCOG00000012065
gambusia_affinis ENSGAFG00000014427
poecilia_formosa ENSPFOG00000015183
poecilia_mexicana ENSPMEG00000014061
poecilia_latipinna ENSPLAG00000005043
poecilia_reticulata ENSPREG00000001032
fundulus_heteroclitus ENSFHEG00000014026
cyprinodon_variegatus ENSCVAG00000000806
kryptolebias_marmoratus ENSKMAG00000000963
tetraodon_nigroviridis ENSTNIG00000012373
takifugu_rubripes ENSTRUG00000013467
mola_mola ENSMMOG00000007081
cottoperca_gobio ENSCGOG00000019833
gasterosteus_aculeatus ENSGACG00000018410
larimichthys_crocea ENSLCRG00005009155
monopterus_albus ENSMALG00000000826
seriola_dumerili ENSSDUG00000000949
seriola_lalandi ENSSLDG00000007440
scophthalmus_maximus ENSSMAG00000015694
labrus_bergylta ENSLBEG00000025983
amphiprion_ocellaris ENSAOCG00000013854
amphiprion_percula ENSAPEG00000016102
acanthochromis_polyacanthus ENSAPOG00000018619
stegastes_partitus ENSSPAG00000023504
parambassis_ranga ENSPRNG00000000358
anabas_testudineus ENSATEG00000022708
betta_splendens ENSBSLG00000019043
oryzias_latipes ENSORLG00020019960
oryzias_latipes ENSORLG00000024530
oryzias_latipes ENSORLG00015020969
oryzias_melastigma ENSOMEG00000002576
gouania_willdenowi ENSGWIG00000001124
astatotilapia_calliptera ENSACLG00000013458
maylandia_zebra ENSMZEG00005010828
haplochromis_burtoni ENSHBUG00000002713
pundamilia_nyererei ENSPNYG00000004993
maylandia_zebra ENSMZEG00005019896
neolamprologus_brichardi ENSNBRG00000018414
oreochromis_niloticus ENSONIG00000003477
amphilophus_citrinellus ENSACIG00000024128
mastacembelus_armatus ENSMAMG00000007094
periophthalmus_magnuspinnatus ENSPMGG00000006529
gadus_morhua ENSGMOG00000003211
hucho_hucho ENSHHUG00000017570
hucho_hucho ENSHHUG00000017042
esox_lucius ENSELUG00000011442
clupea_harengus ENSCHAG00000015521
denticeps_clupeoides ENSDCDG00000030303
astyanax_mexicanus ENSAMXG00005019382
astyanax_mexicanus ENSAMXG00000012165
pygocentrus_nattereri ENSPNAG00000011768
ictalurus_punctatus ENSIPUG00000003024
electrophorus_electricus ENSEEEG00000007041
danio_rerio ENSDARG00000052494
takifugu_rubripes ENSTRUG00000005635
tetraodon_nigroviridis ENSTNIG00000007176
mola_mola ENSMMOG00000001427
labrus_bergylta ENSLBEG00000010823
labrus_bergylta ENSLBEG00000017117
gouania_willdenowi ENSGWIG00000020437
hippocampus_comes ENSHCOG00000002239
cottoperca_gobio ENSCGOG00000006959
gasterosteus_aculeatus ENSGACG00000019611
larimichthys_crocea ENSLCRG00005000102
seriola_dumerili ENSSDUG00000021233
seriola_lalandi ENSSLDG00000011936
scophthalmus_maximus ENSSMAG00000015194
lates_calcarifer ENSLCAG00010013309
monopterus_albus ENSMALG00000000431
mastacembelus_armatus ENSMAMG00000002847
anabas_testudineus ENSATEG00000015463
betta_splendens ENSBSLG00000009333
amphiprion_ocellaris ENSAOCG00000014155
amphiprion_percula ENSAPEG00000017972
acanthochromis_polyacanthus ENSAPOG00000003759
stegastes_partitus ENSSPAG00000019801
parambassis_ranga ENSPRNG00000008840
xiphophorus_maculatus ENSXMAG00000016798
xiphophorus_couchianus ENSXCOG00000000353
gambusia_affinis ENSGAFG00000019581
poecilia_mexicana ENSPMEG00000001662
poecilia_formosa ENSPFOG00000000520
poecilia_latipinna ENSPLAG00000014952
poecilia_reticulata ENSPREG00000004523
cyprinodon_variegatus ENSCVAG00000012846
kryptolebias_marmoratus ENSKMAG00000009282
oryzias_latipes ENSORLG00020010069
oryzias_latipes ENSORLG00000020454
oryzias_latipes ENSORLG00015019232
oryzias_melastigma ENSOMEG00000010666
maylandia_zebra ENSMZEG00005017468
astatotilapia_calliptera ENSACLG00000008084
pundamilia_nyererei ENSPNYG00000022050
haplochromis_burtoni ENSHBUG00000018132
oreochromis_niloticus ENSONIG00000018455
neolamprologus_brichardi ENSNBRG00000005831
amphilophus_citrinellus ENSACIG00000023699
periophthalmus_magnuspinnatus ENSPMGG00000021705
fundulus_heteroclitus ENSFHEG00000012472
gadus_morhua ENSGMOG00000001212
hucho_hucho ENSHHUG00000031057
hucho_hucho ENSHHUG00000037581
esox_lucius ENSELUG00000002504
lepisosteus_oculatus ENSLOCG00000010600
erpetoichthys_calabaricus ENSECRG00000021692
gouania_willdenowi ENSGWIG00000001126
lates_calcarifer ENSLCAG00010017589
hucho_hucho ENSHHUG00000002231
lepidothrix_coronata ENSLCOG00000010634
callorhinchus_milii ENSCMIG00000000330
