pygocentrus_nattereri ENSPNAG00000020589
cricetulus_griseus_chok1gshd ENSCGRG00001012630
cricetulus_griseus_crigri-picr ENSCGRG00015023052
cricetulus_griseus_crigri ENSCGRG00000002063
mesocricetus_auratus ENSMAUG00000001690
microtus_ochrogaster ENSMOCG00000000548
peromyscus_maniculatus_bairdii ENSPEMG00000031421
mus_spicilegus ENSMSIG00000008882
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028751
mus_musculus ENSMUSG00000029402
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027752
mus_pahari MGP_PahariEiJ_G0024332
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032886
rattus_norvegicus ENSRNOG00000001060
meriones_unguiculatus ENSMUGG00000006333
meriones_unguiculatus ENSMUGG00000006733
nannospalax_galili ENSNGAG00000010711
jaculus_jaculus ENSJJAG00000013421
dipodomys_ordii ENSDORG00000001859
oryctolagus_cuniculus ENSOCUG00000021248
ochotona_princeps ENSOPRG00000011119
urocitellus_parryii ENSUPAG00010018574
marmota_marmota_marmota ENSMMMG00000024501
ictidomys_tridecemlineatus ENSSTOG00000025145
castor_canadensis ENSCCNG00000016189
heterocephalus_glaber_male ENSHGLG00100019252
heterocephalus_glaber_female ENSHGLG00000017961
fukomys_damarensis ENSFDAG00000018743
chinchilla_lanigera ENSCLAG00000010232
octodon_degus ENSODEG00000019870
cavia_porcellus ENSCPOG00000002548
sorex_araneus ENSSARG00000012656
ornithorhynchus_anatinus ENSOANG00000002697
latimeria_chalumnae ENSLACG00000017176
eptatretus_burgeri ENSEBUG00000003535
heterocephalus_glaber_female ENSHGLG00000006378
rattus_norvegicus ENSRNOG00000020763
castor_canadensis ENSCCNG00000024627
labrus_bergylta ENSLBEG00000014809
eptatretus_burgeri ENSEBUG00000003414
ciona_savignyi ENSCSAVG00000000748
