labrus_bergylta ENSLBEG00000022724
equus_caballus ENSECAG00000017247
equus_asinus_asinus ENSEASG00005012116
castor_canadensis ENSCCNG00000025566
castor_canadensis ENSCCNG00000023078
dipodomys_ordii ENSDORG00000029944
dipodomys_ordii ENSDORG00000011196
mus_musculus ENSMUSG00000021418
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018429
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019309
mus_spicilegus ENSMSIG00000017402
mus_pahari MGP_PahariEiJ_G0019497
rattus_norvegicus ENSRNOG00000016226
meriones_unguiculatus ENSMUGG00000018925
peromyscus_maniculatus_bairdii ENSPEMG00000020809
microtus_ochrogaster ENSMOCG00000000305
cricetulus_griseus_chok1gshd ENSCGRG00001018328
cricetulus_griseus_crigri ENSCGRG00000011344
cricetulus_griseus_crigri-picr ENSCGRG00015024242
mesocricetus_auratus ENSMAUG00000010268
nannospalax_galili ENSNGAG00000023955
nannospalax_galili ENSNGAG00000022529
jaculus_jaculus ENSJJAG00000020629
urocitellus_parryii ENSUPAG00010010701
spermophilus_dauricus ENSSDAG00000007601
ictidomys_tridecemlineatus ENSSTOG00000011199
marmota_marmota_marmota ENSMMMG00000014521
fukomys_damarensis ENSFDAG00000013001
fukomys_damarensis ENSFDAG00000000265
heterocephalus_glaber_male ENSHGLG00100002080
heterocephalus_glaber_female ENSHGLG00000004871
octodon_degus ENSODEG00000006170
octodon_degus ENSODEG00000007255
octodon_degus ENSODEG00000018153
chinchilla_lanigera ENSCLAG00000003235
cavia_porcellus ENSCPOG00000005855
cavia_aperea ENSCAPG00000004957
oryctolagus_cuniculus ENSOCUG00000000354
pan_paniscus ENSPPAG00000023703
pan_troglodytes ENSPTRG00000017690
gorilla_gorilla ENSGGOG00000013764
homo_sapiens ENSG00000124787
pongo_abelii ENSPPYG00000016194
nomascus_leucogenys ENSNLEG00000034397
rhinopithecus_roxellana ENSRROG00000039116
rhinopithecus_bieti ENSRBIG00000035800
piliocolobus_tephrosceles ENSPTEG00000013822
colobus_angolensis_palliatus ENSCANG00000033965
mandrillus_leucophaeus ENSMLEG00000040851
cercocebus_atys ENSCATG00000038787
papio_anubis ENSPANG00000017865
theropithecus_gelada ENSTGEG00000014390
macaca_fascicularis ENSMFAG00000043100
macaca_mulatta ENSMMUG00000004966
macaca_nemestrina ENSMNEG00000041986
chlorocebus_sabaeus ENSCSAG00000007307
saimiri_boliviensis_boliviensis ENSSBOG00000020297
callithrix_jacchus ENSCJAG00000021373
cebus_capucinus ENSCCAG00000019809
aotus_nancymaae ENSANAG00000029246
carlito_syrichta ENSTSYG00000032857
propithecus_coquereli ENSPCOG00000003907
microcebus_murinus ENSMICG00000003297
prolemur_simus ENSPSMG00000017540
otolemur_garnettii ENSOGAG00000006055
tupaia_belangeri ENSTBEG00000014467
loxodonta_africana ENSLAFG00000007530
procavia_capensis ENSPCAG00000002700
echinops_telfairi ENSETEG00000007458
choloepus_hoffmanni ENSCHOG00000005856
dasypus_novemcinctus ENSDNOG00000048136
ornithorhynchus_anatinus ENSOANG00000001200
anolis_carolinensis ENSACAG00000006550
pogona_vitticeps ENSPVIG00000022505
notechis_scutatus ENSNSUG00000005551
salvator_merianae ENSSMRG00000008143
sphenodon_punctatus ENSSPUG00000017487
sphenodon_punctatus ENSSPUG00000018950
anas_platyrhynchos_platyrhynchos ENSAPLG00000005691
anser_brachyrhynchus ENSABRG00000005475
gallus_gallus ENSGALG00000036074
meleagris_gallopavo ENSMGAG00000004009
coturnix_japonica ENSCJPG00005016878
numida_meleagris ENSNMEG00000002338
calidris_pygmaea ENSCPGG00000009111
calidris_pugnax ENSCPUG00000001989
melopsittacus_undulatus ENSMUNG00000009461
parus_major ENSPMJG00000018352
cyanistes_caeruleus ENSCCEG00000002113
ficedula_albicollis ENSFALG00000013166
taeniopygia_guttata ENSTGUG00000002258
taeniopygia_guttata ENSTGUG00000015246
lonchura_striata_domestica ENSLSDG00000001955
serinus_canaria ENSSCAG00000001959
junco_hyemalis ENSJHYG00000000659
zonotrichia_albicollis ENSZALG00000014538
lepidothrix_coronata ENSLCOG00000006051
manacus_vitellinus ENSMVIG00005000491
apteryx_haastii ENSAHAG00000015845
apteryx_rowi ENSARWG00000001236
apteryx_owenii ENSAOWG00000012089
dromaius_novaehollandiae ENSDNVG00000017836
nothoprocta_perdicaria ENSNPEG00000009492
crocodylus_porosus ENSCPRG00005001044
gopherus_agassizii ENSGAGG00000012918
chelonoidis_abingdonii ENSCABG00000017208
chrysemys_picta_bellii ENSCPBG00000009003
pelodiscus_sinensis ENSPSIG00000007854
xenopus_tropicalis ENSXETG00000017617
latimeria_chalumnae ENSLACG00000014848
petromyzon_marinus ENSPMAG00000008412
eptatretus_burgeri ENSEBUG00000000386
