apteryx_rowi ENSARWG00000015795
microcebus_murinus ENSMICG00000009988
propithecus_coquereli ENSPCOG00000017177
tupaia_belangeri ENSTBEG00000016602
aotus_nancymaae ENSANAG00000037196
aotus_nancymaae ENSANAG00000022222
cebus_capucinus ENSCCAG00000035456
pan_troglodytes ENSPTRG00000010233
pan_paniscus ENSPPAG00000026500
homo_sapiens ENSG00000130332
gorilla_gorilla ENSGGOG00000010172
nomascus_leucogenys ENSNLEG00000002265
rhinopithecus_bieti ENSRBIG00000035978
rhinopithecus_roxellana ENSRROG00000034044
colobus_angolensis_palliatus ENSCANG00000035525
chlorocebus_sabaeus ENSCSAG00000011599
mandrillus_leucophaeus ENSMLEG00000030852
macaca_fascicularis ENSMFAG00000044572
macaca_mulatta ENSMMUG00000000452
macaca_nemestrina ENSMNEG00000004393
papio_anubis ENSPANG00000020668
theropithecus_gelada ENSTGEG00000012950
cercocebus_atys ENSCATG00000023543
saimiri_boliviensis_boliviensis ENSSBOG00000034899
carlito_syrichta ENSTSYG00000028883
pongo_abelii ENSPPYG00000009348
bos_mutus ENSBMUG00000013546
equus_asinus_asinus ENSEASG00005021986
vulpes_vulpes ENSVVUG00000002640
procavia_capensis ENSPCAG00000011073
loxodonta_africana ENSLAFG00000029302
prolemur_simus ENSPSMG00000008891
dasypus_novemcinctus ENSDNOG00000047801
cricetulus_griseus_crigri-picr ENSCGRG00015002739
cricetulus_griseus_crigri ENSCGRG00000014355
cricetulus_griseus_chok1gshd ENSCGRG00001000807
cricetulus_griseus_chok1gshd ENSCGRG00001016005
cricetulus_griseus_crigri ENSCGRG00000006821
cricetulus_griseus_crigri-picr ENSCGRG00015020976
mesocricetus_auratus ENSMAUG00000009276
microtus_ochrogaster ENSMOCG00000016925
mus_musculus ENSMUSG00000035215
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016425
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015607
mus_spicilegus ENSMSIG00000027256
mus_pahari MGP_PahariEiJ_G0031020
rattus_norvegicus ENSRNOG00000019552
meriones_unguiculatus ENSMUGG00000013961
nannospalax_galili ENSNGAG00000021637
jaculus_jaculus ENSJJAG00000001936
pygocentrus_nattereri ENSPNAG00000010141
astyanax_mexicanus ENSAMXG00000037622
ictalurus_punctatus ENSIPUG00000024724
danio_rerio ENSDARG00000058328
amphiprion_percula ENSAPEG00000024447
amphiprion_percula ENSAPEG00000000694
amphiprion_ocellaris ENSAOCG00000001077
acanthochromis_polyacanthus ENSAPOG00000015573
stegastes_partitus ENSSPAG00000015221
kryptolebias_marmoratus ENSKMAG00000022151
pundamilia_nyererei ENSPNYG00000006938
haplochromis_burtoni ENSHBUG00000004616
maylandia_zebra ENSMZEG00005028055
astatotilapia_calliptera ENSACLG00000021021
neolamprologus_brichardi ENSNBRG00000015770
neolamprologus_brichardi ENSNBRG00000001237
oreochromis_niloticus ENSONIG00000001801
amphilophus_citrinellus ENSACIG00000006498
oryzias_latipes ENSORLG00020022226
oryzias_latipes ENSORLG00000023951
oryzias_latipes_asm223469v1 ENSORLG00015020044
oryzias_melastigma ENSOMEG00000012806
monopterus_albus ENSMALG00000014511
mastacembelus_armatus ENSMAMG00000005410
anabas_testudineus ENSATEG00000008557
mola_mola ENSMMOG00000019645
gasterosteus_aculeatus ENSGACG00000010390
seriola_dumerili ENSSDUG00000001863
seriola_lalandi_dorsalis ENSSLDG00000016339
labrus_bergylta ENSLBEG00000005203
cynoglossus_semilaevis ENSCSEG00000014900
poecilia_formosa ENSPFOG00000012467
poecilia_mexicana ENSPMEG00000000587
poecilia_latipinna ENSPLAG00000000252
xiphophorus_maculatus ENSXMAG00000018630
xiphophorus_couchianus ENSXCOG00000002572
gambusia_affinis ENSGAFG00000013902
fundulus_heteroclitus ENSFHEG00000006349
cyprinodon_variegatus ENSCVAG00000021091
scophthalmus_maximus ENSSMAG00000004195
takifugu_rubripes ENSTRUG00000022913
tetraodon_nigroviridis ENSTNIG00000015525
periophthalmus_magnuspinnatus ENSPMGG00000006498
hippocampus_comes ENSHCOG00000020252
gadus_morhua ENSGMOG00000013320
lepisosteus_oculatus ENSLOCG00000004356
paramormyrops_kingsleyae ENSPKIG00000011325
callithrix_jacchus ENSCJAG00000039713
piliocolobus_tephrosceles ENSPTEG00000027623
peromyscus_maniculatus_bairdii ENSPEMG00000027858
castor_canadensis ENSCCNG00000030153
urocitellus_parryii ENSUPAG00010013275
chelonoidis_abingdonii ENSCABG00000010593
poecilia_reticulata ENSPREG00000016718
xenopus_tropicalis ENSXETG00000022166
eptatretus_burgeri ENSEBUG00000016992
ciona_intestinalis ENSCING00000022134
eptatretus_burgeri ENSEBUG00000010470
drosophila_melanogaster FBgn0261068
caenorhabditis_elegans_strain_n2 WBGene00003081
saccharomyces_cerevisiae YNL147W
