latimeria_chalumnae ENSLACG00000018358
dipodomys_ordii ENSDORG00000000789
cricetulus_griseus_crigri-picr ENSCGRG00015015854
cricetulus_griseus_chok1gshd ENSCGRG00001022305
cricetulus_griseus_crigri ENSCGRG00000011360
mesocricetus_auratus ENSMAUG00000019210
microtus_ochrogaster ENSMOCG00000012810
peromyscus_maniculatus_bairdii ENSPEMG00000013989
mus_spicilegus ENSMSIG00000019840
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025163
mus_musculus ENSMUSG00000027365
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024243
mus_pahari MGP_PahariEiJ_G0025689
rattus_norvegicus ENSRNOG00000057806
meriones_unguiculatus ENSMUGG00000017485
nannospalax_galili ENSNGAG00000004836
jaculus_jaculus ENSJJAG00000022636
chinchilla_lanigera ENSCLAG00000011050
octodon_degus ENSODEG00000008007
cavia_porcellus ENSCPOG00000005405
cavia_aperea ENSCAPG00000014618
heterocephalus_glaber_male ENSHGLG00100004481
heterocephalus_glaber_female ENSHGLG00000013915
fukomys_damarensis ENSFDAG00000019191
urocitellus_parryii ENSUPAG00010008060
ictidomys_tridecemlineatus ENSSTOG00000000280
spermophilus_dauricus ENSSDAG00000011900
marmota_marmota_marmota ENSMMMG00000016191
oryctolagus_cuniculus ENSOCUG00000003125
ochotona_princeps ENSOPRG00000003147
tupaia_belangeri ENSTBEG00000012663
bos_mutus ENSBMUG00000010823
bos_taurus ENSBTAG00000031165
bison_bison_bison ENSBBBG00000006819
capra_hircus ENSCHIG00000012697
ovis_aries ENSOARG00000020984
tursiops_truncatus ENSTTRG00000016807
sus_scrofa ENSSSCG00000004636
vicugna_pacos ENSVPAG00000008126
myotis_lucifugus ENSMLUG00000000187
pteropus_vampyrus ENSPVAG00000006861
ursus_maritimus ENSUMAG00000015380
ursus_americanus ENSUAMG00000024060
ursus_americanus ENSUAMG00000023032
ailuropoda_melanoleuca ENSAMEG00000009020
mustela_putorius_furo ENSMPUG00000007861
neovison_vison ENSNVIG00000020690
canis_lupus_dingo ENSCAFG00020019231
canis_lupus_familiaris ENSCAFG00000015230
vulpes_vulpes ENSVVUG00000016973
panthera_pardus ENSPPRG00000001988
panthera_tigris_altaica ENSPTIG00000005333
felis_catus ENSFCAG00000024588
equus_caballus ENSECAG00000017780
equus_asinus_asinus ENSEASG00005014713
sorex_araneus ENSSARG00000006637
erinaceus_europaeus ENSEEUG00000012942
dasypus_novemcinctus ENSDNOG00000012390
choloepus_hoffmanni ENSCHOG00000006999
loxodonta_africana ENSLAFG00000001993
procavia_capensis ENSPCAG00000000699
echinops_telfairi ENSETEG00000008599
ornithorhynchus_anatinus ENSOANG00000009338
ornithorhynchus_anatinus ENSOANG00000006883
anser_brachyrhynchus ENSABRG00000003140
anas_platyrhynchos_platyrhynchos ENSAPLG00000015254
gallus_gallus ENSGALG00000023451
coturnix_japonica ENSCJPG00005020093
numida_meleagris ENSNMEG00000022961
meleagris_gallopavo ENSMGAG00000007383
calidris_pygmaea ENSCPGG00000004781
calidris_pugnax ENSCPUG00000018420
parus_major ENSPMJG00000019198
cyanistes_caeruleus ENSCCEG00000011631
ficedula_albicollis ENSFALG00000011416
junco_hyemalis ENSJHYG00000009686
zonotrichia_albicollis ENSZALG00000000756
serinus_canaria ENSSCAG00000005261
lonchura_striata_domestica ENSLSDG00000017142
taeniopygia_guttata ENSTGUG00000007440
lepidothrix_coronata ENSLCOG00000015117
manacus_vitellinus ENSMVIG00005014559
melopsittacus_undulatus ENSMUNG00000002970
apteryx_owenii ENSAOWG00000003986
apteryx_haastii ENSAHAG00000000401
apteryx_rowi ENSARWG00000012893
dromaius_novaehollandiae ENSDNVG00000004349
nothoprocta_perdicaria ENSNPEG00000015245
crocodylus_porosus ENSCPRG00005015267
chelonoidis_abingdonii ENSCABG00000016163
gopherus_agassizii ENSGAGG00000022539
chrysemys_picta_bellii ENSCPBG00000011596
pelodiscus_sinensis ENSPSIG00000007563
sphenodon_punctatus ENSSPUG00000010871
ornithorhynchus_anatinus ENSOANG00000029370
pelodiscus_sinensis ENSPSIG00000017896
eptatretus_burgeri ENSEBUG00000014561
anolis_carolinensis ENSACAG00000003845
pogona_vitticeps ENSPVIG00000024472
notechis_scutatus ENSNSUG00000019442
salvator_merianae ENSSMRG00000022371
haplochromis_burtoni ENSHBUG00000015313
pundamilia_nyererei ENSPNYG00000020222
amphilophus_citrinellus ENSACIG00000020202
monopterus_albus ENSMALG00000018766
esox_lucius ENSELUG00000020804
ornithorhynchus_anatinus ENSOANG00000028542
petromyzon_marinus ENSPMAG00000000010
eptatretus_burgeri ENSEBUG00000011650
