latimeria_chalumnae ENSLACG00000016370
anas_platyrhynchos_platyrhynchos ENSAPLG00000012233
meleagris_gallopavo ENSMGAG00000014929
gallus_gallus ENSGALG00000016911
coturnix_japonica ENSCJPG00005019463
numida_meleagris ENSNMEG00000020457
apteryx_haastii ENSAHAG00000000085
apteryx_owenii ENSAOWG00000004529
apteryx_rowi ENSARWG00000005571
dromaius_novaehollandiae ENSDNVG00000016113
nothoprocta_perdicaria ENSNPEG00000002005
gopherus_agassizii ENSGAGG00000010732
gopherus_agassizii ENSGAGG00000010735
chelonoidis_abingdonii ENSCABG00000020196
chrysemys_picta_bellii ENSCPBG00000026735
pelodiscus_sinensis ENSPSIG00000007011
crocodylus_porosus ENSCPRG00005018496
pogona_vitticeps ENSPVIG00000023825
anolis_carolinensis ENSACAG00000016170
notechis_scutatus ENSNSUG00000009608
salvator_merianae ENSSMRG00000016234
sphenodon_punctatus ENSSPUG00000001442
phascolarctos_cinereus ENSPCIG00000014718
notamacropus_eugenii ENSMEUG00000011331
sarcophilus_harrisii ENSSHAG00000013284
monodelphis_domestica ENSMODG00000001525
pan_paniscus ENSPPAG00000010176
pan_troglodytes ENSPTRG00000005948
homo_sapiens ENSG00000152193
gorilla_gorilla ENSGGOG00000014440
pongo_abelii ENSPPYG00000005429
nomascus_leucogenys ENSNLEG00000016406
piliocolobus_tephrosceles ENSPTEG00000010741
colobus_angolensis_palliatus ENSCANG00000042167
rhinopithecus_roxellana ENSRROG00000043846
rhinopithecus_bieti ENSRBIG00000043533
macaca_fascicularis ENSMFAG00000034310
macaca_mulatta ENSMMUG00000011697
macaca_nemestrina ENSMNEG00000030438
theropithecus_gelada ENSTGEG00000008495
mandrillus_leucophaeus ENSMLEG00000034546
cercocebus_atys ENSCATG00000012342
papio_anubis ENSPANG00000015545
chlorocebus_sabaeus ENSCSAG00000017565
cebus_capucinus ENSCCAG00000012651
callithrix_jacchus ENSCJAG00000042444
saimiri_boliviensis_boliviensis ENSSBOG00000032722
aotus_nancymaae ENSANAG00000028343
carlito_syrichta ENSTSYG00000037196
microcebus_murinus ENSMICG00000031669
propithecus_coquereli ENSPCOG00000016657
prolemur_simus ENSPSMG00000010499
otolemur_garnettii ENSOGAG00000007156
tupaia_belangeri ENSTBEG00000013464
castor_canadensis ENSCCNG00000010854
dipodomys_ordii ENSDORG00000023149
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020475
mus_musculus ENSMUSG00000022120
mus_spicilegus ENSMSIG00000014981
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019579
mus_pahari MGP_PahariEiJ_G0030596
rattus_norvegicus ENSRNOG00000009690
meriones_unguiculatus ENSMUGG00000016320
peromyscus_maniculatus_bairdii ENSPEMG00000019512
microtus_ochrogaster ENSMOCG00000011940
cricetulus_griseus_chok1gshd ENSCGRG00001023032
cricetulus_griseus_crigri ENSCGRG00000000243
cricetulus_griseus_crigri-picr ENSCGRG00015000904
mesocricetus_auratus ENSMAUG00000017917
nannospalax_galili ENSNGAG00000011581
jaculus_jaculus ENSJJAG00000017901
spermophilus_dauricus ENSSDAG00000019622
urocitellus_parryii ENSUPAG00010018284
ictidomys_tridecemlineatus ENSSTOG00000022458
marmota_marmota_marmota ENSMMMG00000008378
heterocephalus_glaber_male ENSHGLG00100000340
heterocephalus_glaber_female ENSHGLG00000006081
fukomys_damarensis ENSFDAG00000007755
chinchilla_lanigera ENSCLAG00000003803
octodon_degus ENSODEG00000005579
cavia_porcellus ENSCPOG00000035300
cavia_aperea ENSCAPG00000005796
oryctolagus_cuniculus ENSOCUG00000028116
ochotona_princeps ENSOPRG00000004306
myotis_lucifugus ENSMLUG00000002138
pteropus_vampyrus ENSPVAG00000004722
capra_hircus ENSCHIG00000013483
ovis_aries ENSOARG00000000201
bos_taurus ENSBTAG00000000869
bos_taurus ENSBTAG00000040406
bos_mutus ENSBMUG00000008357
bison_bison_bison ENSBBBG00000003218
tursiops_truncatus ENSTTRG00000004847
sus_scrofa ENSSSCG00000029113
vicugna_pacos ENSVPAG00000007745
ursus_maritimus ENSUMAG00000013268
ursus_americanus ENSUAMG00000014590
ailuropoda_melanoleuca ENSAMEG00000002446
neovison_vison ENSNVIG00000015574
mustela_putorius_furo ENSMPUG00000003343
canis_lupus_familiaris ENSCAFG00000031900
canis_lupus_dingo ENSCAFG00020025031
vulpes_vulpes ENSVVUG00000014179
panthera_tigris_altaica ENSPTIG00000018646
panthera_pardus ENSPPRG00000021495
felis_catus ENSFCAG00000032576
equus_asinus_asinus ENSEASG00005013701
equus_caballus ENSECAG00000011364
erinaceus_europaeus ENSEEUG00000013887
sorex_araneus ENSSARG00000011083
dasypus_novemcinctus ENSDNOG00000038257
choloepus_hoffmanni ENSCHOG00000005924
loxodonta_africana ENSLAFG00000001600
procavia_capensis ENSPCAG00000014844
ornithorhynchus_anatinus ENSOANG00000008745
lepidothrix_coronata ENSLCOG00000001703
lepidothrix_coronata ENSLCOG00000001704
gasterosteus_aculeatus ENSGACG00000015257
ciona_savignyi ENSCSAVG00000008040
ciona_intestinalis ENSCING00000005165
