latimeria_chalumnae ENSLACG00000006085
periophthalmus_magnuspinnatus ENSPMGG00000002870
takifugu_rubripes ENSTRUG00000019608
tetraodon_nigroviridis ENSTNIG00000018473
scleropages_formosus ENSSFOG00015021422
scleropages_formosus ENSSFOG00015021432
anabas_testudineus ENSATEG00000017775
lepisosteus_oculatus ENSLOCG00000002951
labrus_bergylta ENSLBEG00000020769
gasterosteus_aculeatus ENSGACG00000020117
mola_mola ENSMMOG00000006113
fundulus_heteroclitus ENSFHEG00000010864
cyprinodon_variegatus ENSCVAG00000001368
xiphophorus_couchianus ENSXCOG00000007250
xiphophorus_maculatus ENSXMAG00000001602
gambusia_affinis ENSGAFG00000011281
poecilia_formosa ENSPFOG00000009543
poecilia_latipinna ENSPLAG00000014146
poecilia_mexicana ENSPMEG00000000047
poecilia_reticulata ENSPREG00000013826
kryptolebias_marmoratus ENSKMAG00000016134
amphiprion_ocellaris ENSAOCG00000014331
amphiprion_percula ENSAPEG00000014172
takifugu_rubripes ENSTRUG00000023364
cynoglossus_semilaevis ENSCSEG00000019608
astatotilapia_calliptera ENSACLG00000004224
maylandia_zebra ENSMZEG00005023674
haplochromis_burtoni ENSHBUG00000021500
pundamilia_nyererei ENSPNYG00000001834
neolamprologus_brichardi ENSNBRG00000004943
oreochromis_niloticus ENSONIG00000004759
stegastes_partitus ENSSPAG00000000611
seriola_dumerili ENSSDUG00000021185
seriola_lalandi_dorsalis ENSSLDG00000012477
tetraodon_nigroviridis ENSTNIG00000008602
anabas_testudineus ENSATEG00000016584
amphilophus_citrinellus ENSACIG00000019204
mastacembelus_armatus ENSMAMG00000001373
monopterus_albus ENSMALG00000014815
oryzias_melastigma ENSOMEG00000010917
periophthalmus_magnuspinnatus ENSPMGG00000003526
periophthalmus_magnuspinnatus ENSPMGG00000003524
labrus_bergylta ENSLBEG00000023383
oryzias_latipes ENSORLG00000013520
hippocampus_comes ENSHCOG00000007322
danio_rerio ENSDARG00000068992
gadus_morhua ENSGMOG00000016183
scophthalmus_maximus ENSSMAG00000004305
esox_lucius ENSELUG00000016207
esox_lucius ENSELUG00000020135
astyanax_mexicanus ENSAMXG00000003027
pygocentrus_nattereri ENSPNAG00000019353
pygocentrus_nattereri ENSPNAG00000002409
astyanax_mexicanus ENSAMXG00000004386
ictalurus_punctatus ENSIPUG00000013934
danio_rerio ENSDARG00000037403
xiphophorus_couchianus ENSXCOG00000010622
xiphophorus_maculatus ENSXMAG00000001728
gambusia_affinis ENSGAFG00000013631
poecilia_formosa ENSPFOG00000008230
poecilia_latipinna ENSPLAG00000016162
poecilia_mexicana ENSPMEG00000018089
poecilia_mexicana ENSPMEG00000018722
poecilia_reticulata ENSPREG00000011434
fundulus_heteroclitus ENSFHEG00000005182
cyprinodon_variegatus ENSCVAG00000007956
kryptolebias_marmoratus ENSKMAG00000014084
oryzias_latipes_asm223469v1 ENSORLG00015012484
oryzias_latipes ENSORLG00020000761
oryzias_latipes ENSORLG00000005316
oryzias_melastigma ENSOMEG00000005909
gasterosteus_aculeatus ENSGACG00000010517
seriola_lalandi_dorsalis ENSSLDG00000014283
seriola_dumerili ENSSDUG00000003205
scophthalmus_maximus ENSSMAG00000008540
mola_mola ENSMMOG00000014024
amphiprion_ocellaris ENSAOCG00000019911
amphiprion_percula ENSAPEG00000007104
acanthochromis_polyacanthus ENSAPOG00000003396
stegastes_partitus ENSSPAG00000014647
astatotilapia_calliptera ENSACLG00000009370
pundamilia_nyererei ENSPNYG00000014900
haplochromis_burtoni ENSHBUG00000003782
maylandia_zebra ENSMZEG00005005040
neolamprologus_brichardi ENSNBRG00000022327
oreochromis_niloticus ENSONIG00000011144
amphilophus_citrinellus ENSACIG00000007410
monopterus_albus ENSMALG00000011637
mastacembelus_armatus ENSMAMG00000016857
anabas_testudineus ENSATEG00000020128
acanthochromis_polyacanthus ENSAPOG00000003612
seriola_lalandi_dorsalis ENSSLDG00000010326
scleropages_formosus ENSSFOG00015011395
pygocentrus_nattereri ENSPNAG00000019420
astyanax_mexicanus ENSAMXG00000004628
ictalurus_punctatus ENSIPUG00000006340
ictalurus_punctatus ENSIPUG00000006424
anabas_testudineus ENSATEG00000016538
mastacembelus_armatus ENSMAMG00000001449
stegastes_partitus ENSSPAG00000000657
seriola_dumerili ENSSDUG00000021235
seriola_lalandi_dorsalis ENSSLDG00000012583
cynoglossus_semilaevis ENSCSEG00000019597
amphiprion_ocellaris ENSAOCG00000014291
amphiprion_percula ENSAPEG00000014235
monopterus_albus ENSMALG00000014683
gadus_morhua ENSGMOG00000015962
esox_lucius ENSELUG00000016261
scleropages_formosus ENSSFOG00015011513
paramormyrops_kingsleyae ENSPKIG00000004223
lepisosteus_oculatus ENSLOCG00000005515
lepisosteus_oculatus ENSLOCG00000005550
anolis_carolinensis ENSACAG00000004884
salvator_merianae ENSSMRG00000021944
sphenodon_punctatus ENSSPUG00000011726
anas_platyrhynchos_platyrhynchos ENSAPLG00000010667
gallus_gallus ENSGALG00000006512
taeniopygia_guttata ENSTGUG00000000491
serinus_canaria ENSSCAG00000010036
ficedula_albicollis ENSFALG00000005812
cyanistes_caeruleus ENSCCEG00000007346
apteryx_owenii ENSAOWG00000014696
apteryx_haastii ENSAHAG00000007132
apteryx_rowi ENSARWG00000016818
coturnix_japonica ENSCJPG00005008461
meleagris_gallopavo ENSMGAG00000001929
calidris_pygmaea ENSCPGG00000007177
dromaius_novaehollandiae ENSDNVG00000016863
manacus_vitellinus ENSMVIG00005016723
lepidothrix_coronata ENSLCOG00000004544
calidris_pugnax ENSCPUG00000014045
melopsittacus_undulatus ENSMUNG00000012125
nothoprocta_perdicaria ENSNPEG00000007305
anser_brachyrhynchus ENSABRG00000005599
lonchura_striata_domestica ENSLSDG00000005837
monodelphis_domestica ENSMODG00000012958
monodelphis_domestica ENSMODG00000012827
sarcophilus_harrisii ENSSHAG00000007499
erinaceus_europaeus ENSEEUG00000012704
ornithorhynchus_anatinus ENSOANG00000014580
microcebus_murinus ENSMICG00000004702
propithecus_coquereli ENSPCOG00000015088
sus_scrofa ENSSSCG00000015140
dasypus_novemcinctus ENSDNOG00000039062
mesocricetus_auratus ENSMAUG00000021775
nannospalax_galili ENSNGAG00000015249
mus_spicilegus ENSMSIG00000002669
heterocephalus_glaber_female ENSHGLG00000000758
heterocephalus_glaber_male ENSHGLG00100011963
ailuropoda_melanoleuca ENSAMEG00000005219
mustela_putorius_furo ENSMPUG00000012486
vulpes_vulpes ENSVVUG00000021113
otolemur_garnettii ENSOGAG00000031606
pan_paniscus ENSPPAG00000013048
gorilla_gorilla ENSGGOG00000037850
rhinopithecus_bieti ENSRBIG00000031407
rhinopithecus_roxellana ENSRROG00000040245
colobus_angolensis_palliatus ENSCANG00000034326
macaca_fascicularis ENSMFAG00000036316
macaca_mulatta ENSMMUG00000046286
macaca_nemestrina ENSMNEG00000039024
cercocebus_atys ENSCATG00000034962
papio_anubis ENSPANG00000029774
mandrillus_leucophaeus ENSMLEG00000032379
pan_troglodytes ENSPTRG00000051691
pan_troglodytes ENSPTRG00000043057
pan_paniscus ENSPPAG00000037083
gorilla_gorilla ENSGGOG00000041547
macaca_fascicularis ENSMFAG00000030188
macaca_nemestrina ENSMNEG00000030006
macaca_mulatta ENSMMUG00000006799
papio_anubis ENSPANG00000030909
theropithecus_gelada ENSTGEG00000000442
cercocebus_atys ENSCATG00000036118
piliocolobus_tephrosceles ENSPTEG00000011630
colobus_angolensis_palliatus ENSCANG00000030921
rhinopithecus_roxellana ENSRROG00000030186
pan_troglodytes ENSPTRG00000043209
pan_paniscus ENSPPAG00000040063
gorilla_gorilla ENSGGOG00000039654
nomascus_leucogenys ENSNLEG00000032070
rhinopithecus_roxellana ENSRROG00000033317
rhinopithecus_bieti ENSRBIG00000032260
colobus_angolensis_palliatus ENSCANG00000005250
macaca_fascicularis ENSMFAG00000043103
macaca_mulatta ENSMMUG00000039784
macaca_nemestrina ENSMNEG00000042959
papio_anubis ENSPANG00000034177
mandrillus_leucophaeus ENSMLEG00000029715
pan_troglodytes ENSPTRG00000052825
nomascus_leucogenys ENSNLEG00000033896
mandrillus_leucophaeus ENSMLEG00000038638
macaca_nemestrina ENSMNEG00000038629
papio_anubis ENSPANG00000035583
saimiri_boliviensis_boliviensis ENSSBOG00000034479
aotus_nancymaae ENSANAG00000024024
propithecus_coquereli ENSPCOG00000021635
heterocephalus_glaber_male ENSHGLG00100008411
fukomys_damarensis ENSFDAG00000012845
heterocephalus_glaber_female ENSHGLG00000013331
octodon_degus ENSODEG00000001919
heterocephalus_glaber_female ENSHGLG00000004061
heterocephalus_glaber_male ENSHGLG00100007029
heterocephalus_glaber_male ENSHGLG00100009929
heterocephalus_glaber_female ENSHGLG00000006761
heterocephalus_glaber_male ENSHGLG00100011495
urocitellus_parryii ENSUPAG00010009302
dasypus_novemcinctus ENSDNOG00000035352
heterocephalus_glaber_male ENSHGLG00100005594
ochotona_princeps ENSOPRG00000014341
saimiri_boliviensis_boliviensis ENSSBOG00000029520
sarcophilus_harrisii ENSSHAG00000006925
peromyscus_maniculatus_bairdii ENSPEMG00000007390
nannospalax_galili ENSNGAG00000014163
heterocephalus_glaber_female ENSHGLG00000010621
heterocephalus_glaber_male ENSHGLG00100015664
heterocephalus_glaber_female ENSHGLG00000012154
heterocephalus_glaber_female ENSHGLG00000001303
heterocephalus_glaber_male ENSHGLG00100019062
heterocephalus_glaber_male ENSHGLG00100001596
aotus_nancymaae ENSANAG00000036788
panthera_tigris_altaica ENSPTIG00000007088
felis_catus ENSFCAG00000036745
heterocephalus_glaber_male ENSHGLG00100013268
loxodonta_africana ENSLAFG00000011994
mustela_putorius_furo ENSMPUG00000007642
neovison_vison ENSNVIG00000011287
pan_troglodytes ENSPTRG00000050744
pan_paniscus ENSPPAG00000031352
macaca_mulatta ENSMMUG00000021266
papio_anubis ENSPANG00000035278
cercocebus_atys ENSCATG00000005868
colobus_angolensis_palliatus ENSCANG00000024099
cebus_capucinus ENSCCAG00000028976
otolemur_garnettii ENSOGAG00000034503
propithecus_coquereli ENSPCOG00000021614
octodon_degus ENSODEG00000007549
octodon_degus ENSODEG00000002602
canis_lupus_dingo ENSCAFG00020019173
microcebus_murinus ENSMICG00000048037
carlito_syrichta ENSTSYG00000031211
ovis_aries ENSOARG00000005855
heterocephalus_glaber_male ENSHGLG00100019411
chinchilla_lanigera ENSCLAG00000010422
chinchilla_lanigera ENSCLAG00000005643
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033216
carlito_syrichta ENSTSYG00000035984
vulpes_vulpes ENSVVUG00000026987
canis_lupus_dingo ENSCAFG00020007741
felis_catus ENSFCAG00000036116
panthera_pardus ENSPPRG00000024357
monodelphis_domestica ENSMODG00000019110
fukomys_damarensis ENSFDAG00000010628
neovison_vison ENSNVIG00000002540
pan_paniscus ENSPPAG00000037130
pan_troglodytes ENSPTRG00000051554
nomascus_leucogenys ENSNLEG00000031515
macaca_nemestrina ENSMNEG00000035497
papio_anubis ENSPANG00000034024
cercocebus_atys ENSCATG00000034682
macaca_mulatta ENSMMUG00000042089
colobus_angolensis_palliatus ENSCANG00000008903
rhinopithecus_bieti ENSRBIG00000002570
rhinopithecus_bieti ENSRBIG00000033218
cebus_capucinus ENSCCAG00000025676
cebus_capucinus ENSCCAG00000028344
heterocephalus_glaber_female ENSHGLG00000001216
octodon_degus ENSODEG00000006143
procavia_capensis ENSPCAG00000001418
cebus_capucinus ENSCCAG00000033437
otolemur_garnettii ENSOGAG00000031566
rattus_norvegicus ENSRNOG00000061099
mus_spicilegus ENSMSIG00000002519
jaculus_jaculus ENSJJAG00000021535
mus_musculus ENSMUSG00000015656
mus_spicilegus ENSMSIG00000018401
meriones_unguiculatus ENSMUGG00000000278
microtus_ochrogaster ENSMOCG00000012873
rattus_norvegicus ENSRNOG00000034066
rattus_norvegicus ENSRNOG00000032585
rattus_norvegicus ENSRNOG00000009920
peromyscus_maniculatus_bairdii ENSPEMG00000019570
cricetulus_griseus_crigri-picr ENSCGRG00015012890
mesocricetus_auratus ENSMAUG00000012651
microtus_ochrogaster ENSMOCG00000006009
nannospalax_galili ENSNGAG00000011644
jaculus_jaculus ENSJJAG00000012917
carlito_syrichta ENSTSYG00000036507
panthera_pardus ENSPPRG00000009282
panthera_pardus ENSPPRG00000006854
canis_lupus_familiaris ENSCAFG00000001886
capra_hircus ENSCHIG00000016138
rhinopithecus_roxellana ENSRROG00000033215
papio_anubis ENSPANG00000011889
tupaia_belangeri ENSTBEG00000011602
rattus_norvegicus ENSRNOG00000034093
microtus_ochrogaster ENSMOCG00000017344
equus_caballus ENSECAG00000040438
canis_lupus_dingo ENSCAFG00020024148
bison_bison_bison ENSBBBG00000018029
bos_taurus ENSBTAG00000013162
capra_hircus ENSCHIG00000017000
pteropus_vampyrus ENSPVAG00000000686
echinops_telfairi ENSETEG00000010996
aotus_nancymaae ENSANAG00000027322
cebus_capucinus ENSCCAG00000029645
callithrix_jacchus ENSCJAG00000004315
macaca_mulatta ENSMMUG00000004696
microcebus_murinus ENSMICG00000032750
cricetulus_griseus_chok1gshd ENSCGRG00001018983
cricetulus_griseus_crigri-picr ENSCGRG00015016454
cricetulus_griseus_crigri ENSCGRG00000003312
cricetulus_griseus_crigri ENSCGRG00000004615
equus_caballus ENSECAG00000013510
callithrix_jacchus ENSCJAG00000007648
heterocephalus_glaber_male ENSHGLG00100015638
neovison_vison ENSNVIG00000019109
theropithecus_gelada ENSTGEG00000029230
theropithecus_gelada ENSTGEG00000003008
mustela_putorius_furo ENSMPUG00000005810
mustela_putorius_furo ENSMPUG00000019311
marmota_marmota_marmota ENSMMMG00000022001
equus_caballus ENSECAG00000037704
nomascus_leucogenys ENSNLEG00000007419
pan_paniscus ENSPPAG00000041004
theropithecus_gelada ENSTGEG00000026669
theropithecus_gelada ENSTGEG00000025336
fukomys_damarensis ENSFDAG00000011446
oryctolagus_cuniculus ENSOCUG00000015533
pongo_abelii ENSPPYG00000003987
colobus_angolensis_palliatus ENSCANG00000001653
saimiri_boliviensis_boliviensis ENSSBOG00000032961
ictidomys_tridecemlineatus ENSSTOG00000003756
heterocephalus_glaber_female ENSHGLG00000001884
macaca_nemestrina ENSMNEG00000039117
castor_canadensis ENSCCNG00000024830
ailuropoda_melanoleuca ENSAMEG00000008425
ursus_maritimus ENSUMAG00000022513
canis_lupus_dingo ENSCAFG00020011245
felis_catus ENSFCAG00000001132
ovis_aries ENSOARG00000000142
chinchilla_lanigera ENSCLAG00000014646
dipodomys_ordii ENSDORG00000015467
pan_troglodytes ENSPTRG00000004404
homo_sapiens ENSG00000109971
piliocolobus_tephrosceles ENSPTEG00000010083
aotus_nancymaae ENSANAG00000034435
tursiops_truncatus ENSTTRG00000011139
ursus_americanus ENSUAMG00000022027
cavia_porcellus ENSCPOG00000004169
cavia_aperea ENSCAPG00000015562
spermophilus_dauricus ENSSDAG00000011432
macaca_fascicularis ENSMFAG00000038633
chlorocebus_sabaeus ENSCSAG00000002411
cercocebus_atys ENSCATG00000033526
mandrillus_leucophaeus ENSMLEG00000033408
mandrillus_leucophaeus ENSMLEG00000031834
gorilla_gorilla ENSGGOG00000008381
panthera_pardus ENSPPRG00000006113
panthera_tigris_altaica ENSPTIG00000019278
canis_lupus_familiaris ENSCAFG00000011666
bos_mutus ENSBMUG00000001937
myotis_lucifugus ENSMLUG00000004834
sorex_araneus ENSSARG00000000161
equus_asinus_asinus ENSEASG00005002578
mus_pahari MGP_PahariEiJ_G0014946
mus_spicilegus ENSMSIG00000014995
neovison_vison ENSNVIG00000001020
choloepus_hoffmanni ENSCHOG00000003632
echinops_telfairi ENSETEG00000001339
pan_paniscus ENSPPAG00000030823
pongo_abelii ENSPPYG00000029887
heterocephalus_glaber_female ENSHGLG00000000242
heterocephalus_glaber_male ENSHGLG00100007598
notechis_scutatus ENSNSUG00000013097
pogona_vitticeps ENSPVIG00000025106
parus_major ENSPMJG00000008655
junco_hyemalis ENSJHYG00000012050
numida_meleagris ENSNMEG00000012205
vulpes_vulpes ENSVVUG00000020637
panthera_pardus ENSPPRG00000011616
phascolarctos_cinereus ENSPCIG00000022582
cricetulus_griseus_chok1gshd ENSCGRG00001004990
microtus_ochrogaster ENSMOCG00000015221
pogona_vitticeps ENSPVIG00000024223
pogona_vitticeps ENSPVIG00000024222
octodon_degus ENSODEG00000003314
zonotrichia_albicollis ENSZALG00000004278
paramormyrops_kingsleyae ENSPKIG00000004313
scophthalmus_maximus ENSSMAG00000004240
latimeria_chalumnae ENSLACG00000022498
lepisosteus_oculatus ENSLOCG00000004098
vulpes_vulpes ENSVVUG00000009531
canis_lupus_dingo ENSCAFG00020019869
vulpes_vulpes ENSVVUG00000016064
theropithecus_gelada ENSTGEG00000011501
acanthochromis_polyacanthus ENSAPOG00000003577
prolemur_simus ENSPSMG00000005856
loxodonta_africana ENSLAFG00000030312
gopherus_agassizii ENSGAGG00000015030
chelonoidis_abingdonii ENSCABG00000004474
chrysemys_picta_bellii ENSCPBG00000014981
pelodiscus_sinensis ENSPSIG00000012450
crocodylus_porosus ENSCPRG00005002806
latimeria_chalumnae ENSLACG00000001177
heterocephalus_glaber_female ENSHGLG00000020959
microtus_ochrogaster ENSMOCG00000016800
sarcophilus_harrisii ENSSHAG00000014876
monodelphis_domestica ENSMODG00000005971
astatotilapia_calliptera ENSACLG00000004304
haplochromis_burtoni ENSHBUG00000021525
maylandia_zebra ENSMZEG00005012344
stegastes_partitus ENSSPAG00000010079
hippocampus_comes ENSHCOG00000019610
acanthochromis_polyacanthus ENSAPOG00000003631
seriola_lalandi_dorsalis ENSSLDG00000006936
pygocentrus_nattereri ENSPNAG00000019375
ictalurus_punctatus ENSIPUG00000024130
heterocephalus_glaber_female ENSHGLG00000003103
heterocephalus_glaber_male ENSHGLG00100016856
octodon_degus ENSODEG00000000526
microtus_ochrogaster ENSMOCG00000017303
cricetulus_griseus_chok1gshd ENSCGRG00001000303
felis_catus ENSFCAG00000037829
felis_catus ENSFCAG00000039836
xenopus_tropicalis ENSXETG00000013038
eptatretus_burgeri ENSEBUG00000010016
