ciona_savignyi ENSCSAVG00000000882
fundulus_heteroclitus ENSFHEG00000018005
poecilia_latipinna ENSPLAG00000008428
haplochromis_burtoni ENSHBUG00000009379
pundamilia_nyererei ENSPNYG00000014535
neolamprologus_brichardi ENSNBRG00000008602
callorhinchus_milii ENSCMIG00000003997
eptatretus_burgeri ENSEBUG00000005318
petromyzon_marinus ENSPMAG00000008385
xenopus_tropicalis ENSXETG00000012108
scleropages_formosus ENSSFOG00015011561
paramormyrops_kingsleyae ENSPKIG00000011542
cottoperca_gobio ENSCGOG00000013613
gasterosteus_aculeatus ENSGACG00000003205
larimichthys_crocea ENSLCRG00005018996
takifugu_rubripes ENSTRUG00000007658
tetraodon_nigroviridis ENSTNIG00000002940
mola_mola ENSMMOG00000011687
labrus_bergylta ENSLBEG00000014605
seriola_lalandi ENSSLDG00000001085
seriola_dumerili ENSSDUG00000014581
lates_calcarifer ENSLCAG00010012128
monopterus_albus ENSMALG00000015626
mastacembelus_armatus ENSMAMG00000017151
anabas_testudineus ENSATEG00000017904
betta_splendens ENSBSLG00000014743
amphiprion_ocellaris ENSAOCG00000023523
amphiprion_percula ENSAPEG00000012935
acanthochromis_polyacanthus ENSAPOG00000006391
stegastes_partitus ENSSPAG00000010840
parambassis_ranga ENSPRNG00000015388
poecilia_formosa ENSPFOG00000019873
poecilia_latipinna ENSPLAG00000018600
poecilia_reticulata ENSPREG00000014969
poecilia_mexicana ENSPMEG00000019134
xiphophorus_maculatus ENSXMAG00000017074
xiphophorus_couchianus ENSXCOG00000003864
fundulus_heteroclitus ENSFHEG00000002994
cyprinodon_variegatus ENSCVAG00000012798
kryptolebias_marmoratus ENSKMAG00000012071
oryzias_latipes ENSORLG00000020846
oryzias_latipes ENSORLG00015000414
oryzias_melastigma ENSOMEG00000004089
gouania_willdenowi ENSGWIG00000012385
maylandia_zebra ENSMZEG00005023720
maylandia_zebra ENSMZEG00005017617
pundamilia_nyererei ENSPNYG00000002779
haplochromis_burtoni ENSHBUG00000017852
oreochromis_niloticus ENSONIG00000001513
amphilophus_citrinellus ENSACIG00000009544
cynoglossus_semilaevis ENSCSEG00000020362
hippocampus_comes ENSHCOG00000011029
periophthalmus_magnuspinnatus ENSPMGG00000010128
astyanax_mexicanus ENSAMXG00000032326
astyanax_mexicanus ENSAMXG00000031986
pygocentrus_nattereri ENSPNAG00000005887
electrophorus_electricus ENSEEEG00000023080
ictalurus_punctatus ENSIPUG00000024297
danio_rerio ENSDARG00000024717
clupea_harengus ENSCHAG00000015419
denticeps_clupeoides ENSDCDG00000028294
hucho_hucho ENSHHUG00000044887
hucho_hucho ENSHHUG00000006374
hucho_hucho ENSHHUG00000010453
crocodylus_porosus ENSCPRG00005008653
esox_lucius ENSELUG00000004087
lepisosteus_oculatus ENSLOCG00000008479
caenorhabditis_elegans WBGene00012538
caenorhabditis_elegans WBGene00011249
drosophila_melanogaster FBgn0038115
