calidris_pugnax ENSCPUG00000010657
labrus_bergylta ENSLBEG00000000969
cynoglossus_semilaevis ENSCSEG00000001181
hippocampus_comes ENSHCOG00000012607
paramormyrops_kingsleyae ENSPKIG00000021619
scleropages_formosus ENSSFOG00015022545
scophthalmus_maximus ENSSMAG00000019890
cynoglossus_semilaevis ENSCSEG00000014757
labrus_bergylta ENSLBEG00000027234
mola_mola ENSMMOG00000015081
cottoperca_gobio ENSCGOG00000010386
gasterosteus_aculeatus ENSGACG00000003175
larimichthys_crocea ENSLCRG00005012289
mastacembelus_armatus ENSMAMG00000001990
monopterus_albus ENSMALG00000009033
anabas_testudineus ENSATEG00000008509
betta_splendens ENSBSLG00000009041
seriola_dumerili ENSSDUG00000019230
seriola_lalandi ENSSLDG00000013330
lates_calcarifer ENSLCAG00010013392
acanthochromis_polyacanthus ENSAPOG00000003303
acanthochromis_polyacanthus ENSAPOG00000006779
amphiprion_ocellaris ENSAOCG00000024062
amphiprion_percula ENSAPEG00000009392
stegastes_partitus ENSSPAG00000003896
parambassis_ranga ENSPRNG00000007001
maylandia_zebra ENSMZEG00005026473
haplochromis_burtoni ENSHBUG00000019916
astatotilapia_calliptera ENSACLG00000009040
pundamilia_nyererei ENSPNYG00000012457
neolamprologus_brichardi ENSNBRG00000017977
oreochromis_niloticus ENSONIG00000019680
amphilophus_citrinellus ENSACIG00000006898
xiphophorus_maculatus ENSXMAG00000014387
xiphophorus_couchianus ENSXCOG00000019616
gambusia_affinis ENSGAFG00000003442
poecilia_latipinna ENSPLAG00000001665
poecilia_formosa ENSPFOG00000006666
poecilia_mexicana ENSPMEG00000023685
poecilia_reticulata ENSPREG00000018341
fundulus_heteroclitus ENSFHEG00000019690
cyprinodon_variegatus ENSCVAG00000005873
fundulus_heteroclitus ENSFHEG00000016771
kryptolebias_marmoratus ENSKMAG00000012350
gouania_willdenowi ENSGWIG00000013608
gouania_willdenowi ENSGWIG00000013562
takifugu_rubripes ENSTRUG00000003693
tetraodon_nigroviridis ENSTNIG00000017580
hippocampus_comes ENSHCOG00000007947
periophthalmus_magnuspinnatus ENSPMGG00000012234
oryzias_latipes ENSORLG00000002385
oryzias_latipes ENSORLG00015015604
oryzias_latipes ENSORLG00020008386
oryzias_melastigma ENSOMEG00000007492
gadus_morhua ENSGMOG00000002663
hucho_hucho ENSHHUG00000032793
hucho_hucho ENSHHUG00000004266
esox_lucius ENSELUG00000006776
clupea_harengus ENSCHAG00000010801
denticeps_clupeoides ENSDCDG00000021736
astyanax_mexicanus ENSAMXG00000005426
astyanax_mexicanus ENSAMXG00005009826
pygocentrus_nattereri ENSPNAG00000023141
ictalurus_punctatus ENSIPUG00000008405
electrophorus_electricus ENSEEEG00000011869
paramormyrops_kingsleyae ENSPKIG00000007712
scleropages_formosus ENSSFOG00015008141
lepisosteus_oculatus ENSLOCG00000002412
erpetoichthys_calabaricus ENSECRG00000012400
callorhinchus_milii ENSCMIG00000016044
petromyzon_marinus ENSPMAG00000002081
eptatretus_burgeri ENSEBUG00000005485
petromyzon_marinus ENSPMAG00000003257
eptatretus_burgeri ENSEBUG00000011447
